0,1,2,3,4,5,6,7,8,9,10,11,12
AYI201218P00040000,2020-08-21,11:15AM,EDT,40.00,0.15,0.00,4.30,0.00,-,3,17,149.07%
AYI201218P00045000,2020-09-08,11:51AM,EDT,45.00,0.15,0.00,0.00,0.00,-,5,0,25.00%
AYI201218P00050000,2020-09-08,11:12AM,EDT,50.00,0.20,0.00,0.00,0.00,-,2,0,25.00%
AYI201218P00055000,2020-06-22,9:48AM,EDT,55.00,2.40,0.60,1.40,0.00,-,-,0,85.35%
AYI201218P00060000,2020-07-23,10:10AM,EDT,60.00,0.60,0.00,4.40,0.00,-,1,12,92.99%
AYI201218P00065000,2020-07-09,4:58PM,EDT,65.00,4.80,0.20,2.30,0.00,-,1,1,69.24%
AYI201218P00070000,2020-08-05,12:09PM,EDT,70.00,1.92,0.00,4.00,0.00,-,2,4,68.92%
AYI201218P00075000,2020-09-22,12:41PM,EDT,75.00,1.50,0.00,0.00,0.00,-,1,0,12.50%
AYI201218P00080000,2020-08-28,9:47AM,EDT,80.00,2.00,0.00,0.00,0.00,-,1,0,12.50%
AYI201218P00085000,2020-09-22,3:55PM,EDT,85.00,3.30,0.00,0.00,0.00,-,127,0,6.25%
AYI201218P00090000,2020-09-15,2:23PM,EDT,90.00,3.40,0.00,0.00,0.00,-,2,0,6.25%
AYI201218P00095000,2020-09-15,2:23PM,EDT,95.00,4.90,0.00,0.00,0.00,-,2,0,3.13%
AYI201218P00100000,2020-09-22,12:40PM,EDT,100.00,9.24,0.00,0.00,0.00,-,1,0,0.39%
AYI201218P00105000,2020-09-10,10:15AM,EDT,105.00,9.43,0.00,0.00,0.00,-,19,0,0.00%
AYI201218P00110000,2020-09-02,11:23AM,EDT,110.00,10.60,0.00,0.00,0.00,-,1,0,0.00%
AYI201218P00115000,2020-09-21,10:04AM,EDT,115.00,18.80,11.10,14.70,0.00,-,2,12,19.21%
AYI201218P00120000,2020-06-30,9:37AM,EDT,120.00,27.50,23.30,24.50,0.00,-,5,14,55.15%
AYI201218P00125000,2020-07-09,4:58PM,EDT,125.00,45.30,26.30,29.00,0.00,-,3,138,53.35%
AYI201218P00130000,2020-08-28,12:19PM,EDT,130.00,22.54,0.00,0.00,0.00,-,2,0,0.00%
AYI201218P00135000,2020-07-09,4:58PM,EDT,135.00,40.00,33.70,37.60,0.00,-,5,3,63.16%
AYI201218P00140000,2020-08-28,12:00PM,EDT,140.00,31.05,0.00,0.00,0.00,-,2,0,0.00%
AYI201218P00145000,2020-07-09,4:58PM,EDT,145.00,44.97,42.50,46.80,0.00,-,4,3,65.77%
AYI201218P00150000,2020-07-09,4:58PM,EDT,150.00,67.50,47.40,51.40,0.00,-,1,2,66.16%
AYI201218P00160000,2020-07-09,4:58PM,EDT,160.00,88.00,56.70,60.90,0.00,-,3,4,68.12%
AYI201218P00170000,2020-07-09,4:58PM,EDT,170.00,53.40,66.20,70.90,0.00,-,20,0,74.27%
AYI201218P00175000,2020-07-09,4:58PM,EDT,175.00,61.62,71.10,76.00,0.00,-,-,0,78.30%
AYI201218P00185000,2020-07-09,4:58PM,EDT,185.00,59.01,81.00,85.80,0.00,-,-,2,81.37%
