0
"['AGN220121C00090000', '2020-03-26', '11:43AM', 'EDT', '90.00', '85.00', '95.45', '98.25', '0.00', '-', '1', '0', '0.00%']"
"['AGN220121C00120000', '2020-04-03', '3:51PM', 'EDT', '120.00', '54.50', '69.05', '71.00', '0.00', '-', '1', '9', '0.00%']"
"['AGN220121C00125000', '2020-02-18', '1:10AM', 'EDT', '125.00', '77.06', '46.50', '51.00', '0.00', '-', '-', '0', '0.00%']"
"['AGN220121C00130000', '2020-03-20', '5:45PM', 'EDT', '130.00', '40.00', '0.00', '0.00', '0.00', '-', '-', '0', '0.00%']"
"['AGN220121C00135000', '2020-02-12', '4:37PM', 'EDT', '135.00', '67.10', '47.50', '51.50', '0.00', '-', '60', '0', '0.00%']"
"['AGN220121C00140000', '2020-03-25', '2:00PM', 'EDT', '140.00', '30.60', '45.90', '49.95', '0.00', '-', '1', '111', '0.00%']"
"['AGN220121C00145000', '2020-02-12', '4:40PM', 'EDT', '145.00', '54.50', '38.50', '42.50', '0.00', '-', '2', '0', '0.00%']"
"['AGN220121C00155000', '2020-03-23', '12:11PM', 'EDT', '155.00', '21.25', '31.50', '36.00', '0.00', '-', '2', '10', '0.00%']"
"['AGN220121C00160000', '2020-04-14', '3:56PM', 'EDT', '160.00', '30.10', '32.50', '34.95', '0.00', '-', '5', '171', '14.46%']"
"['AGN220121C00165000', '2020-04-21', '1:59PM', 'EDT', '165.00', '24.75', '27.70', '30.75', '0.00', '-', '5', '1,765', '14.35%']"
"['AGN220121C00170000', '2020-03-19', '10:44AM', 'EDT', '170.00', '15.79', '20.75', '24.70', '0.00', '-', '6', '46', '10.49%']"
"['AGN220121C00175000', '2020-04-14', '2:17PM', 'EDT', '175.00', '17.00', '18.95', '22.45', '0.00', '-', '1', '1,724', '13.23%']"
"['AGN220121C00180000', '2020-04-20', '12:20PM', 'EDT', '180.00', '16.50', '15.15', '18.10', '0.00', '-', '1', '61', '12.00%']"
"['AGN220121C00185000', '2020-05-05', '2:03PM', 'EDT', '185.00', '13.60', '11.60', '15.95', '0.00', '-', '1', '273', '13.21%']"
"['AGN220121C00190000', '2020-03-23', '2:31PM', 'EDT', '190.00', '5.00', '8.55', '12.95', '0.00', '-', '1', '9', '12.90%']"
"['AGN220121C00195000', '2020-05-01', '2:16PM', 'EDT', '195.00', '9.20', '6.25', '9.75', '0.00', '-', '2', '8', '11.99%']"
"['AGN220121C00200000', '2020-05-08', '2:57PM', 'EDT', '200.00', '6.49', '4.30', '8.30', '-0.80', '-10.97%']"
"['AGN220121C00210000', '2020-03-17', '3:58PM', 'EDT', '210.00', '3.00', '1.54', '4.95', '0.00', '-', '1', '101', '12.41%']"
"['AGN220121C00220000', '2020-05-06', '10:41AM', 'EDT', '220.00', '2.00', '1.10', '2.62', '0.00', '-', '1', '167', '11.97%']"
