0
"['AGN210115P00060000', '2020-03-27', '5:49AM', 'EDT', '60.00', '0.50', '0.00', '2.00', '0.00', '-', '10', '23', '116.55%']"
"['AGN210115P00065000', '2020-03-17', '11:33AM', 'EDT', '65.00', '1.05', '0.00', '0.33', '0.00', '-', '10', '52', '82.81%']"
"['AGN210115P00070000', '2020-04-03', '10:20AM', 'EDT', '70.00', '0.78', '0.00', '0.31', '0.00', '-', '4', '121', '76.86%']"
"['AGN210115P00075000', '2020-02-26', '3:45PM', 'EDT', '75.00', '0.06', '0.00', '5.00', '0.00', '-', '10', '48', '116.39%']"
"['AGN210115P00080000', '2020-03-23', '10:56AM', 'EDT', '80.00', '1.10', '0.00', '0.42', '0.00', '-', '10', '127', '70.07%']"
"['AGN210115P00085000', '2020-05-04', '11:30AM', 'EDT', '85.00', '0.01', '0.00', '0.21', '0.00', '-', '10', '141', '60.06%']"
"['AGN210115P00090000', '2020-05-04', '11:31AM', 'EDT', '90.00', '0.01', '0.00', '0.21', '0.00', '-', '4', '207', '56.15%']"
"['AGN210115P00095000', '2020-05-04', '11:31AM', 'EDT', '95.00', '0.05', '0.00', '0.21', '0.00', '-', '6', '80', '52.44%']"
"['AGN210115P00100000', '2020-04-17', '3:03PM', 'EDT', '100.00', '0.63', '0.00', '0.21', '0.00', '-', '1', '284', '53.56%']"
"['AGN210115P00105000', '2020-03-30', '2:01PM', 'EDT', '105.00', '1.14', '0.00', '0.90', '0.00', '-', '72', '951', '56.10%']"
"['AGN210115P00110000', '2020-05-06', '9:30AM', 'EDT', '110.00', '0.10', '0.00', '0.21', '0.00', '-', '20', '3,641', '46.48%']"
"['AGN210115P00115000', '2020-05-06', '2:53PM', 'EDT', '115.00', '0.01', '0.00', '0.21', '0.00', '-', '2', '1,145', '43.16%']"
"['AGN210115P00120000', '2020-05-06', '11:25AM', 'EDT', '120.00', '0.01', '0.00', '0.04', '0.00', '-', '379', '1,132', '32.52%']"
"['AGN210115P00125000', '2020-04-28', '1:24PM', 'EDT', '125.00', '1.05', '0.03', '0.05', '0.00', '-', '4', '644', '30.66%']"
"['AGN210115P00130000', '2020-04-30', '10:31AM', 'EDT', '130.00', '1.00', '0.06', '0.23', '0.00', '-', '1', '490', '34.45%']"
"['AGN210115P00135000', '2020-05-08', '2:31PM', 'EDT', '135.00', '0.10', '0.00', '0.20', '+0.05', '+100.00%']"
"['AGN210115P00140000', '2020-05-07', '12:09PM', 'EDT', '140.00', '0.25', '0.00', '0.36', '0.00', '-', '5', '2,288', '30.96%']"
"['AGN210115P00145000', '2020-05-07', '3:57PM', 'EDT', '145.00', '0.19', '0.00', '0.55', '0.00', '-', '8', '990', '30.40%']"
"['AGN210115P00150000', '2020-05-08', '9:33AM', 'EDT', '150.00', '0.33', '0.20', '0.40', '-0.02', '-5.71%']"
"['AGN210115P00155000', '2020-04-30', '12:09PM', 'EDT', '155.00', '3.06', '0.01', '1.00', '0.00', '-', '500', '1,440', '27.98%']"
"['AGN210115P00160000', '2020-05-07', '10:52AM', 'EDT', '160.00', '0.35', '0.43', '1.25', '0.00', '-', '5', '1,276', '26.28%']"
"['AGN210115P00165000', '2020-05-01', '1:04PM', 'EDT', '165.00', '3.20', '0.47', '1.95', '0.00', '-', '96', '539', '26.34%']"
"['AGN210115P00170000', '2020-05-08', '3:11PM', 'EDT', '170.00', '1.95', '0.92', '2.86', '-1.54', '-44.13%']"
"['AGN210115P00175000', '2020-04-30', '2:23PM', 'EDT', '175.00', '6.10', '1.65', '3.35', '0.00', '-', '46', '961', '23.94%']"
"['AGN210115P00180000', '2020-05-05', '1:17PM', 'EDT', '180.00', '5.00', '2.72', '4.90', '0.00', '-', '90', '853', '24.23%']"
"['AGN210115P00185000', '2020-05-06', '2:00PM', 'EDT', '185.00', '5.00', '4.35', '6.30', '0.00', '-', '60', '457', '23.16%']"
"['AGN210115P00190000', '2020-05-08', '12:48PM', 'EDT', '190.00', '7.90', '6.40', '9.20', '+0.30', '+3.95%']"
"['AGN210115P00195000', '2020-04-29', '2:57PM', 'EDT', '195.00', '15.34', '8.30', '11.95', '0.00', '-', '3', '30', '25.19%']"
"['AGN210115P00200000', '2020-03-25', '3:04PM', 'EDT', '200.00', '33.00', '18.50', '23.00', '0.00', '-', '1', '46', '44.01%']"
"['AGN210115P00205000', '2020-02-28', '11:50AM', 'EDT', '205.00', '22.40', '32.50', '37.00', '0.00', '-', '6', '9', '64.00%']"
"['AGN210115P00215000', '2020-02-10', '1:06PM', 'EDT', '215.00', '22.65', '30.55', '33.40', '0.00', '-', '12', '0', '45.20%']"
"['AGN210115P00220000', '2020-03-04', '3:07PM', 'EDT', '220.00', '29.72', '46.85', '50.30', '0.00', '-', '2', '2', '72.76%']"
"['AGN210115P00225000', '2020-03-17', '10:23AM', 'EDT', '225.00', '67.60', '39.70', '43.60', '0.00', '-', '9', '1', '52.31%']"
"['AGN210115P00230000', '2019-06-10', '12:02AM', 'EDT', '230.00', '94.20', '60.55', '64.90', '0.00', '-', '0', '0', '89.09%']"
"['AGN210115P00235000', '2020-03-17', '10:23AM', 'EDT', '235.00', '77.20', '49.10', '53.20', '0.00', '-', '0', '1', '51.88%']"
"['AGN210115P00250000', '2019-06-10', '12:02AM', 'EDT', '250.00', '114.00', '80.70', '84.85', '0.00', '-', '0', '0', '100.92%']"
