0
"['AGN201120P00085000', '2020-03-23', '10:57AM', 'EDT', '85.00', '1.40', '0.00', '0.51', '0.00', '-', '-', '1', '94.04%']"
"['AGN201120P00090000', '2020-03-23', '1:12PM', 'EDT', '90.00', '1.00', '0.00', '2.31', '0.00', '-', '-', '1', '113.53%']"
"['AGN201120P00115000', '2020-03-24', '3:56PM', 'EDT', '115.00', '1.50', '0.11', '0.70', '0.00', '-', '3', '3', '66.70%']"
"['AGN201120P00120000', '2020-04-21', '12:48PM', 'EDT', '120.00', '0.60', '0.00', '0.05', '0.00', '-', '1', '104', '46.48%']"
"['AGN201120P00125000', '2020-04-27', '12:54PM', 'EDT', '125.00', '0.80', '0.00', '0.21', '0.00', '-', '1', '3', '51.56%']"
"['AGN201120P00130000', '2020-04-30', '3:59PM', 'EDT', '130.00', '1.00', '0.00', '0.21', '0.00', '-', '1', '8', '47.46%']"
"['AGN201120P00135000', '2020-05-01', '2:11PM', 'EDT', '135.00', '1.10', '0.00', '0.22', '0.00', '-', '22', '29', '43.75%']"
"['AGN201120P00140000', '2020-05-04', '12:45PM', 'EDT', '140.00', '0.90', '0.01', '0.24', '0.00', '-', '16', '131', '40.38%']"
"['AGN201120P00145000', '2020-05-07', '3:49PM', 'EDT', '145.00', '0.01', '0.01', '0.05', '0.00', '-', '136', '252', '29.30%']"
"['AGN201120P00150000', '2020-05-08', '11:52AM', 'EDT', '150.00', '0.10', '0.00', '0.10', '0.00', '-', '11', '601', '28.71%']"
"['AGN201120P00160000', '2020-05-08', '1:00PM', 'EDT', '160.00', '0.45', '0.40', '0.50', '+0.12', '+36.36%']"
"['AGN201120P00170000', '2020-03-24', '10:40AM', 'EDT', '170.00', '10.90', '4.65', '7.00', '0.00', '-', '1', '1', '50.04%']"
"['AGN201120P00175000', '2020-05-06', '2:58PM', 'EDT', '175.00', '1.85', '0.90', '3.00', '0.00', '-', '10', '44', '31.84%']"
"['AGN201120P00180000', '2020-05-05', '11:32AM', 'EDT', '180.00', '4.00', '1.90', '3.95', '0.00', '-', '30', '33', '30.13%']"
"['AGN201120P00185000', '2020-04-27', '9:42AM', 'EDT', '185.00', '9.70', '3.20', '5.80', '0.00', '-', '1', '39', '30.58%']"
