0,1,2,3,4,5,6,7,8,9,10,11,12
ALGN201016P00070000,2020-09-22,2:02PM,EDT,70.00,0.30,0.00,0.00,0.00,-,4,0,50.00%
ALGN201016P00075000,2020-06-18,10:24AM,EDT,75.00,0.25,0.00,4.30,0.00,-,2,3,330.86%
ALGN201016P00080000,2020-06-18,10:27AM,EDT,80.00,0.50,0.00,4.30,0.00,-,1,3,316.65%
ALGN201016P00085000,2020-06-18,10:24AM,EDT,85.00,0.55,0.00,4.30,0.00,-,3,3,303.42%
ALGN201016P00090000,2020-07-09,8:14PM,EDT,90.00,1.49,0.00,4.50,0.00,-,1,15,293.65%
ALGN201016P00095000,2020-07-09,8:14PM,EDT,95.00,1.10,0.00,4.50,0.00,-,1,11,281.84%
ALGN201016P00100000,2020-08-26,9:30AM,EDT,100.00,0.05,0.00,0.00,0.00,-,2,0,50.00%
ALGN201016P00105000,2020-08-19,2:46PM,EDT,105.00,0.15,0.00,7.90,0.00,-,55,360,293.77%
ALGN201016P00110000,2020-08-10,9:56AM,EDT,110.00,0.47,0.00,4.40,0.00,-,28,72,249.07%
ALGN201016P00115000,2020-08-05,10:01AM,EDT,115.00,0.95,0.00,4.30,0.00,-,-,4,238.53%
ALGN201016P00120000,2020-08-18,9:45AM,EDT,120.00,0.37,0.00,2.40,0.00,-,36,48,205.91%
ALGN201016P00125000,2020-09-10,3:01PM,EDT,125.00,0.20,0.00,0.00,0.00,-,92,0,50.00%
ALGN201016P00130000,2020-07-02,9:38AM,EDT,130.00,1.40,0.00,4.90,0.00,-,1,4,218.34%
ALGN201016P00135000,2020-09-11,3:49PM,EDT,135.00,0.30,0.00,0.00,0.00,-,1,0,50.00%
ALGN201016P00140000,2020-07-06,9:30AM,EDT,140.00,1.40,0.00,4.90,0.00,-,2,14,202.34%
ALGN201016P00145000,2020-09-03,11:11AM,EDT,145.00,4.70,0.00,0.00,0.00,-,3,0,50.00%
ALGN201016P00150000,2020-09-03,11:11AM,EDT,150.00,0.13,0.00,0.00,0.00,-,70,0,50.00%
ALGN201016P00155000,2020-08-03,11:23AM,EDT,155.00,0.60,0.00,8.50,0.00,-,35,6,204.88%
ALGN201016P00160000,2020-09-22,10:32AM,EDT,160.00,1.12,0.00,0.00,0.00,-,51,0,50.00%
ALGN201016P00165000,2020-08-20,9:30AM,EDT,165.00,0.50,0.00,7.90,0.00,-,2,24,186.52%
ALGN201016P00170000,2020-09-11,2:09PM,EDT,170.00,0.25,0.00,0.00,0.00,-,5,0,50.00%
ALGN201016P00175000,2020-09-10,9:30AM,EDT,175.00,0.50,0.00,0.00,0.00,-,1,0,50.00%
ALGN201016P00180000,2020-07-30,10:17AM,EDT,180.00,1.90,0.00,5.00,0.00,-,1,43,148.95%
ALGN201016P00185000,2020-09-17,12:10PM,EDT,185.00,0.15,0.00,0.00,0.00,-,1,0,50.00%
ALGN201016P00190000,2020-08-13,11:59AM,EDT,190.00,1.22,0.00,2.85,0.00,-,1,52,121.90%
ALGN201016P00195000,2020-07-09,8:14PM,EDT,195.00,12.50,2.95,5.00,0.00,-,589,567,147.31%
ALGN201016P00200000,2020-09-11,11:25AM,EDT,200.00,0.55,0.00,0.00,0.00,-,10,0,50.00%
ALGN201016P00210000,2020-08-27,11:24AM,EDT,210.00,1.10,0.00,0.00,0.00,-,5,0,25.00%
ALGN201016P00220000,2020-09-22,10:32AM,EDT,220.00,3.42,0.00,0.00,0.00,-,17,0,25.00%
ALGN201016P00230000,2020-09-03,1:05PM,EDT,230.00,0.40,0.00,0.00,0.00,-,1,0,25.00%
ALGN201016P00240000,2020-09-22,11:06AM,EDT,240.00,2.26,0.00,0.00,0.00,-,1,0,25.00%
ALGN201016P00250000,2020-09-21,9:58AM,EDT,250.00,2.25,0.00,0.00,0.00,-,9,0,25.00%
ALGN201016P00260000,2020-09-22,2:02PM,EDT,260.00,1.83,0.00,0.00,0.00,-,5,0,12.50%
ALGN201016P00270000,2020-09-21,10:54AM,EDT,270.00,2.05,0.00,0.00,0.00,-,4,0,12.50%
ALGN201016P00280000,2020-09-21,10:54AM,EDT,280.00,3.28,0.00,0.00,0.00,-,3,0,12.50%
ALGN201016P00290000,2020-09-22,9:56AM,EDT,290.00,6.10,0.00,0.00,0.00,-,1,0,6.25%
ALGN201016P00300000,2020-09-22,3:38PM,EDT,300.00,7.20,0.00,0.00,0.00,-,14,0,6.25%
ALGN201016P00310000,2020-09-21,10:55AM,EDT,310.00,17.09,0.00,0.00,0.00,-,25,0,3.13%
ALGN201016P00320000,2020-09-21,2:28PM,EDT,320.00,16.70,0.00,0.00,0.00,-,2,0,0.78%
ALGN201016P00330000,2020-09-16,3:46PM,EDT,330.00,16.30,0.00,0.00,0.00,-,4,0,0.00%
ALGN201016P00340000,2020-09-15,10:55AM,EDT,340.00,24.70,0.00,0.00,0.00,-,1,0,0.00%
ALGN201016P00350000,2020-09-09,2:20PM,EDT,350.00,34.10,0.00,0.00,0.00,-,1,0,0.00%
ALGN201016P00370000,2020-09-09,10:04AM,EDT,370.00,53.10,0.00,0.00,0.00,-,2,0,0.00%
ALGN201016P00390000,2020-08-24,12:10AM,EDT,390.00,78.60,0.00,0.00,0.00,-,-,0,0.00%
ALGN201016P00400000,2020-09-22,2:12PM,EDT,400.00,77.85,0.00,0.00,0.00,-,2,0,0.00%
