0,1,2,3,4,5,6,7,8,9,10,11,12
KMX201016C00030000,2020-08-13,12:28PM,EDT,30.00,74.96,69.50,74.20,0.00,-,5,4,0.00%
KMX201016C00035000,2020-07-20,1:48PM,EDT,35.00,59.00,0.00,0.00,0.00,-,2,0,0.00%
KMX201016C00037500,2020-07-20,12:58PM,EDT,37.50,56.10,66.90,69.80,0.00,-,4,4,282.76%
KMX201016C00042500,2020-07-09,4:58PM,EDT,42.50,34.05,0.00,0.00,0.00,-,-,1,0.00%
KMX201016C00047500,2020-07-27,10:19AM,EDT,47.50,50.70,57.70,62.20,0.00,-,2,0,274.41%
KMX201016C00050000,2020-07-23,12:52PM,EDT,50.00,48.90,54.50,58.20,0.00,-,1,17,228.22%
KMX201016C00052500,2020-07-09,8:13PM,EDT,52.50,7.50,45.30,46.70,0.00,-,5,5,0.00%
KMX201016C00055000,2020-06-23,2:41PM,EDT,55.00,38.80,42.50,44.20,0.00,-,2,0,0.00%
KMX201016C00057500,2020-07-09,8:13PM,EDT,57.50,21.41,39.80,41.80,0.00,-,5,29,0.00%
KMX201016C00060000,2020-06-18,3:04PM,EDT,60.00,39.26,35.40,36.20,0.00,-,2,22,0.00%
KMX201016C00065000,2020-08-18,10:21AM,EDT,65.00,42.07,37.70,39.10,0.00,-,1,4,0.00%
KMX201016C00067500,2020-07-21,10:03AM,EDT,67.50,28.70,39.20,42.20,0.00,-,1,22,186.72%
KMX201016C00070000,2020-08-10,3:00PM,EDT,70.00,32.58,34.30,37.80,0.00,-,2,0,133.59%
KMX201016C00072500,2020-06-18,2:29PM,EDT,72.50,28.60,22.80,24.70,0.00,-,3,13,0.00%
KMX201016C00075000,2020-07-30,11:13AM,EDT,75.00,24.70,30.80,34.10,0.00,-,14,0,141.70%
KMX201016C00077500,2020-08-24,10:19AM,EDT,77.50,30.40,0.00,0.00,0.00,-,8,0,0.00%
KMX201016C00080000,2020-09-22,12:08PM,EDT,80.00,25.17,0.00,0.00,0.00,-,10,0,0.00%
KMX201016C00082500,2020-07-23,1:29PM,EDT,82.50,18.22,25.10,26.80,0.00,-,1,23,127.12%
KMX201016C00085000,2020-09-22,1:04PM,EDT,85.00,21.05,0.00,0.00,0.00,-,13,0,0.00%
KMX201016C00090000,2020-09-16,2:51PM,EDT,90.00,15.00,0.00,0.00,0.00,-,19,0,0.00%
KMX201016C00092500,2020-08-25,11:19AM,EDT,92.50,16.80,0.00,0.00,0.00,-,10,0,0.00%
KMX201016C00095000,2020-09-18,1:57PM,EDT,95.00,10.09,0.00,0.00,0.00,-,3,0,0.00%
KMX201016C00100000,2020-09-22,2:56PM,EDT,100.00,7.70,0.00,0.00,0.00,-,10,0,0.00%
KMX201016C00105000,2020-09-22,3:34PM,EDT,105.00,4.98,0.00,0.00,0.00,-,92,0,0.78%
KMX201016C00110000,2020-09-22,3:57PM,EDT,110.00,3.00,0.00,0.00,0.00,-,297,0,6.25%
KMX201016C00115000,2020-09-22,3:40PM,EDT,115.00,1.75,0.00,0.00,0.00,-,29,0,6.25%
KMX201016C00120000,2020-09-22,3:34PM,EDT,120.00,1.10,0.00,0.00,0.00,-,69,0,12.50%
KMX201016C00125000,2020-09-22,3:19PM,EDT,125.00,0.65,0.00,0.00,0.00,-,3,0,12.50%
KMX201016C00130000,2020-09-22,3:37PM,EDT,130.00,0.45,0.00,0.00,0.00,-,16,0,25.00%
KMX201016C00135000,2020-09-22,2:05PM,EDT,135.00,0.55,0.00,0.00,0.00,-,1,0,25.00%
KMX201016C00140000,2020-09-09,9:30AM,EDT,140.00,0.45,0.00,0.00,0.00,-,2,0,25.00%
KMX201016C00145000,2020-09-03,2:26PM,EDT,145.00,0.24,0.00,0.00,0.00,-,2,0,25.00%
KMX201016C00150000,2020-08-03,9:30AM,EDT,150.00,0.05,0.05,0.75,0.00,-,1,2,80.27%
