0,1,2,3,4,5,6,7,8,9,10,11,12
KMX210115P00025000,2020-08-11,9:30AM,EDT,25.00,0.15,0.00,0.00,0.00,-,49,54,50.00%
KMX210115P00030000,2020-06-22,3:13PM,EDT,30.00,0.45,0.00,1.65,0.00,-,1,319,134.47%
KMX210115P00032500,2020-07-09,8:13PM,EDT,32.50,1.60,0.00,1.95,0.00,-,5,158,130.86%
KMX210115P00035000,2020-07-23,11:37AM,EDT,35.00,0.50,0.00,0.40,0.00,-,1,84,92.77%
KMX210115P00037500,2020-07-10,2:25PM,EDT,37.50,0.70,0.00,2.05,0.00,-,10,44,117.29%
KMX210115P00040000,2020-08-21,1:35PM,EDT,40.00,0.20,0.00,0.75,0.00,-,1,73,90.87%
KMX210115P00045000,2020-07-27,9:52AM,EDT,45.00,0.50,0.00,0.80,0.00,-,2,87,81.54%
KMX210115P00047500,2020-09-16,9:35AM,EDT,47.50,0.63,0.00,0.00,0.00,-,2,0,25.00%
KMX210115P00050000,2020-09-11,2:24PM,EDT,50.00,0.50,0.00,0.00,0.00,-,2,0,25.00%
KMX210115P00052500,2020-09-01,2:56PM,EDT,52.50,0.39,0.00,0.00,0.00,-,32,0,25.00%
KMX210115P00055000,2020-09-01,2:51PM,EDT,55.00,0.45,0.00,0.00,0.00,-,10,0,25.00%
KMX210115P00057500,2020-08-27,1:26PM,EDT,57.50,0.60,0.00,0.00,0.00,-,2,0,25.00%
KMX210115P00060000,2020-08-04,11:41AM,EDT,60.00,0.60,0.25,1.70,0.00,-,1,0,67.92%
KMX210115P00067500,2020-07-23,11:58AM,EDT,67.50,2.09,0.35,1.30,0.00,-,1,124,53.56%
KMX210115P00070000,2020-09-22,9:50AM,EDT,70.00,1.40,0.00,0.00,0.00,-,5,0,12.50%
KMX210115P00072500,2020-09-10,1:53PM,EDT,72.50,2.00,0.00,0.00,0.00,-,1,0,12.50%
KMX210115P00075000,2020-09-10,9:41AM,EDT,75.00,2.19,0.00,0.00,0.00,-,20,0,12.50%
KMX210115P00082500,2020-09-15,12:52PM,EDT,82.50,2.85,0.00,0.00,0.00,-,1,0,12.50%
KMX210115P00087500,2020-09-21,12:43PM,EDT,87.50,5.00,0.00,0.00,0.00,-,6,0,6.25%
KMX210115P00090000,2020-09-21,2:27PM,EDT,90.00,5.80,0.00,0.00,0.00,-,24,0,6.25%
KMX210115P00092500,2020-09-21,12:49PM,EDT,92.50,6.53,0.00,0.00,0.00,-,10,0,6.25%
KMX210115P00095000,2020-09-15,12:50PM,EDT,95.00,6.00,0.00,0.00,0.00,-,1,0,3.13%
KMX210115P00097500,2020-09-16,10:17AM,EDT,97.50,6.80,0.00,0.00,0.00,-,1,0,3.13%
KMX210115P00105000,2020-09-22,2:19PM,EDT,105.00,10.46,0.00,0.00,0.00,-,4,0,0.00%
KMX210115P00110000,2020-09-10,10:58AM,EDT,110.00,15.60,0.00,0.00,0.00,-,2,0,0.00%
KMX210115P00115000,2020-09-11,3:27PM,EDT,115.00,17.80,0.00,0.00,0.00,-,14,0,0.00%
KMX210115P00120000,2020-09-10,3:09PM,EDT,120.00,21.00,0.00,0.00,0.00,-,1,0,0.00%
KMX210115P00125000,2020-07-09,4:58PM,EDT,125.00,44.07,0.00,0.00,0.00,-,1,1,0.00%
KMX210115P00130000,2020-07-09,8:13PM,EDT,130.00,35.60,33.80,34.30,0.00,-,2,10,70.97%
