0,1,2,3,4,5,6,7,8,9,10,11,12
ANSS210115P00130000,2020-06-15,9:30AM,EDT,130.00,2.50,0.00,0.00,0.00,-,1,11,25.00%
ANSS210115P00140000,2020-06-22,11:15AM,EDT,140.00,2.04,0.00,2.45,0.00,-,5,5,79.25%
ANSS210115P00165000,2020-09-16,11:31AM,EDT,165.00,0.91,0.00,0.00,0.00,-,5,0,25.00%
ANSS210115P00175000,2020-07-24,2:04PM,EDT,175.00,2.15,0.00,5.00,0.00,-,5,0,68.97%
ANSS210115P00190000,2020-07-07,10:33AM,EDT,190.00,3.92,0.20,5.10,0.00,-,-,1,61.60%
ANSS210115P00200000,2020-07-24,2:04PM,EDT,200.00,3.90,0.00,5.00,0.00,-,5,2,55.64%
ANSS210115P00210000,2020-07-27,11:42AM,EDT,210.00,5.00,0.00,5.00,0.00,-,1,12,50.72%
ANSS210115P00220000,2020-07-27,11:42AM,EDT,220.00,6.00,0.00,5.00,0.00,-,1,0,55.54%
ANSS210115P00240000,2020-08-10,3:11PM,EDT,240.00,7.80,5.90,7.30,0.00,-,2,32,51.51%
ANSS210115P00250000,2020-09-14,1:48PM,EDT,250.00,6.40,0.00,0.00,0.00,-,2,0,6.25%
ANSS210115P00260000,2020-09-14,1:48PM,EDT,260.00,8.00,0.00,0.00,0.00,-,1,0,6.25%
ANSS210115P00270000,2020-09-16,10:45AM,EDT,270.00,9.64,0.00,0.00,0.00,-,10,0,6.25%
ANSS210115P00280000,2020-09-18,9:30AM,EDT,280.00,16.10,0.00,0.00,0.00,-,1,0,6.25%
ANSS210115P00290000,2020-09-14,12:58PM,EDT,290.00,15.40,0.00,0.00,0.00,-,1,0,3.13%
ANSS210115P00300000,2020-09-18,12:35PM,EDT,300.00,24.50,0.00,0.00,0.00,-,1,0,1.56%
ANSS210115P00310000,2020-09-18,12:36PM,EDT,310.00,30.20,0.00,0.00,0.00,-,1,0,0.78%
ANSS210115P00320000,2020-09-14,12:36PM,EDT,320.00,27.60,0.00,0.00,0.00,-,3,0,0.00%
ANSS210115P00330000,2020-09-04,11:20AM,EDT,330.00,40.50,0.00,0.00,0.00,-,1,0,0.00%
ANSS210115P00340000,2020-08-31,12:31PM,EDT,340.00,30.10,0.00,0.00,0.00,-,2,0,0.00%
