0,1,2,3,4,5,6,7,8,9,10,11,12
ANTM210115P00095000,2020-06-30,3:37PM,EDT,95.00,0.84,0.00,0.75,0.00,-,1,2,79.30%
ANTM210115P00100000,2020-06-16,9:34AM,EDT,100.00,1.20,0.00,1.15,0.00,-,2,23,80.32%
ANTM210115P00105000,2020-07-09,8:17PM,EDT,105.00,1.22,0.15,1.10,0.00,-,2,2,77.34%
ANTM210115P00110000,2020-07-09,8:17PM,EDT,110.00,2.45,0.25,1.35,0.00,-,-,58,76.61%
ANTM210115P00120000,2020-08-24,3:11PM,EDT,120.00,0.35,0.00,0.00,0.00,-,1,0,25.00%
ANTM210115P00125000,2020-07-09,8:17PM,EDT,125.00,1.53,0.10,1.90,0.00,-,3,194,68.36%
ANTM210115P00130000,2020-09-15,2:09PM,EDT,130.00,0.54,0.00,0.00,0.00,-,1,0,25.00%
ANTM210115P00135000,2020-06-29,11:21AM,EDT,135.00,2.80,0.00,2.30,0.00,-,1,195,63.21%
ANTM210115P00140000,2020-09-04,10:20AM,EDT,140.00,0.85,0.00,0.00,0.00,-,1,0,25.00%
ANTM210115P00145000,2020-07-09,8:17PM,EDT,145.00,12.65,0.45,3.00,0.00,-,1,66,61.72%
ANTM210115P00150000,2020-09-01,2:05PM,EDT,150.00,1.11,0.00,0.00,0.00,-,2,0,12.50%
ANTM210115P00160000,2020-07-09,8:17PM,EDT,160.00,27.55,2.00,4.30,0.00,-,1,49,60.50%
ANTM210115P00165000,2020-06-16,11:32AM,EDT,165.00,5.55,4.60,5.50,0.00,-,20,0,65.63%
ANTM210115P00170000,2020-09-14,11:43AM,EDT,170.00,1.90,0.00,0.00,0.00,-,1,0,12.50%
ANTM210115P00175000,2020-09-11,10:46AM,EDT,175.00,2.75,0.00,0.00,0.00,-,3,0,12.50%
ANTM210115P00180000,2020-09-22,2:49PM,EDT,180.00,3.50,0.00,0.00,0.00,-,1,0,12.50%
ANTM210115P00190000,2020-09-22,2:15PM,EDT,190.00,4.80,0.00,0.00,0.00,-,6,0,12.50%
ANTM210115P00195000,2020-09-22,3:04PM,EDT,195.00,5.50,0.00,0.00,0.00,-,8,0,6.25%
ANTM210115P00200000,2020-09-22,2:16PM,EDT,200.00,6.40,0.00,0.00,0.00,-,6,0,6.25%
ANTM210115P00210000,2020-09-22,1:20PM,EDT,210.00,8.60,0.00,0.00,0.00,-,7,0,6.25%
ANTM210115P00220000,2020-09-22,3:21PM,EDT,220.00,10.50,0.00,0.00,0.00,-,11,0,6.25%
ANTM210115P00230000,2020-09-22,2:06PM,EDT,230.00,13.81,0.00,0.00,0.00,-,17,0,3.13%
ANTM210115P00240000,2020-09-22,2:31PM,EDT,240.00,17.60,0.00,0.00,0.00,-,20,0,1.56%
ANTM210115P00250000,2020-09-22,3:21PM,EDT,250.00,21.90,0.00,0.00,0.00,-,29,0,0.00%
ANTM210115P00260000,2020-09-22,12:52PM,EDT,260.00,27.20,0.00,0.00,0.00,-,7,0,0.00%
ANTM210115P00270000,2020-09-22,10:18AM,EDT,270.00,31.05,0.00,0.00,0.00,-,2,0,0.00%
ANTM210115P00280000,2020-09-15,2:42PM,EDT,280.00,38.40,0.00,0.00,0.00,-,2,0,0.00%
ANTM210115P00300000,2020-08-17,12:37PM,EDT,300.00,33.90,42.30,45.20,0.00,-,7,103,0.00%
ANTM210115P00310000,2020-08-12,10:52AM,EDT,310.00,39.90,55.90,58.10,0.00,-,4,22,0.00%
ANTM210115P00330000,2020-07-09,5:02PM,EDT,330.00,63.21,0.00,0.00,0.00,-,2,26,0.00%
ANTM210115P00340000,2020-07-09,5:02PM,EDT,340.00,96.24,0.00,0.00,0.00,-,1,31,0.00%
ANTM210115P00350000,2020-07-30,9:41AM,EDT,350.00,80.40,75.40,77.80,0.00,-,1,48,0.00%
ANTM210115P00360000,2020-07-09,5:02PM,EDT,360.00,98.10,0.00,0.00,0.00,-,1,22,0.00%
ANTM210115P00380000,2020-07-09,5:02PM,EDT,380.00,107.60,0.00,0.00,0.00,-,1,29,0.00%
ANTM210115P00390000,2020-07-09,5:02PM,EDT,390.00,92.31,0.00,0.00,0.00,-,10,37,0.00%
ANTM210115P00400000,2020-07-09,5:02PM,EDT,400.00,116.71,0.00,0.00,0.00,-,1,69,0.00%
ANTM210115P00430000,2020-07-09,8:17PM,EDT,430.00,248.50,156.90,161.50,0.00,-,17,2,0.00%
ANTM210115P00440000,2020-07-09,5:02PM,EDT,440.00,184.35,0.00,0.00,0.00,-,-,1,0.00%
