0,1,2,3,4,5,6,7,8,9,10,11,12
ANTM210115C00120000,2020-07-09,8:17PM,EDT,120.00,150.88,141.10,145.00,0.00,-,10,40,153.00%
ANTM210115C00130000,2020-07-09,8:17PM,EDT,130.00,140.00,140.00,144.80,0.00,-,2,64,173.47%
ANTM210115C00135000,2020-07-09,5:02PM,EDT,135.00,160.95,0.00,0.00,0.00,-,3,8,0.00%
ANTM210115C00140000,2020-09-11,2:22PM,EDT,140.00,116.87,0.00,0.00,0.00,-,1,0,0.00%
ANTM210115C00150000,2020-08-11,10:48AM,EDT,150.00,136.00,111.20,113.80,0.00,-,5,7,114.72%
ANTM210115C00160000,2020-07-09,5:02PM,EDT,160.00,124.00,0.00,0.00,0.00,-,1,41,0.00%
ANTM210115C00165000,2020-07-09,8:17PM,EDT,165.00,133.42,106.50,111.30,0.00,-,17,8,131.78%
ANTM210115C00170000,2020-07-29,2:24PM,EDT,170.00,116.00,106.90,109.90,0.00,-,1,8,137.90%
ANTM210115C00175000,2020-07-09,5:02PM,EDT,175.00,113.80,0.00,0.00,0.00,-,2,20,0.00%
ANTM210115C00180000,2020-07-09,8:17PM,EDT,180.00,63.50,85.70,89.10,0.00,-,19,20,98.22%
ANTM210115C00185000,2020-07-09,5:02PM,EDT,185.00,116.67,0.00,0.00,0.00,-,12,9,0.00%
ANTM210115C00190000,2020-09-21,10:05AM,EDT,190.00,65.00,0.00,0.00,0.00,-,1,0,0.00%
ANTM210115C00195000,2020-08-10,2:45PM,EDT,195.00,86.00,75.00,77.40,0.00,-,5,10,92.76%
ANTM210115C00200000,2020-09-22,3:55PM,EDT,200.00,53.09,0.00,0.00,0.00,-,15,0,0.00%
ANTM210115C00210000,2020-06-22,10:06AM,EDT,210.00,68.20,60.50,64.50,0.00,-,1,56,81.10%
ANTM210115C00230000,2020-09-22,2:06PM,EDT,230.00,31.15,0.00,0.00,0.00,-,9,0,0.00%
ANTM210115C00240000,2020-09-03,9:55AM,EDT,240.00,53.00,0.00,0.00,0.00,-,1,0,0.00%
ANTM210115C00250000,2020-09-22,3:50PM,EDT,250.00,19.30,0.00,0.00,0.00,-,53,0,0.39%
ANTM210115C00260000,2020-09-22,3:53PM,EDT,260.00,14.21,0.00,0.00,0.00,-,12,0,1.56%
ANTM210115C00280000,2020-09-22,3:57PM,EDT,280.00,7.42,0.00,0.00,0.00,-,52,0,6.25%
ANTM210115C00290000,2020-09-22,2:31PM,EDT,290.00,5.10,0.00,0.00,0.00,-,7,0,6.25%
ANTM210115C00300000,2020-09-22,3:57PM,EDT,300.00,3.50,0.00,0.00,0.00,-,58,0,6.25%
ANTM210115C00310000,2020-09-22,2:04PM,EDT,310.00,2.35,0.00,0.00,0.00,-,25,0,6.25%
ANTM210115C00330000,2020-09-21,12:57PM,EDT,330.00,1.15,0.00,0.00,0.00,-,4,0,12.50%
ANTM210115C00340000,2020-09-22,2:55PM,EDT,340.00,0.65,0.00,0.00,0.00,-,2,0,12.50%
ANTM210115C00350000,2020-09-11,3:55PM,EDT,350.00,0.95,0.00,0.00,0.00,-,30,0,12.50%
ANTM210115C00360000,2020-09-09,12:13PM,EDT,360.00,1.20,0.00,0.00,0.00,-,1,0,12.50%
ANTM210115C00370000,2020-09-04,2:41PM,EDT,370.00,1.40,0.00,0.00,0.00,-,2,0,12.50%
ANTM210115C00380000,2020-09-15,2:03PM,EDT,380.00,0.30,0.00,0.00,0.00,-,2,0,12.50%
ANTM210115C00390000,2020-09-03,12:57PM,EDT,390.00,0.55,0.00,0.00,0.00,-,1,0,12.50%
ANTM210115C00400000,2020-07-20,3:40PM,EDT,400.00,0.50,0.00,0.90,0.00,-,1,102,45.26%
ANTM210115C00410000,2020-06-25,1:49PM,EDT,410.00,0.70,0.00,0.70,0.00,-,2,45,45.20%
ANTM210115C00420000,2020-08-11,12:07PM,EDT,420.00,0.40,0.00,0.40,0.00,-,1,58,43.21%
ANTM210115C00430000,2020-09-15,9:30AM,EDT,430.00,0.05,0.00,0.00,0.00,-,2,0,25.00%
ANTM210115C00440000,2020-08-17,12:38PM,EDT,440.00,0.20,0.00,0.40,0.00,-,2,37,46.31%
