0,1,2,3,4,5,6,7,8,9,10,11,12
ALLE201218C00090000,2020-07-09,8:15PM,EDT,90.00,15.50,23.30,27.90,0.00,-,1,1,117.52%
ALLE201218C00095000,2020-07-09,8:15PM,EDT,95.00,14.73,19.90,23.60,0.00,-,-,1,108.06%
ALLE201218C00100000,2020-08-04,1:38PM,EDT,100.00,8.00,6.00,10.10,0.00,-,1,5,57.00%
ALLE201218C00105000,2020-08-24,10:53AM,EDT,105.00,6.00,0.00,0.00,0.00,-,1,0,3.13%
ALLE201218C00110000,2020-08-03,11:37AM,EDT,110.00,4.50,4.30,6.90,0.00,-,2,13,51.72%
ALLE201218C00115000,2020-08-25,12:39PM,EDT,115.00,2.99,0.00,0.00,0.00,-,14,0,6.25%
ALLE201218C00120000,2020-09-21,11:13AM,EDT,120.00,1.45,0.00,0.00,0.00,-,1,0,12.50%
ALLE201218C00125000,2020-07-22,11:34AM,EDT,125.00,6.00,0.30,4.90,0.00,-,-,1,52.26%
ALLE201218C00130000,2020-08-11,12:48PM,EDT,130.00,1.40,0.00,2.75,0.00,-,2,2,58.37%
ALLE201218C00135000,2020-08-11,10:49AM,EDT,135.00,0.75,0.05,2.10,0.00,-,1,2,57.81%
ALLE201218C00140000,2020-07-09,8:15PM,EDT,140.00,4.50,0.85,3.80,0.00,-,-,4,63.97%
ALLE201218C00150000,2020-07-01,12:19PM,EDT,150.00,1.80,0.00,1.15,0.00,-,1,0,51.47%
