0,1,2,3,4,5,6,7,8,9,10,11,12
ADSK201002C00165000,2020-08-17,9:49AM,EDT,165.00,74.03,66.85,71.15,0.00,-,2,2,187.87%
ADSK201002C00195000,2020-09-21,12:01AM,EDT,195.00,29.98,0.00,0.00,0.00,-,-,0,0.00%
ADSK201002C00200000,2020-09-09,10:25AM,EDT,200.00,31.15,0.00,0.00,0.00,-,-,0,0.00%
ADSK201002C00210000,2020-09-21,12:01AM,EDT,210.00,16.50,0.00,0.00,0.00,-,-,0,0.00%
ADSK201002C00215000,2020-08-25,1:40PM,EDT,215.00,12.65,0.00,0.00,0.00,-,2,0,0.00%
ADSK201002C00220000,2020-09-22,11:42AM,EDT,220.00,11.15,0.00,0.00,0.00,-,2,0,0.00%
ADSK201002C00222500,2020-09-21,12:12PM,EDT,222.50,8.10,0.00,0.00,0.00,-,6,0,0.00%
ADSK201002C00225000,2020-09-22,3:06PM,EDT,225.00,8.00,0.00,0.00,0.00,-,5,0,0.00%
ADSK201002C00227500,2020-09-22,3:16PM,EDT,227.50,6.60,0.00,0.00,0.00,-,17,0,0.00%
ADSK201002C00230000,2020-09-22,3:48PM,EDT,230.00,6.20,0.00,0.00,0.00,-,39,0,0.39%
ADSK201002C00232500,2020-09-22,11:13AM,EDT,232.50,3.70,0.00,0.00,0.00,-,1,0,1.56%
ADSK201002C00235000,2020-09-22,3:51PM,EDT,235.00,3.80,0.00,0.00,0.00,-,5,0,3.13%
ADSK201002C00240000,2020-09-22,3:51PM,EDT,240.00,2.21,0.00,0.00,0.00,-,18,0,6.25%
ADSK201002C00242500,2020-09-22,9:47AM,EDT,242.50,1.29,0.00,0.00,0.00,-,1,0,6.25%
ADSK201002C00245000,2020-09-21,3:32PM,EDT,245.00,0.94,0.00,0.00,0.00,-,16,0,6.25%
ADSK201002C00247500,2020-09-21,11:03AM,EDT,247.50,0.50,0.00,0.00,0.00,-,9,0,12.50%
ADSK201002C00250000,2020-09-22,3:42PM,EDT,250.00,0.72,0.00,0.00,0.00,-,65,0,12.50%
ADSK201002C00255000,2020-09-22,3:42PM,EDT,255.00,0.38,0.00,0.00,0.00,-,2,0,12.50%
ADSK201002C00257500,2020-09-16,2:48PM,EDT,257.50,1.16,0.00,0.00,0.00,-,1,0,12.50%
ADSK201002C00260000,2020-09-18,11:35AM,EDT,260.00,0.14,0.00,0.00,0.00,-,1,0,12.50%
ADSK201002C00267500,2020-09-14,10:18AM,EDT,267.50,0.44,0.00,0.00,0.00,-,5,0,25.00%
ADSK201002C00270000,2020-09-15,2:24PM,EDT,270.00,0.60,0.00,0.00,0.00,-,1,0,25.00%
ADSK201002C00275000,2020-09-21,3:59PM,EDT,275.00,0.13,0.00,0.00,0.00,-,2,0,25.00%
ADSK201002C00280000,2020-09-22,1:52PM,EDT,280.00,0.11,0.00,0.00,0.00,-,1,0,25.00%
ADSK201002C00285000,2020-09-02,11:37AM,EDT,285.00,3.10,0.00,0.00,0.00,-,3,0,25.00%
ADSK201002C00290000,2020-08-27,3:49PM,EDT,290.00,0.11,0.00,0.00,0.00,-,2,0,25.00%
ADSK201002C00300000,2020-09-03,9:43AM,EDT,300.00,1.25,0.00,0.00,0.00,-,4,0,25.00%
ADSK201002C00305000,2020-08-24,12:00AM,EDT,305.00,1.06,0.00,0.00,0.00,-,-,0,25.00%
ADSK201002C00310000,2020-09-04,12:49PM,EDT,310.00,0.60,0.00,0.00,0.00,-,3,0,50.00%
ADSK201002C00325000,2020-08-28,2:17PM,EDT,325.00,0.11,0.00,0.00,0.00,-,20,0,50.00%
ADSK201002C00330000,2020-08-25,10:04AM,EDT,330.00,0.27,0.00,0.00,0.00,-,-,0,50.00%
ADSK201002C00355000,2020-09-02,2:54PM,EDT,355.00,0.16,0.00,0.00,0.00,-,-,0,50.00%
