0,1,2,3,4,5,6,7,8,9,10,11,12
ADSK220121P00065000,2020-09-03,2:53PM,EDT,65.00,2.31,0.00,0.00,0.00,-,6,0,25.00%
ADSK220121P00075000,2020-09-08,1:46PM,EDT,75.00,2.92,0.00,0.00,0.00,-,115,0,25.00%
ADSK220121P00080000,2020-08-24,3:44PM,EDT,80.00,3.50,0.00,0.00,0.00,-,1,0,12.50%
ADSK220121P00085000,2020-07-09,8:19PM,EDT,85.00,3.00,2.00,4.60,0.00,-,-,15,60.72%
ADSK220121P00090000,2020-09-16,12:59PM,EDT,90.00,3.52,0.00,0.00,0.00,-,1,0,12.50%
ADSK220121P00100000,2020-09-15,2:27PM,EDT,100.00,4.16,0.00,0.00,0.00,-,8,0,12.50%
ADSK220121P00105000,2020-09-08,11:46AM,EDT,105.00,6.40,0.00,0.00,0.00,-,8,0,12.50%
ADSK220121P00110000,2020-09-15,2:28PM,EDT,110.00,5.10,0.00,0.00,0.00,-,16,0,12.50%
ADSK220121P00115000,2020-09-17,3:31PM,EDT,115.00,6.20,0.00,0.00,0.00,-,1,0,12.50%
ADSK220121P00120000,2020-09-15,2:27PM,EDT,120.00,6.04,0.00,0.00,0.00,-,8,0,12.50%
ADSK220121P00125000,2020-08-25,3:33PM,EDT,125.00,6.34,0.00,0.00,0.00,-,4,0,12.50%
ADSK220121P00130000,2020-09-08,11:46AM,EDT,130.00,10.35,0.00,0.00,0.00,-,11,0,12.50%
ADSK220121P00135000,2020-07-20,3:26PM,EDT,135.00,10.00,0.00,0.00,0.00,-,2,0,12.50%
ADSK220121P00140000,2020-09-15,1:54PM,EDT,140.00,8.80,0.00,0.00,0.00,-,2,0,6.25%
ADSK220121P00145000,2020-09-15,2:45PM,EDT,145.00,9.65,0.00,0.00,0.00,-,1,0,6.25%
ADSK220121P00150000,2020-09-16,12:59PM,EDT,150.00,10.82,0.00,0.00,0.00,-,1,0,6.25%
ADSK220121P00155000,2020-09-18,11:13AM,EDT,155.00,13.70,0.00,0.00,0.00,-,4,0,6.25%
ADSK220121P00160000,2020-07-09,8:19PM,EDT,160.00,15.07,12.85,16.25,0.00,-,2,19,48.23%
ADSK220121P00165000,2020-08-25,10:29AM,EDT,165.00,14.80,0.00,0.00,0.00,-,1,0,6.25%
ADSK220121P00170000,2020-07-09,5:04PM,EDT,170.00,47.00,0.00,0.00,0.00,-,10,21,6.25%
ADSK220121P00175000,2020-07-09,8:19PM,EDT,175.00,37.45,16.50,20.20,0.00,-,20,23,45.87%
ADSK220121P00180000,2020-08-24,10:59AM,EDT,180.00,18.50,0.00,0.00,0.00,-,1,0,3.13%
ADSK220121P00185000,2020-09-03,3:57PM,EDT,185.00,21.95,0.00,0.00,0.00,-,16,0,3.13%
ADSK220121P00190000,2020-07-06,11:45AM,EDT,190.00,22.11,21.55,25.35,0.00,-,7,20,44.33%
ADSK220121P00195000,2020-07-20,1:23PM,EDT,195.00,24.30,0.00,0.00,0.00,-,2,0,3.13%
ADSK220121P00200000,2020-09-18,3:49PM,EDT,200.00,28.45,0.00,0.00,0.00,-,40,0,3.13%
ADSK220121P00210000,2020-09-18,3:49PM,EDT,210.00,33.00,0.00,0.00,0.00,-,71,0,1.56%
ADSK220121P00220000,2020-09-18,3:47PM,EDT,220.00,39.35,0.00,0.00,0.00,-,1,0,0.78%
ADSK220121P00240000,2020-09-11,3:34PM,EDT,240.00,48.55,0.00,0.00,0.00,-,1,0,0.00%
ADSK220121P00280000,2020-08-26,10:18AM,EDT,280.00,66.71,0.00,0.00,0.00,-,-,0,0.00%
ADSK220121P00310000,2020-08-28,11:53AM,EDT,310.00,84.00,0.00,0.00,0.00,-,1,0,0.00%
ADSK220121P00320000,2020-09-08,11:41AM,EDT,320.00,107.40,0.00,0.00,0.00,-,1,0,0.00%
ADSK220121P00370000,2020-08-25,2:32PM,EDT,370.00,127.95,0.00,0.00,0.00,-,2,0,0.00%
