0,1,2,3,4,5,6,7,8,9,10,11,12
BLL201120P00030000,2020-07-20,12:17PM,EDT,30.00,0.05,0.00,0.05,0.00,-,5,4,94.53%
BLL201120P00035000,2020-07-09,8:18PM,EDT,35.00,0.95,0.05,0.20,0.00,-,-,2,98.83%
BLL201120P00037500,2020-07-09,8:18PM,EDT,37.50,1.25,0.00,0.35,0.00,-,10,21,96.29%
BLL201120P00040000,2020-07-09,8:18PM,EDT,40.00,1.30,0.00,0.30,0.00,-,1,1,86.91%
BLL201120P00045000,2020-08-17,1:06PM,EDT,45.00,0.10,0.00,0.25,0.00,-,2,737,71.88%
BLL201120P00047500,2020-07-09,8:18PM,EDT,47.50,2.40,0.15,0.45,0.00,-,13,613,76.47%
BLL201120P00050000,2020-07-10,1:57PM,EDT,50.00,0.80,0.00,1.05,0.00,-,2,19,78.66%
BLL201120P00055000,2020-08-27,9:30AM,EDT,55.00,0.01,0.00,0.00,0.00,-,4,0,25.00%
BLL201120P00057500,2020-07-09,8:18PM,EDT,57.50,4.32,0.90,1.10,0.00,-,-,40,70.34%
BLL201120P00060000,2020-08-11,12:43PM,EDT,60.00,0.94,0.30,0.50,0.00,-,231,247,50.44%
BLL201120P00062500,2020-09-18,1:30PM,EDT,62.50,0.35,0.00,0.00,0.00,-,1,0,12.50%
BLL201120P00065000,2020-09-16,9:56AM,EDT,65.00,0.42,0.00,0.00,0.00,-,4,0,12.50%
BLL201120P00067500,2020-08-28,3:54PM,EDT,67.50,1.01,0.00,0.00,0.00,-,1,0,12.50%
BLL201120P00070000,2020-09-16,1:02PM,EDT,70.00,1.25,0.00,0.00,0.00,-,7,0,6.25%
BLL201120P00072500,2020-09-21,10:34AM,EDT,72.50,1.70,0.00,0.00,0.00,-,6,0,6.25%
BLL201120P00075000,2020-09-22,11:32AM,EDT,75.00,2.00,0.00,0.00,0.00,-,7,0,6.25%
BLL201120P00077500,2020-09-21,11:58AM,EDT,77.50,3.00,0.00,0.00,0.00,-,16,0,3.13%
BLL201120P00080000,2020-09-21,1:15PM,EDT,80.00,4.30,0.00,0.00,0.00,-,33,0,1.56%
BLL201120P00082500,2020-09-16,2:50PM,EDT,82.50,4.43,0.00,0.00,0.00,-,2,0,0.00%
BLL201120P00085000,2020-09-21,12:02AM,EDT,85.00,5.20,0.00,0.00,0.00,-,-,0,0.00%
BLL201120P00087500,2020-09-09,10:12AM,EDT,87.50,9.00,0.00,0.00,0.00,-,1,0,0.00%
BLL201120P00090000,2020-09-09,10:12AM,EDT,90.00,9.70,0.00,0.00,0.00,-,-,0,0.00%
