0,1,2,3,4,5,6,7,8,9,10,11,12
BLL201016C00070000,2020-08-27,1:07PM,EDT,70.00,10.10,0.00,0.00,0.00,-,2,0,0.00%
BLL201016C00072500,2020-09-15,12:14PM,EDT,72.50,12.70,0.00,0.00,0.00,-,1,0,0.00%
BLL201016C00075000,2020-09-22,10:12AM,EDT,75.00,7.18,0.00,0.00,0.00,-,1,0,0.00%
BLL201016C00080000,2020-09-22,3:57PM,EDT,80.00,3.50,0.00,0.00,0.00,-,"1,796",0,0.00%
BLL201016C00082500,2020-09-22,3:51PM,EDT,82.50,2.15,0.00,0.00,0.00,-,528,0,1.56%
BLL201016C00085000,2020-09-22,3:57PM,EDT,85.00,1.18,0.00,0.00,0.00,-,541,0,3.13%
BLL201016C00087500,2020-09-22,2:55PM,EDT,87.50,0.50,0.00,0.00,0.00,-,10,0,6.25%
BLL201016C00090000,2020-09-22,3:53PM,EDT,90.00,0.20,0.00,0.00,0.00,-,93,0,12.50%
BLL201016C00092500,2020-09-18,2:57PM,EDT,92.50,0.15,0.00,0.00,0.00,-,5,0,12.50%
BLL201016C00095000,2020-09-15,3:24PM,EDT,95.00,0.25,0.00,0.00,0.00,-,1,0,12.50%
BLL201016C00100000,2020-09-18,3:41PM,EDT,100.00,0.05,0.00,0.00,0.00,-,20,0,12.50%
BLL201016C00110000,2020-09-16,1:18PM,EDT,110.00,0.02,0.00,0.00,0.00,-,100,0,25.00%
BLL201016C00115000,2020-09-21,12:02AM,EDT,115.00,0.05,-,0.00,0.00,-,-,0,25.00%
