0,1,2,3,4,5,6,7,8,9,10,11,12
ACN210115P00080000,2020-08-05,3:59PM,EDT,80.00,0.65,0.20,1.85,0.00,-,5,51,105.32%
ACN210115P00085000,2020-08-27,9:30AM,EDT,85.00,0.35,0.00,0.00,0.00,-,16,0,25.00%
ACN210115P00095000,2020-06-15,1:48PM,EDT,95.00,2.20,0.35,1.40,0.00,-,10,62,87.40%
ACN210115P00105000,2020-09-10,12:49PM,EDT,105.00,0.30,0.00,0.00,0.00,-,1,0,25.00%
ACN210115P00115000,2020-09-11,12:27PM,EDT,115.00,0.75,0.00,0.00,0.00,-,3,0,25.00%
ACN210115P00125000,2020-09-11,12:27PM,EDT,125.00,0.90,0.00,0.00,0.00,-,1,0,25.00%
ACN210115P00130000,2020-09-17,11:57AM,EDT,130.00,0.75,0.00,0.00,0.00,-,2,0,25.00%
ACN210115P00135000,2020-09-16,1:20PM,EDT,135.00,0.85,0.00,0.00,0.00,-,2,0,25.00%
ACN210115P00140000,2020-09-09,11:02AM,EDT,140.00,1.80,0.00,0.00,0.00,-,3,0,25.00%
ACN210115P00145000,2020-09-17,12:02PM,EDT,145.00,1.35,0.00,0.00,0.00,-,1,0,12.50%
ACN210115P00150000,2020-09-21,2:52PM,EDT,150.00,1.65,0.00,0.00,0.00,-,1,0,12.50%
ACN210115P00155000,2020-09-17,1:36PM,EDT,155.00,1.95,0.00,0.00,0.00,-,4,0,12.50%
ACN210115P00160000,2020-09-15,2:52PM,EDT,160.00,2.00,0.00,0.00,0.00,-,4,0,12.50%
ACN210115P00165000,2020-09-15,11:30AM,EDT,165.00,2.05,0.00,0.00,0.00,-,1,0,12.50%
ACN210115P00175000,2020-09-21,12:28PM,EDT,175.00,3.00,0.00,0.00,0.00,-,3,0,12.50%
ACN210115P00180000,2020-09-22,11:12AM,EDT,180.00,3.40,0.00,0.00,0.00,-,11,0,12.50%
ACN210115P00190000,2020-09-22,10:10AM,EDT,190.00,4.60,0.00,0.00,0.00,-,9,0,6.25%
ACN210115P00195000,2020-09-22,1:10PM,EDT,195.00,5.10,0.00,0.00,0.00,-,7,0,6.25%
ACN210115P00200000,2020-09-21,12:51PM,EDT,200.00,6.20,0.00,0.00,0.00,-,4,0,6.25%
ACN210115P00205000,2020-09-22,1:06PM,EDT,205.00,6.90,0.00,0.00,0.00,-,12,0,6.25%
ACN210115P00210000,2020-09-22,10:09AM,EDT,210.00,8.40,0.00,0.00,0.00,-,3,0,6.25%
ACN210115P00215000,2020-09-22,1:20PM,EDT,215.00,9.20,0.00,0.00,0.00,-,8,0,3.13%
ACN210115P00220000,2020-09-22,1:20PM,EDT,220.00,10.70,0.00,0.00,0.00,-,9,0,3.13%
ACN210115P00230000,2020-09-22,1:20PM,EDT,230.00,14.50,0.00,0.00,0.00,-,24,0,1.56%
ACN210115P00240000,2020-09-18,2:57PM,EDT,240.00,18.90,0.00,0.00,0.00,-,8,0,0.00%
ACN210115P00250000,2020-09-04,10:19AM,EDT,250.00,27.50,0.00,0.00,0.00,-,4,0,0.00%
ACN210115P00260000,2020-07-10,10:15AM,EDT,260.00,46.50,33.30,36.90,0.00,-,1,2,42.53%
ACN210115P00280000,2020-09-21,12:11AM,EDT,280.00,42.90,0.00,0.00,0.00,-,-,0,0.00%
