0,1,2,3,4,5,6,7,8,9,10,11,12
AVB210115C00080000,2020-06-26,12:05PM,EDT,80.00,73.08,65.40,69.40,0.00,-,40,0,52.44%
AVB210115C00110000,2020-06-16,9:36AM,EDT,110.00,58.30,44.70,48.80,0.00,-,1,0,76.12%
AVB210115C00120000,2020-08-21,3:23PM,EDT,120.00,33.90,30.90,33.30,0.00,-,1,3,47.30%
AVB210115C00130000,2020-09-03,9:30AM,EDT,130.00,33.50,0.00,0.00,0.00,-,1,0,0.00%
AVB210115C00135000,2020-09-03,2:53PM,EDT,135.00,27.80,0.00,0.00,0.00,-,2,0,0.00%
AVB210115C00140000,2020-09-18,1:45PM,EDT,140.00,17.15,0.00,0.00,0.00,-,3,0,0.00%
AVB210115C00145000,2020-07-29,12:20PM,EDT,145.00,15.34,19.30,21.30,0.00,-,1,2,55.24%
AVB210115C00150000,2020-09-16,2:39PM,EDT,150.00,8.30,0.00,0.00,0.00,-,1,0,0.39%
AVB210115C00160000,2020-09-22,10:20AM,EDT,160.00,5.54,0.00,0.00,0.00,-,4,0,3.13%
AVB210115C00165000,2020-09-21,11:41AM,EDT,165.00,3.40,0.00,0.00,0.00,-,1,0,3.13%
AVB210115C00170000,2020-09-10,1:06PM,EDT,170.00,4.00,0.00,0.00,0.00,-,1,0,6.25%
AVB210115C00175000,2020-08-26,3:49PM,EDT,175.00,3.30,0.00,0.00,0.00,-,1,0,6.25%
AVB210115C00180000,2020-09-21,9:30AM,EDT,180.00,1.60,0.00,0.00,0.00,-,2,0,6.25%
AVB210115C00185000,2020-09-21,12:21PM,EDT,185.00,0.80,0.00,0.00,0.00,-,1,0,6.25%
AVB210115C00195000,2020-08-12,12:37PM,EDT,195.00,1.10,0.45,0.85,0.00,-,3,6,31.47%
AVB210115C00200000,2020-09-01,9:30AM,EDT,200.00,1.00,0.00,0.00,0.00,-,1,0,12.50%
AVB210115C00210000,2020-08-27,9:36AM,EDT,210.00,0.30,0.00,0.00,0.00,-,15,0,12.50%
AVB210115C00220000,2020-09-02,2:48PM,EDT,220.00,0.20,0.00,0.00,0.00,-,1,0,12.50%
AVB210115C00230000,2020-07-27,9:30AM,EDT,230.00,0.20,0.00,0.20,0.00,-,1,4,35.65%
AVB210115C00250000,2020-07-17,2:40PM,EDT,250.00,0.11,0.00,0.20,0.00,-,10,11,41.26%
