0,1,2,3,4,5,6,7,8,9,10,11,12
BSX201120P00013000,2020-06-18,12:46PM,EDT,13.00,0.13,0.00,0.08,0.00,-,2,118,118.75%
BSX201120P00015000,2020-09-09,2:39PM,EDT,15.00,0.01,0.00,0.00,0.00,-,12,0,50.00%
BSX201120P00018000,2020-07-13,10:21AM,EDT,18.00,0.14,0.02,0.10,0.00,-,1,4,90.23%
BSX201120P00020000,2020-09-17,3:47PM,EDT,20.00,0.09,0.00,0.00,0.00,-,20,0,50.00%
BSX201120P00023000,2020-07-13,3:58PM,EDT,23.00,0.32,0.01,0.26,0.00,-,2,12,73.05%
BSX201120P00027000,2020-08-25,3:49PM,EDT,27.00,0.15,0.00,0.00,0.00,-,1,0,25.00%
BSX201120P00029000,2020-08-05,10:39AM,EDT,29.00,0.52,0.31,0.37,0.00,-,2,"2,369",54.98%
BSX201120P00030000,2020-09-17,12:44PM,EDT,30.00,0.29,0.00,0.00,0.00,-,5,0,12.50%
BSX201120P00031000,2020-09-16,10:46AM,EDT,31.00,0.29,0.00,0.00,0.00,-,2,0,12.50%
BSX201120P00032000,2020-09-22,2:04PM,EDT,32.00,0.38,0.00,0.00,0.00,-,5,0,12.50%
BSX201120P00033000,2020-09-21,1:54PM,EDT,33.00,0.55,0.00,0.00,0.00,-,10,0,12.50%
BSX201120P00034000,2020-09-22,3:39PM,EDT,34.00,0.63,0.00,0.00,0.00,-,69,0,6.25%
BSX201120P00035000,2020-09-22,3:26PM,EDT,35.00,0.87,0.00,0.00,0.00,-,15,0,6.25%
BSX201120P00036000,2020-09-22,3:25PM,EDT,36.00,1.13,0.00,0.00,0.00,-,151,0,6.25%
BSX201120P00040000,2020-09-22,2:17PM,EDT,40.00,2.98,0.00,0.00,0.00,-,4,0,0.00%
BSX201120P00045000,2020-09-16,12:45PM,EDT,45.00,5.13,0.00,0.00,0.00,-,30,0,0.00%
