0,1,2,3,4,5,6,7,8,9,10,11,12
HRB220121P00005000,2020-09-16,1:02PM,EDT,5.00,0.30,0.00,0.00,0.00,-,2,0,25.00%
HRB220121P00008000,2020-07-30,10:22AM,EDT,8.00,0.90,0.70,1.10,0.00,-,1,4,62.60%
HRB220121P00010000,2020-09-18,12:34PM,EDT,10.00,1.55,0.00,0.00,0.00,-,1,0,6.25%
HRB220121P00013000,2020-09-10,11:09AM,EDT,13.00,2.70,0.00,0.00,0.00,-,2,0,1.56%
HRB220121P00015000,2020-08-25,2:54PM,EDT,15.00,3.90,0.00,0.00,0.00,-,10,0,0.00%
HRB220121P00018000,2020-09-14,10:02AM,EDT,18.00,5.70,0.00,0.00,0.00,-,21,0,0.00%
HRB220121P00025000,2020-07-01,10:43AM,EDT,25.00,12.00,11.50,12.20,0.00,-,1,0,52.61%
HRB220121P00027000,2020-07-09,8:10PM,EDT,27.00,11.50,13.50,14.70,0.00,-,-,1,61.04%
HRB220121P00030000,2020-07-09,8:10PM,EDT,30.00,13.50,16.40,17.50,0.00,-,1,8,63.38%
HRB220121P00032000,2020-07-09,8:10PM,EDT,32.00,15.70,18.80,19.40,0.00,-,-,5,69.19%
HRB220121P00035000,2020-08-20,9:39AM,EDT,35.00,21.60,21.90,22.60,0.00,-,39,42,76.07%
