0,1,2,3,4,5,6,7,8,9,10,11,12
BXP201120P00045000,2020-08-10,9:30AM,EDT,45.00,0.30,0.05,0.60,0.00,-,4,49,82.91%
BXP201120P00050000,2020-07-16,10:39AM,EDT,50.00,0.80,0.20,2.25,0.00,-,-,8,95.14%
BXP201120P00060000,2020-09-18,1:28PM,EDT,60.00,0.70,0.00,0.00,0.00,-,10,0,12.50%
BXP201120P00070000,2020-09-21,11:43AM,EDT,70.00,2.05,0.00,0.00,0.00,-,9,0,6.25%
BXP201120P00075000,2020-09-22,12:42PM,EDT,75.00,3.40,0.00,0.00,0.00,-,2,0,3.13%
BXP201120P00080000,2020-09-21,3:18PM,EDT,80.00,4.97,0.00,0.00,0.00,-,1,0,0.39%
BXP201120P00090000,2020-09-17,10:10AM,EDT,90.00,7.40,0.00,0.00,0.00,-,5,0,0.00%
BXP201120P00095000,2020-08-12,3:26PM,EDT,95.00,11.64,14.10,16.10,0.00,-,1,4,45.65%
BXP201120P00100000,2020-09-18,12:18PM,EDT,100.00,15.40,0.00,0.00,0.00,-,3,0,0.00%
BXP201120P00105000,2020-07-09,7:53PM,EDT,105.00,14.60,17.30,21.80,0.00,-,-,1,0.00%
BXP201120P00110000,2020-07-09,7:53PM,EDT,110.00,16.00,20.10,20.80,0.00,-,-,0,0.00%
BXP201120P00115000,2020-07-09,7:53PM,EDT,115.00,29.20,23.50,25.00,0.00,-,-,7,0.00%
