0,1,2,3,4,5,6,7,8,9,10,11,12
APTV210219C00040000,2020-09-18,12:46PM,EDT,40.00,48.00,0.00,0.00,0.00,-,1,0,0.00%
APTV210219C00060000,2020-09-14,9:36AM,EDT,60.00,25.72,0.00,0.00,0.00,-,1,0,0.00%
APTV210219C00070000,2020-09-08,9:30AM,EDT,70.00,21.50,0.00,0.00,0.00,-,1,0,0.00%
APTV210219C00072500,2020-08-07,12:54PM,EDT,72.50,18.00,19.20,20.50,0.00,-,10,34,65.19%
APTV210219C00075000,2020-09-09,3:50PM,EDT,75.00,17.30,0.00,0.00,0.00,-,1,0,0.00%
APTV210219C00077500,2020-07-31,3:33PM,EDT,77.50,11.21,15.50,17.40,0.00,-,2,3,61.43%
APTV210219C00082500,2020-09-14,12:43PM,EDT,82.50,11.92,0.00,0.00,0.00,-,1,0,0.00%
APTV210219C00085000,2020-09-21,10:34AM,EDT,85.00,9.50,0.00,0.00,0.00,-,18,0,0.39%
APTV210219C00090000,2020-09-22,12:57PM,EDT,90.00,6.79,0.00,0.00,0.00,-,1,0,3.13%
APTV210219C00092500,2020-09-22,12:05PM,EDT,92.50,6.10,0.00,0.00,0.00,-,4,0,3.13%
APTV210219C00095000,2020-09-17,12:09PM,EDT,95.00,4.80,0.00,0.00,0.00,-,4,0,3.13%
APTV210219C00097500,2020-09-22,12:05PM,EDT,97.50,4.40,0.00,0.00,0.00,-,26,0,6.25%
APTV210219C00100000,2020-09-21,11:53AM,EDT,100.00,4.10,0.00,0.00,0.00,-,2,0,6.25%
APTV210219C00105000,2020-09-22,1:13PM,EDT,105.00,2.75,0.00,0.00,0.00,-,2,0,6.25%
APTV210219C00110000,2020-09-18,11:37AM,EDT,110.00,2.40,0.00,0.00,0.00,-,4,0,6.25%
APTV210219C00115000,2020-09-10,12:27PM,EDT,115.00,1.60,0.00,0.00,0.00,-,4,0,12.50%
APTV210219C00120000,2020-09-15,3:07PM,EDT,120.00,1.15,0.00,0.00,0.00,-,28,0,12.50%
APTV210219C00125000,2020-09-18,2:56PM,EDT,125.00,0.75,0.00,0.00,0.00,-,118,0,12.50%
