0,1,2,3,4,5,6,7,8,9,10,11,12
APTV201016P00055000,2020-09-10,2:29PM,EDT,55.00,0.13,0.00,0.00,0.00,-,-,0,50.00%
APTV201016P00065000,2020-09-08,12:01PM,EDT,65.00,0.65,0.00,0.00,0.00,-,7,0,25.00%
APTV201016P00070000,2020-09-21,3:59PM,EDT,70.00,0.52,0.00,0.00,0.00,-,11,0,12.50%
APTV201016P00075000,2020-09-22,3:58PM,EDT,75.00,1.00,0.00,0.00,0.00,-,13,0,12.50%
APTV201016P00077500,2020-09-22,3:09PM,EDT,77.50,1.47,0.00,0.00,0.00,-,4,0,6.25%
APTV201016P00080000,2020-09-22,1:23PM,EDT,80.00,2.40,0.00,0.00,0.00,-,310,0,6.25%
APTV201016P00082500,2020-09-22,12:18PM,EDT,82.50,3.25,0.00,0.00,0.00,-,1,0,3.13%
APTV201016P00087500,2020-09-21,12:37PM,EDT,87.50,5.40,0.00,0.00,0.00,-,3,0,0.00%
APTV201016P00090000,2020-09-21,1:56PM,EDT,90.00,7.93,0.00,0.00,0.00,-,2,0,0.00%
APTV201016P00092500,2020-09-21,12:03AM,EDT,92.50,6.33,0.00,0.00,0.00,-,-,0,0.00%
