0,1,2,3,4,5,6,7,8,9,10,11,12
AES201120C00001000,2020-07-09,8:21PM,EDT,1.00,11.60,14.30,14.50,0.00,-,10,0,0.00%
AES201120C00005000,2020-07-08,10:50AM,EDT,5.00,9.10,11.70,12.10,0.00,-,1,0,0.00%
AES201120C00007000,2020-07-29,12:01PM,EDT,7.00,8.60,10.80,11.00,0.00,-,2,0,0.00%
AES201120C00009000,2020-09-11,12:06PM,EDT,9.00,8.65,0.00,0.00,0.00,-,2,0,0.00%
AES201120C00010000,2020-07-22,11:54AM,EDT,10.00,5.40,8.00,8.20,0.00,-,2,31,0.00%
AES201120C00011000,2020-09-09,9:52AM,EDT,11.00,6.60,0.00,0.00,0.00,-,1,0,0.00%
AES201120C00012000,2020-09-22,9:41AM,EDT,12.00,6.45,0.00,0.00,0.00,-,10,0,0.00%
AES201120C00013000,2020-09-21,10:24AM,EDT,13.00,5.40,0.00,0.00,0.00,-,2,0,0.00%
AES201120C00014000,2020-09-22,9:30AM,EDT,14.00,4.30,0.00,0.00,0.00,-,1,0,0.00%
AES201120C00015000,2020-09-18,1:27PM,EDT,15.00,4.10,0.00,0.00,0.00,-,7,0,0.00%
AES201120C00016000,2020-09-21,12:05PM,EDT,16.00,2.80,0.00,0.00,0.00,-,1,0,0.00%
AES201120C00017000,2020-09-21,1:24PM,EDT,17.00,1.87,0.00,0.00,0.00,-,1,0,0.00%
AES201120C00018000,2020-09-22,2:56PM,EDT,18.00,1.20,0.00,0.00,0.00,-,78,0,0.00%
AES201120C00019000,2020-09-22,2:56PM,EDT,19.00,0.72,0.00,0.00,0.00,-,782,0,3.13%
AES201120C00020000,2020-09-22,9:40AM,EDT,20.00,0.42,0.00,0.00,0.00,-,20,0,6.25%
AES201120C00021000,2020-09-21,2:28PM,EDT,21.00,0.20,0.00,0.00,0.00,-,1,0,12.50%
AES201120C00022000,2020-09-17,9:30AM,EDT,22.00,0.15,0.00,0.00,0.00,-,4,0,12.50%
AES201120C00023000,2020-09-11,12:48PM,EDT,23.00,0.10,0.00,0.00,0.00,-,1,0,12.50%
