0,1,2,3,4,5,6,7,8,9,10,11,12
AEE201218P00050000,2020-07-09,8:20PM,EDT,50.00,2.35,0.00,4.50,0.00,-,-,5,89.23%
AEE201218P00055000,2020-06-29,3:02PM,EDT,55.00,1.85,0.50,1.70,0.00,-,-,197,58.86%
AEE201218P00060000,2020-09-03,12:45PM,EDT,60.00,0.80,0.00,0.00,0.00,-,1,0,12.50%
AEE201218P00065000,2020-06-29,9:37AM,EDT,65.00,4.70,1.15,2.50,0.00,-,35,54,50.29%
AEE201218P00070000,2020-09-04,1:39PM,EDT,70.00,2.38,0.00,0.00,0.00,-,1,0,6.25%
AEE201218P00075000,2020-09-21,1:20PM,EDT,75.00,3.70,0.00,0.00,0.00,-,20,0,1.56%
AEE201218P00080000,2020-09-22,3:32PM,EDT,80.00,6.10,0.00,0.00,0.00,-,10,0,0.00%
AEE201218P00085000,2020-07-09,8:20PM,EDT,85.00,13.21,8.70,11.60,0.00,-,-,0,43.96%
AEE201218P00090000,2020-07-09,8:20PM,EDT,90.00,17.16,11.20,14.50,0.00,-,2,0,36.45%
AEE201218P00095000,2020-07-09,8:20PM,EDT,95.00,23.70,16.30,19.30,0.00,-,-,7,41.60%
