,Date,Open,High,Low,Close,Adj Close,Volume
0,2015-08-31,43.540001000000004,44.529999,43.330002,44.41,37.561085,132900
1,2015-09-01,43.700001,44.48,42.759997999999996,42.990002000000004,36.360073,121700
2,2015-09-02,43.470001,44.18,42.91,43.720001,36.977505,46600
3,2015-09-03,43.93,45.490002000000004,43.830002,43.919998,37.146652,50300
4,2015-09-04,43.400002,44.110001000000004,43.400002,43.75,37.002871999999996,40300
5,2015-09-08,44.259997999999996,44.950001,43.880001,44.77,37.865562,79400
6,2015-09-09,45.060001,45.25,44.459998999999996,44.560001,37.68795,59900
7,2015-09-10,44.59,45.400002,44.459998999999996,45.02,38.077011,45500
8,2015-09-11,44.98,46.439999,44.860001000000004,46.049999,38.948151,160200
9,2015-09-14,46.07,46.450001,45.900002,46.310001,39.168064,49400
10,2015-09-15,46.32,47.290001000000004,46.32,47.049999,39.793945,32500
11,2015-09-16,47.049999,47.049999,46.400002,46.860001000000004,39.633251,49800
12,2015-09-17,46.73,47.490002000000004,45.549999,45.689999,38.643681,105600
13,2015-09-18,44.720001,45.150002,44.02,44.040001000000004,37.248146000000006,251500
14,2015-09-21,44.549999,45.470001,44.169998,45.240002000000004,38.263077,54400
15,2015-09-22,44.689999,45.290001000000004,44.450001,45.16,38.195419,60000
16,2015-09-23,45.25,46.189999,45.25,45.939999,38.855121999999994,63200
17,2015-09-24,45.639998999999996,46.25,44.639998999999996,46.240002000000004,39.108856,76200
18,2015-09-25,46.799999,47.310001,44.650002,46.779999,39.565578,65500
19,2015-09-28,47.0,48.0,44.970001,46.900002,39.667072,114000
20,2015-09-29,46.959998999999996,47.509997999999996,46.75,47.380001,40.073051,53900
21,2015-09-30,47.75,48.0,47.209998999999996,47.77,40.402905,124600
22,2015-10-01,47.5,47.959998999999996,46.810001,47.669998,40.47081,67600
23,2015-10-02,47.16,48.23,45.27,46.830002,39.757678999999996,80400
24,2015-10-05,46.970001,48.220001,46.529999,47.860001000000004,40.63213,87300
25,2015-10-06,48.029999,48.389998999999996,47.220001,47.34,40.190651,98200
26,2015-10-07,47.540001000000004,49.52,47.540001000000004,49.349998,41.897106,224200
27,2015-10-08,49.599998,49.75,48.68,49.490002000000004,42.015961,123600
28,2015-10-09,49.5,49.549999,48.009997999999996,48.59,41.251881,286100
29,2015-10-12,48.650002,49.27,48.07,49.060001,41.650890000000004,99100
30,2015-10-13,48.950001,49.470001,48.919998,49.43,41.965019,104500
31,2015-10-14,49.290001000000004,49.639998999999996,47.200001,47.549999,40.36895,193800
32,2015-10-15,47.860001000000004,49.040001000000004,47.669998,49.040001000000004,41.63393,54000
33,2015-10-16,49.07,49.5,48.720001,49.220001,41.786743,71900
34,2015-10-19,48.970001,49.5,48.900002,49.060001,41.650890000000004,55100
35,2015-10-20,49.0,49.990002000000004,48.990002000000004,49.830002,42.304611,116400
36,2015-10-21,50.41,50.41,48.849998,48.860001000000004,41.481106,149700
37,2015-10-22,48.439999,49.939999,47.509997999999996,49.790001000000004,42.270653,161700
38,2015-10-23,48.790001000000004,49.709998999999996,47.630001,48.889998999999996,41.506565,226400
39,2015-10-26,49.310001,49.73,48.130001,49.32,41.871628,143800
40,2015-10-27,49.110001000000004,49.639998999999996,48.299999,48.57,41.234898,124300
41,2015-10-28,48.610001000000004,50.619999,48.610001000000004,50.48,42.856457,186700
42,2015-10-29,50.400002,51.209998999999996,50.25,50.720001,43.060210999999995,113000
43,2015-10-30,50.389998999999996,50.77,48.82,49.07,41.659382,108700
44,2015-11-02,49.18,50.990002000000004,49.029999,50.630001,42.983799,149400
45,2015-11-03,50.459998999999996,51.040001000000004,49.990002000000004,50.720001,43.060210999999995,90600
46,2015-11-04,50.82,51.16,50.32,50.400002,42.788532000000004,148100
47,2015-11-05,50.419998,51.43,50.0,51.290001000000004,43.544125,172800
48,2015-11-06,51.650002,53.130001,50.720001,52.689999,44.732696999999995,154500
49,2015-11-09,52.689999,53.189999,52.029999,52.52,44.588375,129200
50,2015-11-10,52.400002,53.549999,52.27,53.009997999999996,45.004372,93400
51,2015-11-11,53.049999,53.400002,52.23,52.5,44.571388,113700
52,2015-11-12,52.419998,52.450001,51.209998999999996,51.349998,43.595055,128100
53,2015-11-13,50.950001,51.669998,50.52,50.650002,43.000774,95700
54,2015-11-16,50.68,51.860001000000004,50.049999,50.970001,43.272453000000006,159400
55,2015-11-17,51.220001,51.849998,50.939999,51.32,43.569588,128100
56,2015-11-18,51.529999,51.810001,50.560001,51.48,43.705428999999995,143100
57,2015-11-19,51.400002,51.77,50.919998,50.959998999999996,43.263954,189300
58,2015-11-20,51.0,51.689999,50.759997999999996,51.509997999999996,43.730892,107500
59,2015-11-23,51.330002,52.200001,50.52,52.029999,44.172363,125800
60,2015-11-24,51.73,52.169998,51.470001,52.02,44.163876,128900
61,2015-11-25,52.130001,52.419998,51.66,52.400002,44.486484999999995,141100
62,2015-11-27,52.380001,52.619999,51.919998,52.509997999999996,44.579871999999995,48800
63,2015-11-30,52.619999,52.959998999999996,52.209998999999996,52.5,44.571388,113000
64,2015-12-01,52.66,53.139998999999996,51.959998999999996,52.189999,44.308201000000004,167700
65,2015-12-02,52.110001000000004,52.389998999999996,51.27,51.27,43.527142,130900
66,2015-12-03,51.509997999999996,51.779999,50.509997999999996,50.59,42.949837,144800
67,2015-12-04,50.700001,51.75,50.299999,51.32,43.569588,129900
68,2015-12-07,51.299999,51.400002,49.970001,50.299999,42.703635999999996,157000
69,2015-12-08,50.009997999999996,50.630001,49.130001,49.330002,41.880127,125300
70,2015-12-09,49.119999,49.639998999999996,47.790001000000004,48.439999,41.124542,143800
71,2015-12-10,48.439999,48.950001,47.720001,48.41,41.099059999999994,132800
72,2015-12-11,47.330002,48.07,45.52,45.919998,38.985104,222000
73,2015-12-14,45.919998,46.669998,45.23,45.939999,39.00209,197100
74,2015-12-15,46.310001,47.279999,45.990002000000004,47.27,40.131229,284500
75,2015-12-16,47.5,47.650002,46.330002,47.189999,40.063309000000004,132400
76,2015-12-17,47.139998999999996,47.59,46.119999,46.77,39.706741,158400
77,2015-12-18,46.52,46.849998,45.080002,45.5,38.628532,971400
78,2015-12-21,45.889998999999996,46.450001,44.130001,46.299999,39.307716,115200
79,2015-12-22,46.549999,46.610001000000004,45.549999,46.599998,39.562412,159400
80,2015-12-23,46.84,46.91,46.369999,46.630001,39.587887,77500
81,2015-12-24,46.619999,47.220001,46.5,46.740002000000004,39.681274,38700
82,2015-12-28,46.580002,46.919998,46.040001000000004,46.900002,39.817108000000005,57700
83,2015-12-29,47.150002,47.720001,46.830002,47.439999,40.275551,86700
84,2015-12-30,47.259997999999996,47.32,46.630001,46.669998,39.621845,77300
85,2015-12-31,46.369999,47.099998,45.799999,45.860001000000004,39.084911,92800
86,2016-01-04,45.07,45.919998,43.970001,44.380001,37.823559,179900
87,2016-01-05,44.580002,44.900002,43.939999,44.439999,37.874695,133000
88,2016-01-06,43.849998,44.779999,43.720001,44.77,38.155941,144200
89,2016-01-07,43.860001000000004,44.380001,43.689999,43.689999,37.235496999999995,320900
90,2016-01-08,43.580002,44.099998,42.869999,43.110001000000004,36.741188,285200
91,2016-01-11,43.450001,43.799999,43.080002,43.48,37.056519,130500
92,2016-01-12,43.84,43.84,42.799999,43.419998,37.005386,109900
93,2016-01-13,43.549999,43.900002,41.720001,42.009997999999996,35.803688,136300
94,2016-01-14,42.189999,42.939999,41.560001,42.150002,35.923012,118000
