,Date,Open,High,Low,Close,Adj Close,Volume
0,2015-08-31,94.5,98.730003,93.510002,97.91999799999999,61.350788,31700
1,2015-09-01,94.139999,96.75,94.139999,94.769997,59.377201,28000
2,2015-09-02,95.940002,96.128998,91.260002,92.610001,58.023876,30300
3,2015-09-03,92.970001,94.5,90.594002,93.239998,58.418591000000006,26700
4,2015-09-04,92.699997,95.849998,91.709999,94.769997,59.377201,20900
5,2015-09-08,94.769997,96.480003,93.61799599999999,95.58000200000001,59.884693000000006,23000
6,2015-09-09,96.209999,96.209999,91.440002,94.589996,59.264427000000005,27600
7,2015-09-10,95.309998,95.309998,92.699997,93.41999799999999,58.531364,19100
8,2015-09-11,92.519997,92.519997,87.120003,88.83000200000001,55.655563,27000
9,2015-09-14,89.370003,89.370003,83.699997,84.059998,52.66695,26900
10,2015-09-15,85.32,86.129997,84.059998,84.725998,53.084225,32300
11,2015-09-16,86.129997,88.110001,85.5,88.110001,55.20444499999999,54200
12,2015-09-17,88.199997,90.629997,87.75,90.269997,56.557781000000006,41100
13,2015-09-18,88.739998,89.550003,86.489998,86.940002,54.47139,40600
14,2015-09-21,87.75,88.559998,86.489998,88.199997,55.260826,26300
15,2015-09-22,87.120003,89.82,86.129997,87.93,55.091663,28900
16,2015-09-23,86.849998,87.75,84.779999,85.139999,53.343624,48700
17,2015-09-24,83.519997,85.139999,82.349998,84.690002,53.06168,45900
18,2015-09-25,86.129997,86.220001,79.83000200000001,81.720001,51.200848,43900
19,2015-09-28,81.449997,81.449997,75.779999,77.489998,48.550591,52100
20,2015-09-29,77.489998,78.029999,72.18,72.629997,45.505608,52400
21,2015-09-30,73.16999799999999,75.959999,69.300003,74.790001,46.858932,71000
22,2015-10-01,76.230003,77.309998,73.889999,76.32,47.817543,43500
23,2015-10-02,75.599998,79.379997,74.385002,78.029999,48.888915999999995,39200
24,2015-10-05,80.099998,81.900002,79.470001,81.269997,50.918907,32400
25,2015-10-06,81.540001,89.279999,81.540001,88.559998,55.486378,48700
26,2015-10-07,89.459999,93.150002,89.279999,91.889999,57.572762,36800
27,2015-10-08,91.620003,92.970001,89.550003,92.160004,57.741935999999995,38500
28,2015-10-09,92.25,93.977997,90.675003,93.239998,58.418591000000006,26500
29,2015-10-12,91.889999,93.059998,88.91999799999999,90.449997,56.67054,22600
30,2015-10-13,89.099998,91.529999,89.099998,90.540001,56.72694,20900
31,2015-10-14,89.910004,90.449997,87.029999,90.449997,56.67054,32700
32,2015-10-15,89.550003,91.529999,88.199997,90.720001,56.839714,18000
33,2015-10-16,91.16999799999999,92.699997,89.550003,91.349998,57.23444,17600
34,2015-10-19,90.0,92.07,87.75,88.019997,55.148056000000004,24500
35,2015-10-20,88.019997,90.0,87.839996,89.190002,55.8811,19900
36,2015-10-21,89.370003,89.550003,87.75,87.839996,55.035281999999995,33700
37,2015-10-22,88.379997,89.190002,85.949997,86.084999,53.935706999999994,37700
38,2015-10-23,86.66999799999999,86.940002,84.33000200000001,84.959999,53.23084300000001,32800
39,2015-10-26,84.959999,85.050003,81.449997,83.43,52.272228000000005,33500
40,2015-10-27,81.989998,82.349998,80.190002,81.629997,51.144455,63800
41,2015-10-28,81.720001,85.5,81.693001,84.204002,52.757183,57700
42,2015-10-29,83.43,85.860001,82.889999,83.610001,52.38501,35200
43,2015-10-30,83.699997,85.949997,83.339996,84.059998,52.66695,39000
44,2015-11-02,83.879997,86.66999799999999,83.25,85.589996,53.625565,34100
45,2015-11-03,86.220001,89.82,86.040001,88.739998,55.599163,52700
46,2015-11-04,88.739998,89.459999,85.32,87.029999,54.527781999999995,42400
47,2015-11-05,86.489998,87.029999,84.510002,85.32,53.456408999999994,51000
48,2015-11-06,84.41999799999999,84.870003,82.709999,83.610001,52.38501,38800
49,2015-11-09,82.889999,84.032997,82.08000200000001,82.440002,51.65197,47900
50,2015-11-10,81.720001,82.349998,81.0,81.0,50.749756,47900
51,2015-11-11,81.360001,81.360001,78.614998,78.75,49.340019,37000
52,2015-11-12,77.760002,78.480003,76.050003,76.139999,47.704758,57100
53,2015-11-13,72.360001,73.620003,70.650002,72.360001,47.2057,59700
54,2015-11-16,72.18,74.970001,72.18,73.08000200000001,47.675407,41200
55,2015-11-17,73.08000200000001,73.709999,68.400002,70.019997,45.679131,83300
56,2015-11-18,70.199997,71.910004,69.839996,70.83000200000001,46.207565,67000
57,2015-11-19,71.190002,71.550003,69.75,70.019997,45.679131,51500
58,2015-11-20,70.019997,70.739998,69.120003,69.839996,45.561707,62400
59,2015-11-23,69.57,70.290001,68.489998,68.940002,44.974579,79700
60,2015-11-24,70.110001,73.250999,69.372002,70.559998,46.031422,112900
61,2015-11-25,69.389999,70.137001,68.489998,68.489998,44.681011,48500
62,2015-11-27,68.220001,69.93,68.040001,69.120003,45.092009999999995,17300
63,2015-11-30,69.75,70.650002,67.5,67.68,44.152588,65100
64,2015-12-01,67.860001,68.66999799999999,65.610001,66.059998,43.095749,100900
65,2015-12-02,64.889999,65.637001,63.27,63.450001,41.393055,80900
66,2015-12-03,63.0,64.08899699999999,60.84,61.830002,40.336205,67300
67,2015-12-04,61.02,61.470001,58.049999,58.23,37.987663,87300
