0,1,2,3,4,5,6,7,8,9,10,11,12
AAL201030P00008000,2020-09-22,1:36PM,EDT,8.00,0.15,0.00,0.00,0.00,-,26,0,25.00%
AAL201030P00008500,2020-09-21,11:19AM,EDT,8.50,0.33,0.00,0.00,0.00,-,5,0,25.00%
AAL201030P00009000,2020-09-22,12:25PM,EDT,9.00,0.21,0.00,0.00,0.00,-,5,0,25.00%
AAL201030P00009500,2020-09-21,3:41PM,EDT,9.50,0.40,0.00,0.00,0.00,-,40,0,25.00%
AAL201030P00010000,2020-09-22,12:51PM,EDT,10.00,0.41,0.00,0.00,0.00,-,80,0,12.50%
AAL201030P00010500,2020-09-22,2:53PM,EDT,10.50,0.53,0.00,0.00,0.00,-,23,0,12.50%
AAL201030P00011000,2020-09-22,2:26PM,EDT,11.00,0.70,0.00,0.00,0.00,-,15,0,12.50%
AAL201030P00011500,2020-09-21,3:59PM,EDT,11.50,1.00,0.00,0.00,0.00,-,45,0,6.25%
AAL201030P00012000,2020-09-22,3:42PM,EDT,12.00,1.12,0.00,0.00,0.00,-,24,0,3.13%
AAL201030P00012500,2020-09-22,10:24AM,EDT,12.50,1.40,0.00,0.00,0.00,-,3,0,0.00%
AAL201030P00013000,2020-09-22,3:42PM,EDT,13.00,1.68,0.00,0.00,0.00,-,5,0,0.00%
AAL201030P00013500,2020-09-21,12:10AM,EDT,13.50,1.65,0.00,0.00,0.00,-,-,0,0.00%
AAL201030P00014000,2020-09-22,10:31AM,EDT,14.00,2.36,0.00,0.00,0.00,-,21,0,0.00%
AAL201030P00015500,2020-09-18,11:58AM,EDT,15.50,2.97,0.00,0.00,0.00,-,2,0,0.00%
AAL201030P00016500,2020-09-21,12:10AM,EDT,16.50,3.83,0.00,0.00,0.00,-,-,0,0.00%
AAL201030P00018000,2020-09-21,12:10AM,EDT,18.00,4.65,0.00,0.00,0.00,-,-,0,0.00%
