0,1,2,3,4,5,6,7,8,9,10,11,12
AAL210219C00003000,2020-09-10,10:11AM,EDT,3.00,10.30,0.00,0.00,0.00,-,1,0,0.00%
AAL210219C00005000,2020-09-22,3:36PM,EDT,5.00,7.60,0.00,0.00,0.00,-,1,0,0.00%
AAL210219C00006000,2020-09-17,9:30AM,EDT,6.00,7.95,0.00,0.00,0.00,-,2,0,0.00%
AAL210219C00007000,2020-09-21,1:16PM,EDT,7.00,5.95,0.00,0.00,0.00,-,4,0,0.00%
AAL210219C00008000,2020-09-21,9:34AM,EDT,8.00,5.50,0.00,0.00,0.00,-,2,0,0.00%
AAL210219C00009000,2020-09-21,3:10PM,EDT,9.00,4.50,0.00,0.00,0.00,-,1,0,0.00%
AAL210219C00010000,2020-09-22,3:59PM,EDT,10.00,3.90,0.00,0.00,0.00,-,26,0,0.00%
AAL210219C00011000,2020-09-22,2:50PM,EDT,11.00,3.22,0.00,0.00,0.00,-,3,0,0.00%
AAL210219C00012000,2020-09-22,3:57PM,EDT,12.00,2.78,0.00,0.00,0.00,-,145,0,0.00%
AAL210219C00013000,2020-09-22,3:49PM,EDT,13.00,2.40,0.00,0.00,0.00,-,192,0,3.13%
AAL210219C00014000,2020-09-22,3:59PM,EDT,14.00,2.05,0.00,0.00,0.00,-,48,0,6.25%
AAL210219C00015000,2020-09-22,3:36PM,EDT,15.00,1.75,0.00,0.00,0.00,-,10,0,6.25%
AAL210219C00016000,2020-09-22,12:56PM,EDT,16.00,1.48,0.00,0.00,0.00,-,18,0,12.50%
AAL210219C00017000,2020-09-22,1:00PM,EDT,17.00,1.23,0.00,0.00,0.00,-,11,0,12.50%
AAL210219C00018000,2020-09-22,3:36PM,EDT,18.00,1.07,0.00,0.00,0.00,-,26,0,12.50%
AAL210219C00019000,2020-09-22,10:22AM,EDT,19.00,0.91,0.00,0.00,0.00,-,12,0,12.50%
AAL210219C00020000,2020-09-22,3:37PM,EDT,20.00,0.81,0.00,0.00,0.00,-,39,0,25.00%
AAL210219C00021000,2020-09-22,1:50PM,EDT,21.00,0.68,0.00,0.00,0.00,-,43,0,25.00%
AAL210219C00022000,2020-09-22,2:54PM,EDT,22.00,0.62,0.00,0.00,0.00,-,64,0,25.00%
AAL210219C00023000,2020-09-22,3:44PM,EDT,23.00,0.54,0.00,0.00,0.00,-,704,0,25.00%
AAL210219C00024000,2020-09-21,12:08PM,EDT,24.00,0.49,0.00,0.00,0.00,-,12,0,25.00%
AAL210219C00025000,2020-09-22,3:43PM,EDT,25.00,0.43,0.00,0.00,0.00,-,16,0,25.00%
AAL210219C00030000,2020-09-22,3:25PM,EDT,30.00,0.25,0.00,0.00,0.00,-,36,0,25.00%
