0,1,2,3,4,5,6,7,8,9,10,11,12
CHRW201120C00057500,2020-07-09,8:17PM,EDT,57.50,12.40,38.00,40.50,0.00,-,-,6,0.00%
CHRW201120C00060000,2020-07-29,1:33PM,EDT,60.00,35.15,38.30,39.10,0.00,-,1,1,0.00%
CHRW201120C00062500,2020-07-09,5:02PM,EDT,62.50,13.40,0.00,0.00,0.00,-,1,1,0.00%
CHRW201120C00067500,2020-09-02,3:35PM,EDT,67.50,32.50,0.00,0.00,0.00,-,150,0,0.00%
CHRW201120C00072500,2020-08-27,2:26PM,EDT,72.50,26.18,0.00,0.00,0.00,-,4,0,0.00%
CHRW201120C00075000,2020-08-19,3:04PM,EDT,75.00,20.73,26.30,29.80,0.00,-,2,3,50.88%
CHRW201120C00077500,2020-08-31,2:14PM,EDT,77.50,20.60,0.00,0.00,0.00,-,250,0,0.00%
CHRW201120C00080000,2020-09-02,10:45AM,EDT,80.00,19.20,0.00,0.00,0.00,-,250,0,0.00%
CHRW201120C00085000,2020-09-15,1:45PM,EDT,85.00,20.25,0.00,0.00,0.00,-,2,0,0.00%
CHRW201120C00092500,2020-09-18,10:01AM,EDT,92.50,13.39,0.00,0.00,0.00,-,1,0,0.00%
CHRW201120C00095000,2020-09-16,2:49PM,EDT,95.00,12.30,0.00,0.00,0.00,-,1,0,0.00%
CHRW201120C00097500,2020-09-22,9:42AM,EDT,97.50,8.54,0.00,0.00,0.00,-,2,0,0.00%
CHRW201120C00100000,2020-09-22,3:40PM,EDT,100.00,7.05,0.00,0.00,0.00,-,16,0,0.00%
CHRW201120C00105000,2020-09-22,2:54PM,EDT,105.00,4.40,0.00,0.00,0.00,-,30,0,1.56%
CHRW201120C00110000,2020-09-22,3:55PM,EDT,110.00,2.40,0.00,0.00,0.00,-,20,0,3.13%
CHRW201120C00120000,2020-09-22,11:20AM,EDT,120.00,0.55,0.00,0.00,0.00,-,4,0,6.25%
CHRW201120C00125000,2020-09-16,11:39AM,EDT,125.00,0.40,0.00,0.00,0.00,-,3,0,12.50%
CHRW201120C00130000,2020-09-17,10:32AM,EDT,130.00,0.15,0.00,0.00,0.00,-,15,0,12.50%
