0,1,2,3,4,5,6,7,8,9,10,11,12
ABT201002C00070000,2020-09-10,2:27PM,EDT,70.00,35.80,0.00,0.00,0.00,-,1,0,0.00%
ABT201002C00080000,2020-09-10,11:54AM,EDT,80.00,24.70,0.00,0.00,0.00,-,3,0,0.00%
ABT201002C00090000,2020-08-24,12:08AM,EDT,90.00,12.95,0.00,0.00,0.00,-,-,-,0.00%
ABT201002C00095000,2020-09-03,11:21AM,EDT,95.00,9.40,0.00,0.00,0.00,-,2,0,0.00%
ABT201002C00095500,2020-09-21,12:09AM,EDT,95.50,10.60,0.00,0.00,0.00,-,-,0,0.00%
ABT201002C00097000,2020-08-24,12:08AM,EDT,97.00,5.78,0.00,0.00,0.00,-,-,0,0.00%
ABT201002C00098000,2020-08-27,2:21PM,EDT,98.00,14.84,0.00,0.00,0.00,-,1,0,0.00%
ABT201002C00098500,2020-09-11,9:45AM,EDT,98.50,7.95,0.00,0.00,0.00,-,1,0,0.00%
ABT201002C00099000,2020-09-04,9:47AM,EDT,99.00,7.70,0.00,0.00,0.00,-,1,0,0.00%
ABT201002C00099500,2020-09-11,9:45AM,EDT,99.50,6.95,0.00,0.00,0.00,-,3,0,0.00%
ABT201002C00100000,2020-09-22,11:22AM,EDT,100.00,4.90,0.00,0.00,0.00,-,2,0,0.00%
ABT201002C00101000,2020-09-18,10:30AM,EDT,101.00,6.85,0.00,0.00,0.00,-,1,0,0.00%
ABT201002C00102000,2020-09-04,10:20AM,EDT,102.00,5.65,0.00,0.00,0.00,-,10,0,0.00%
ABT201002C00103000,2020-09-22,11:40AM,EDT,103.00,2.80,0.00,0.00,0.00,-,4,0,0.00%
ABT201002C00104000,2020-09-22,3:22PM,EDT,104.00,2.25,0.00,0.00,0.00,-,34,0,0.00%
ABT201002C00105000,2020-09-22,10:33AM,EDT,105.00,1.65,0.00,0.00,0.00,-,15,0,0.39%
ABT201002C00106000,2020-09-22,2:50PM,EDT,106.00,1.47,0.00,0.00,0.00,-,4,0,1.56%
ABT201002C00107000,2020-09-22,3:54PM,EDT,107.00,1.20,0.00,0.00,0.00,-,20,0,3.13%
ABT201002C00108000,2020-09-22,3:42PM,EDT,108.00,0.82,0.00,0.00,0.00,-,32,0,6.25%
ABT201002C00109000,2020-09-22,12:22PM,EDT,109.00,0.53,0.00,0.00,0.00,-,1,0,6.25%
ABT201002C00110000,2020-09-22,1:57PM,EDT,110.00,0.41,0.00,0.00,0.00,-,193,0,6.25%
ABT201002C00112000,2020-09-22,1:05PM,EDT,112.00,0.20,0.00,0.00,0.00,-,37,0,12.50%
ABT201002C00113000,2020-09-22,11:56AM,EDT,113.00,0.15,0.00,0.00,0.00,-,3,0,12.50%
ABT201002C00114000,2020-09-18,11:48AM,EDT,114.00,0.20,0.00,0.00,0.00,-,3,0,12.50%
ABT201002C00115000,2020-09-22,11:03AM,EDT,115.00,0.10,0.00,0.00,0.00,-,141,0,12.50%
ABT201002C00117000,2020-09-17,9:40AM,EDT,117.00,0.21,0.00,0.00,0.00,-,15,0,12.50%
ABT201002C00118000,2020-09-18,11:04AM,EDT,118.00,0.20,0.00,0.00,0.00,-,1,0,12.50%
ABT201002C00119000,2020-09-01,9:31AM,EDT,119.00,0.14,0.00,0.00,0.00,-,200,0,12.50%
ABT201002C00120000,2020-09-22,11:57AM,EDT,120.00,0.01,0.00,0.00,0.00,-,1,0,25.00%
ABT201002C00121000,2020-08-28,3:43PM,EDT,121.00,1.20,0.00,0.00,0.00,-,4,0,25.00%
ABT201002C00122000,2020-09-15,9:33AM,EDT,122.00,0.03,0.00,0.00,0.00,-,1,0,25.00%
ABT201002C00123000,2020-09-21,12:09AM,EDT,123.00,0.01,-,0.00,0.00,-,-,0,25.00%
ABT201002C00125000,2020-08-28,2:04PM,EDT,125.00,1.00,0.00,0.00,0.00,-,2,0,25.00%
ABT201002C00126000,2020-09-09,11:48AM,EDT,126.00,0.01,0.00,0.00,0.00,-,2,0,25.00%
ABT201002C00127000,2020-08-28,1:23PM,EDT,127.00,0.86,0.00,0.00,0.00,-,2,0,25.00%
ABT201002C00128000,2020-09-01,2:53PM,EDT,128.00,0.43,0.00,0.00,0.00,-,-,0,25.00%
ABT201002C00129000,2020-08-28,2:51PM,EDT,129.00,0.66,0.00,0.00,0.00,-,1,0,25.00%
ABT201002C00130000,2020-08-31,9:30AM,EDT,130.00,0.50,0.00,0.00,0.00,-,1,0,25.00%
ABT201002C00133000,2020-08-28,1:57PM,EDT,133.00,0.60,0.00,0.00,0.00,-,1,0,25.00%
ABT201002C00135000,2020-08-28,11:26AM,EDT,135.00,1.00,0.00,0.00,0.00,-,2,0,25.00%
ABT201002C00140000,2020-09-15,9:33AM,EDT,140.00,0.08,0.00,0.00,0.00,-,1,0,50.00%
