0,1,2,3,4,5,6,7,8,9,10,11,12
ABT210115P00035000,2020-08-27,10:19AM,EDT,35.00,0.04,0.00,0.00,0.00,-,4,0,50.00%
ABT210115P00037500,2020-07-28,9:31AM,EDT,37.50,0.08,0.00,0.00,0.00,-,1,60,50.00%
ABT210115P00040000,2020-08-24,9:30AM,EDT,40.00,0.08,0.00,0.00,0.00,-,1,0,25.00%
ABT210115P00042500,2020-07-09,8:12PM,EDT,42.50,0.48,0.00,0.50,0.00,-,6,24,80.37%
ABT210115P00045000,2020-07-22,10:13AM,EDT,45.00,0.30,0.00,0.27,0.00,-,3,125,69.04%
ABT210115P00047500,2020-07-09,8:12PM,EDT,47.50,0.67,0.04,0.66,0.00,-,98,0,75.39%
ABT210115P00050000,2020-09-04,11:46AM,EDT,50.00,0.22,0.00,0.00,0.00,-,2,0,25.00%
ABT210115P00055000,2020-07-20,3:59PM,EDT,55.00,0.55,0.00,0.00,0.00,-,3,0,25.00%
ABT210115P00057500,2020-09-10,9:51AM,EDT,57.50,0.25,0.00,0.00,0.00,-,3,0,25.00%
ABT210115P00060000,2020-09-11,12:40PM,EDT,60.00,0.20,0.00,0.00,0.00,-,6,0,25.00%
ABT210115P00062500,2020-09-08,12:13PM,EDT,62.50,0.40,0.00,0.00,0.00,-,49,0,25.00%
ABT210115P00065000,2020-09-11,2:59PM,EDT,65.00,0.33,0.00,0.00,0.00,-,8,0,25.00%
ABT210115P00067500,2020-09-21,10:20AM,EDT,67.50,0.50,0.00,0.00,0.00,-,3,0,12.50%
ABT210115P00070000,2020-09-14,11:11AM,EDT,70.00,0.40,0.00,0.00,0.00,-,44,0,12.50%
ABT210115P00072500,2020-09-09,10:42AM,EDT,72.50,0.57,0.00,0.00,0.00,-,28,0,12.50%
ABT210115P00075000,2020-09-14,1:02PM,EDT,75.00,0.76,0.00,0.00,0.00,-,1,0,12.50%
ABT210115P00077500,2020-09-18,12:11PM,EDT,77.50,0.80,0.00,0.00,0.00,-,3,0,12.50%
ABT210115P00082500,2020-09-14,3:21PM,EDT,82.50,1.25,0.00,0.00,0.00,-,25,0,12.50%
ABT210115P00085000,2020-09-22,1:20PM,EDT,85.00,1.57,0.00,0.00,0.00,-,18,0,6.25%
ABT210115P00087500,2020-09-22,2:02PM,EDT,87.50,1.88,0.00,0.00,0.00,-,17,0,6.25%
ABT210115P00090000,2020-09-22,2:02PM,EDT,90.00,2.34,0.00,0.00,0.00,-,44,0,6.25%
ABT210115P00092500,2020-09-22,1:27PM,EDT,92.50,2.99,0.00,0.00,0.00,-,16,0,6.25%
ABT210115P00095000,2020-09-22,3:21PM,EDT,95.00,3.65,0.00,0.00,0.00,-,35,0,3.13%
ABT210115P00097500,2020-09-22,1:10PM,EDT,97.50,4.55,0.00,0.00,0.00,-,14,0,3.13%
ABT210115P00100000,2020-09-22,11:36AM,EDT,100.00,5.55,0.00,0.00,0.00,-,118,0,1.56%
ABT210115P00105000,2020-09-22,1:08PM,EDT,105.00,7.95,0.00,0.00,0.00,-,24,0,0.00%
ABT210115P00110000,2020-09-21,3:46PM,EDT,110.00,10.15,0.00,0.00,0.00,-,10,0,0.00%
ABT210115P00115000,2020-09-16,3:35PM,EDT,115.00,12.90,0.00,0.00,0.00,-,2,0,0.00%
ABT210115P00120000,2020-09-16,9:48AM,EDT,120.00,16.00,0.00,0.00,0.00,-,1,0,0.00%
ABT210115P00130000,2020-09-01,11:08AM,EDT,130.00,25.15,0.00,0.00,0.00,-,1,0,0.00%
ABT210115P00135000,2020-09-02,1:35PM,EDT,135.00,27.80,0.00,0.00,0.00,-,2,0,0.00%
ABT210115P00140000,2020-07-09,4:57PM,EDT,140.00,48.30,0.00,0.00,0.00,-,2,9,0.00%
ABT210115P00145000,2020-09-01,2:25PM,EDT,145.00,39.45,0.00,0.00,0.00,-,-,0,0.00%
ABT210115P00150000,2020-08-27,10:45AM,EDT,150.00,41.19,0.00,0.00,0.00,-,-,0,0.00%
ABT210115P00155000,2020-09-01,2:42PM,EDT,155.00,49.50,0.00,0.00,0.00,-,-,0,0.00%
ABT210115P00165000,2020-09-01,11:11AM,EDT,165.00,59.00,0.00,0.00,0.00,-,-,0,0.00%
