0,1,2,3,4,5,6,7,8,9,10,11,12
AMT201002P00205000,2020-08-28,3:09PM,EDT,205.00,0.80,0.00,0.00,0.00,-,2,0,25.00%
AMT201002P00210000,2020-09-09,11:58AM,EDT,210.00,0.60,0.00,0.00,0.00,-,2,0,25.00%
AMT201002P00215000,2020-09-22,11:17AM,EDT,215.00,0.40,0.00,0.00,0.00,-,4,0,12.50%
AMT201002P00220000,2020-09-22,2:59PM,EDT,220.00,0.66,0.00,0.00,0.00,-,1,0,12.50%
AMT201002P00222500,2020-09-22,2:59PM,EDT,222.50,0.78,0.00,0.00,0.00,-,1,0,12.50%
AMT201002P00225000,2020-09-22,11:06AM,EDT,225.00,0.91,0.00,0.00,0.00,-,4,0,12.50%
AMT201002P00227500,2020-09-21,1:14PM,EDT,227.50,1.55,0.00,0.00,0.00,-,5,0,6.25%
AMT201002P00230000,2020-09-22,3:50PM,EDT,230.00,1.65,0.00,0.00,0.00,-,3,0,6.25%
AMT201002P00232500,2020-09-21,11:47AM,EDT,232.50,2.80,0.00,0.00,0.00,-,3,0,6.25%
AMT201002P00235000,2020-09-22,9:49AM,EDT,235.00,2.55,0.00,0.00,0.00,-,9,0,3.13%
AMT201002P00237500,2020-09-22,10:45AM,EDT,237.50,2.85,0.00,0.00,0.00,-,4,0,3.13%
AMT201002P00240000,2020-09-22,9:49AM,EDT,240.00,5.00,0.00,0.00,0.00,-,2,0,1.56%
AMT201002P00242500,2020-09-21,1:00PM,EDT,242.50,5.20,0.00,0.00,0.00,-,13,0,0.00%
AMT201002P00245000,2020-09-21,2:54PM,EDT,245.00,8.36,0.00,0.00,0.00,-,7,0,0.00%
AMT201002P00252500,2020-09-22,11:17AM,EDT,252.50,11.94,0.00,0.00,0.00,-,10,0,0.00%
AMT201002P00255000,2020-09-22,11:17AM,EDT,255.00,14.11,0.00,0.00,0.00,-,10,0,0.00%
AMT201002P00257500,2020-09-17,11:30AM,EDT,257.50,8.86,0.00,0.00,0.00,-,2,0,0.00%
AMT201002P00260000,2020-09-21,12:09AM,EDT,260.00,10.48,0.00,0.00,0.00,-,-,0,0.00%
AMT201002P00262500,2020-09-21,12:09AM,EDT,262.50,11.86,0.00,0.00,0.00,-,-,0,0.00%
AMT201002P00265000,2020-09-16,3:46PM,EDT,265.00,10.95,0.00,0.00,0.00,-,1,0,0.00%
