0,1,2,3,4,5,6,7,8,9,10,11,12
AMT200925C00200000,2020-09-21,12:09AM,EDT,200.00,41.00,0.00,0.00,0.00,-,1,0,0.00%
AMT200925C00235000,2020-09-22,9:59AM,EDT,235.00,7.60,0.00,0.00,0.00,-,2,0,0.00%
AMT200925C00240000,2020-09-22,3:23PM,EDT,240.00,3.60,0.00,0.00,0.00,-,5,0,0.00%
AMT200925C00242500,2020-09-22,3:51PM,EDT,242.50,2.10,0.00,0.00,0.00,-,57,0,0.78%
AMT200925C00247500,2020-09-22,3:07PM,EDT,247.50,0.74,0.00,0.00,0.00,-,100,0,6.25%
AMT200925C00250000,2020-09-22,3:30PM,EDT,250.00,0.35,0.00,0.00,0.00,-,20,0,6.25%
AMT200925C00255000,2020-09-22,3:47PM,EDT,255.00,0.10,0.00,0.00,0.00,-,"1,309",0,12.50%
AMT200925C00257500,2020-09-21,1:01PM,EDT,257.50,0.22,0.00,0.00,0.00,-,11,0,12.50%
AMT200925C00260000,2020-09-21,2:52PM,EDT,260.00,0.10,0.00,0.00,0.00,-,10,0,12.50%
AMT200925C00262500,2020-09-18,2:08PM,EDT,262.50,0.15,0.00,0.00,0.00,-,8,0,25.00%
AMT200925C00265000,2020-09-18,2:09PM,EDT,265.00,0.21,0.00,0.00,0.00,-,15,0,25.00%
AMT200925C00267500,2020-09-18,9:53AM,EDT,267.50,0.25,0.00,0.00,0.00,-,2,0,25.00%
AMT200925C00270000,2020-09-18,2:09PM,EDT,270.00,0.08,0.00,0.00,0.00,-,1,0,25.00%
AMT200925C00272500,2020-09-17,3:17PM,EDT,272.50,0.20,0.00,0.00,0.00,-,4,0,25.00%
AMT200925C00275000,2020-09-16,3:48PM,EDT,275.00,0.40,0.00,0.00,0.00,-,10,0,25.00%
AMT200925C00277500,2020-09-17,11:05AM,EDT,277.50,0.16,0.00,0.00,0.00,-,2,0,25.00%
AMT200925C00282500,2020-09-16,1:44PM,EDT,282.50,0.40,0.00,0.00,0.00,-,3,0,50.00%
AMT200925C00310000,2020-09-21,12:09AM,EDT,310.00,0.02,-,0.00,0.00,-,-,0,50.00%
