0,1,2,3,4,5,6,7,8,9,10,11,12
ADS210115C00012500,2020-09-08,10:20AM,EDT,12.50,34.00,0.00,0.00,0.00,-,1,0,0.00%
ADS210115C00015000,2020-07-09,8:19PM,EDT,15.00,22.38,26.30,29.00,0.00,-,4,96,117.48%
ADS210115C00017500,2020-07-09,8:19PM,EDT,17.50,21.00,24.20,26.80,0.00,-,-,0,117.29%
ADS210115C00020000,2020-09-14,10:50AM,EDT,20.00,27.65,0.00,0.00,0.00,-,1,0,0.00%
ADS210115C00022500,2020-07-09,8:20PM,EDT,22.50,17.30,20.10,22.60,0.00,-,6,0,68.75%
ADS210115C00025000,2020-07-06,3:45PM,EDT,25.00,21.40,20.90,22.50,0.00,-,15,47,131.69%
ADS210115C00030000,2020-09-01,10:03AM,EDT,30.00,17.00,0.00,0.00,0.00,-,2,0,0.00%
ADS210115C00035000,2020-08-24,10:58AM,EDT,35.00,14.00,0.00,0.00,0.00,-,1,0,0.00%
ADS210115C00040000,2020-09-16,10:21AM,EDT,40.00,10.07,0.00,0.00,0.00,-,1,0,0.00%
ADS210115C00045000,2020-09-16,10:21AM,EDT,45.00,7.37,0.00,0.00,0.00,-,1,0,1.56%
ADS210115C00050000,2020-09-18,3:48PM,EDT,50.00,4.50,0.00,0.00,0.00,-,2,0,6.25%
ADS210115C00055000,2020-09-11,12:36PM,EDT,55.00,3.90,0.00,0.00,0.00,-,2,0,12.50%
ADS210115C00060000,2020-09-22,11:09AM,EDT,60.00,1.80,0.00,0.00,0.00,-,15,0,12.50%
ADS210115C00065000,2020-09-17,1:52PM,EDT,65.00,1.90,0.00,0.00,0.00,-,20,0,12.50%
ADS210115C00070000,2020-09-21,9:32AM,EDT,70.00,0.85,0.00,0.00,0.00,-,4,0,25.00%
ADS210115C00075000,2020-09-16,1:13PM,EDT,75.00,0.60,0.00,0.00,0.00,-,1,0,25.00%
ADS210115C00080000,2020-09-11,9:30AM,EDT,80.00,0.55,0.00,0.00,0.00,-,2,0,25.00%
ADS210115C00085000,2020-09-17,11:58AM,EDT,85.00,0.38,0.00,0.00,0.00,-,1,0,25.00%
ADS210115C00090000,2020-09-16,9:30AM,EDT,90.00,0.35,0.00,0.00,0.00,-,1,0,25.00%
ADS210115C00095000,2020-09-09,9:45AM,EDT,95.00,0.40,0.00,0.00,0.00,-,1,0,25.00%
ADS210115C00100000,2020-09-22,12:31PM,EDT,100.00,0.20,0.00,0.00,0.00,-,4,0,25.00%
ADS210115C00105000,2020-09-04,11:14AM,EDT,105.00,0.20,0.00,0.00,0.00,-,1,0,25.00%
ADS210115C00110000,2020-07-30,10:11AM,EDT,110.00,0.30,0.10,0.30,0.00,-,2,101,78.81%
ADS210115C00115000,2020-09-14,1:13PM,EDT,115.00,0.20,0.00,0.00,0.00,-,2,0,25.00%
ADS210115C00120000,2020-08-28,11:08AM,EDT,120.00,0.10,0.00,0.00,0.00,-,2,0,50.00%
ADS210115C00125000,2020-08-06,3:11PM,EDT,125.00,0.18,0.00,0.75,0.00,-,5,86,96.09%
ADS210115C00130000,2020-07-06,12:33PM,EDT,130.00,0.40,0.00,0.50,0.00,-,12,205,92.77%
ADS210115C00135000,2020-07-17,2:12PM,EDT,135.00,0.20,0.00,0.50,0.00,-,2,159,95.31%
ADS210115C00140000,2020-09-04,1:25PM,EDT,140.00,0.05,0.00,0.00,0.00,-,4,0,50.00%
ADS210115C00145000,2020-07-09,8:19PM,EDT,145.00,0.50,0.00,0.90,0.00,-,2,24,109.38%
ADS210115C00150000,2020-07-09,8:19PM,EDT,150.00,0.60,0.00,0.85,0.00,-,3,30,110.64%
ADS210115C00155000,2020-07-09,8:19PM,EDT,155.00,0.30,0.10,0.70,0.00,-,2,7,111.82%
ADS210115C00160000,2020-07-21,11:05AM,EDT,160.00,0.15,0.00,0.30,0.00,-,10,33,99.22%
ADS210115C00165000,2020-07-09,8:19PM,EDT,165.00,0.30,0.00,0.60,0.00,-,4,18,111.04%
ADS210115C00170000,2020-07-09,8:19PM,EDT,170.00,0.05,0.00,0.70,0.00,-,2,17,115.53%
ADS210115C00175000,2020-07-09,8:20PM,EDT,175.00,0.05,0.00,0.70,0.00,-,32,33,117.38%
ADS210115C00180000,2020-07-09,8:20PM,EDT,180.00,0.05,0.00,0.70,0.00,-,7,2,119.24%
ADS210115C00185000,2020-07-09,8:20PM,EDT,185.00,0.07,0.05,0.65,0.00,-,12,19,121.00%
ADS210115C00190000,2020-07-22,1:27PM,EDT,190.00,0.35,0.00,0.35,0.00,-,1,56,111.72%
