0,1,2,3,4,5,6,7,8,9,10,11,12
ADS201023P00035000,2020-09-21,12:02AM,EDT,35.00,0.80,0.00,0.00,0.00,-,-,0,25.00%
ADS201023P00039000,2020-09-22,1:57PM,EDT,39.00,1.40,0.00,0.00,0.00,-,10,0,12.50%
ADS201023P00040000,2020-09-22,12:28PM,EDT,40.00,1.90,0.00,0.00,0.00,-,1,0,6.25%
ADS201023P00042000,2020-09-21,12:02AM,EDT,42.00,2.30,0.00,0.00,0.00,-,-,0,3.13%
ADS201023P00043000,2020-09-15,12:51PM,EDT,43.00,2.70,0.00,0.00,0.00,-,10,0,1.56%
ADS201023P00043500,2020-09-21,12:02AM,EDT,43.50,3.00,0.00,0.00,0.00,-,-,0,0.39%
ADS201023P00044500,2020-09-21,1:25PM,EDT,44.50,3.47,0.00,0.00,0.00,-,3,0,0.00%
ADS201023P00046000,2020-09-08,1:22PM,EDT,46.00,3.20,0.00,0.00,0.00,-,4,0,0.00%
ADS201023P00046500,2020-09-21,12:02AM,EDT,46.50,3.75,0.00,0.00,0.00,-,-,0,0.00%
ADS201023P00047000,2020-09-21,12:02AM,EDT,47.00,3.82,0.00,0.00,0.00,-,-,0,0.00%
ADS201023P00047500,2020-09-08,1:30PM,EDT,47.50,4.70,0.00,0.00,0.00,-,5,0,0.00%
ADS201023P00048000,2020-09-21,12:02AM,EDT,48.00,4.55,0.00,0.00,0.00,-,-,0,0.00%
ADS201023P00048500,2020-09-21,12:02AM,EDT,48.50,4.72,0.00,0.00,0.00,-,-,0,0.00%
