0
"['GOOGL201120C00600000', '2020-07-09', '8:13PM', 'EDT', '600.00', '823.00', '945.00', '953.10', '0.00', '-', '1', '2', '249.12%']"
"['GOOGL201120C00620000', '2020-07-09', '8:13PM', 'EDT', '620.00', '846.00', '924.40', '933.30', '0.00', '-', '1', '1', '241.23%']"
"['GOOGL201120C00660000', '2020-07-09', '8:13PM', 'EDT', '660.00', '691.70', '807.60', '817.30', '0.00', '-', '-', '3', '126.94%']"
"['GOOGL201120C00680000', '2020-07-09', '8:13PM', 'EDT', '680.00', '408.60', '865.60', '874.90', '0.00', '-', '-', '2', '221.28%']"
"['GOOGL201120C00720000', '2020-08-11', '10:56AM', 'EDT', '720.00', '769.48', '801.50', '811.50', '0.00', '-', '1', '2', '184.83%']"
"['GOOGL201120C00760000', '2020-07-09', '8:13PM', 'EDT', '760.00', '390.00', '785.60', '795.20', '0.00', '-', '1', '4', '195.97%']"
"['GOOGL201120C00780000', '2020-07-09', '8:13PM', 'EDT', '780.00', '374.00', '766.60', '775.90', '0.00', '-', '1', '5', '190.81%']"
"['GOOGL201120C00800000', '2020-07-09', '8:13PM', 'EDT', '800.00', '358.20', '670.10', '679.90', '0.00', '-', '1', '7', '104.31%']"
"['GOOGL201120C00820000', '2020-07-09', '8:13PM', 'EDT', '820.00', '525.00', '727.60', '736.20', '0.00', '-', '-', '2', '179.99%']"
"['GOOGL201120C00840000', '2020-07-09', '8:13PM', 'EDT', '840.00', '506.30', '706.90', '715.90', '0.00', '-', '-', '1', '174.11%']"
"['GOOGL201120C00860000', '2020-07-09', '8:13PM', 'EDT', '860.00', '462.40', '687.10', '696.40', '0.00', '-', '1', '1', '169.06%']"
"['GOOGL201120C00880000', '2020-07-09', '8:13PM', 'EDT', '880.00', '444.50', '669.90', '676.80', '0.00', '-', '2', '2', '165.09%']"
"['GOOGL201120C00900000', '2020-07-09', '8:13PM', 'EDT', '900.00', '390.50', '648.80', '657.80', '0.00', '-', '1', '2', '159.93%']"
"['GOOGL201120C00920000', '2020-07-09', '8:13PM', 'EDT', '920.00', '456.30', '629.60', '638.20', '0.00', '-', '1', '2', '155.36%']"
"['GOOGL201120C00940000', '2020-07-09', '8:13PM', 'EDT', '940.00', '448.20', '609.90', '618.90', '0.00', '-', '1', '3', '150.80%']"
"['GOOGL201120C00960000', '2020-07-09', '8:13PM', 'EDT', '960.00', '197.00', '513.60', '523.40', '0.00', '-', '1', '1', '81.96%']"
"['GOOGL201120C00980000', '2020-07-09', '8:13PM', 'EDT', '980.00', '200.00', '494.10', '503.90', '0.00', '-', '4', '4', '79.35%']"
"['GOOGL201120C01000000', '2020-07-02', '11:46AM', 'EDT', '1,000.00', '475.00', '490.50', '500.50', '0.00', '-', '1', '4', '92.36%']"
"['GOOGL201120C01020000', '2020-07-09', '8:13PM', 'EDT', '1,020.00', '129.20', '531.90', '540.70', '0.00', '-', '2', '2', '133.28%']"
"['GOOGL201120C01040000', '2020-07-14', '10:09AM', 'EDT', '1,040.00', '465.00', '486.10', '495.20', '0.00', '-', '1', '16', '111.64%']"
"['GOOGL201120C01060000', '2020-06-25', '9:52AM', 'EDT', '1,060.00', '387.00', '455.00', '463.40', '0.00', '-', '1', '1', '99.68%']"
"['GOOGL201120C01080000', '2020-09-04', '2:45PM', 'EDT', '1,080.00', '518.80', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01100000', '2020-08-28', '1:17PM', 'EDT', '1,100.00', '542.27', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01105000', '2020-07-02', '9:42AM', 'EDT', '1,105.00', '371.20', '391.50', '401.50', '0.00', '-', '1', '1', '78.79%']"
"['GOOGL201120C01110000', '2020-07-06', '9:43AM', 'EDT', '1,110.00', '390.20', '383.80', '389.10', '0.00', '-', '-', '1', '74.19%']"
"['GOOGL201120C01115000', '2020-09-03', '11:10AM', 'EDT', '1,115.00', '548.93', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01120000', '2020-08-27', '10:04AM', 'EDT', '1,120.00', '511.00', '0.00', '0.00', '0.00', '-', '2', '0', '0.00%']"
"['GOOGL201120C01130000', '2020-07-09', '8:13PM', 'EDT', '1,130.00', '262.09', '430.80', '436.90', '0.00', '-', '-', '1', '113.62%']"
"['GOOGL201120C01135000', '2020-07-06', '3:11PM', 'EDT', '1,135.00', '376.60', '353.70', '363.10', '0.00', '-', '-', '1', '67.80%']"
"['GOOGL201120C01140000', '2020-07-23', '3:55PM', 'EDT', '1,140.00', '441.50', '440.00', '450.00', '+50.02', '+12.78%']"
"['GOOGL201120C01150000', '2020-09-04', '12:38PM', 'EDT', '1,150.00', '445.00', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01155000', '2020-08-05', '12:37PM', 'EDT', '1,155.00', '343.60', '439.50', '449.00', '0.00', '-', '-', '1', '128.03%']"
"['GOOGL201120C01160000', '2020-08-05', '3:56PM', 'EDT', '1,160.00', '334.89', '435.00', '444.50', '0.00', '-', '2', '32', '127.15%']"
"['GOOGL201120C01175000', '2020-08-03', '2:36PM', 'EDT', '1,175.00', '322.73', '549.00', '559.00', '0.00', '-', '3', '2', '192.54%']"
"['GOOGL201120C01180000', '2020-09-21', '9:30AM', 'EDT', '1,180.00', '270.90', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01185000', '2020-08-07', '11:23AM', 'EDT', '1,185.00', '342.70', '413.00', '422.50', '0.00', '-', '2', '1', '123.00%']"
"['GOOGL201120C01190000', '2020-06-16', '9:42AM', 'EDT', '1,190.00', '292.05', '333.50', '342.00', '0.00', '-', '1', '0', '80.53%']"
"['GOOGL201120C01195000', '2020-08-12', '11:52AM', 'EDT', '1,195.00', '329.60', '330.00', '339.00', '0.00', '-', '1', '1', '80.62%']"
"['GOOGL201120C01200000', '2020-09-21', '3:58PM', 'EDT', '1,200.00', '249.96', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01205000', '2020-06-25', '3:19PM', 'EDT', '1,205.00', '273.26', '324.50', '333.70', '0.00', '-', '1', '0', '81.36%']"
"['GOOGL201120C01210000', '2020-06-25', '3:19PM', 'EDT', '1,210.00', '269.36', '320.00', '328.30', '0.00', '-', '1', '0', '80.44%']"
"['GOOGL201120C01215000', '2020-09-18', '11:58AM', 'EDT', '1,215.00', '267.65', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01220000', '2020-08-26', '11:01AM', 'EDT', '1,220.00', '407.00', '0.00', '0.00', '0.00', '-', '2', '0', '0.00%']"
"['GOOGL201120C01225000', '2020-06-19', '2:38PM', 'EDT', '1,225.00', '250.78', '316.00', '325.50', '0.00', '-', '1', '2', '83.93%']"
"['GOOGL201120C01230000', '2020-06-16', '2:21PM', 'EDT', '1,230.00', '265.37', '314.00', '321.60', '0.00', '-', '1', '5', '84.05%']"
"['GOOGL201120C01240000', '2020-08-27', '9:45AM', 'EDT', '1,240.00', '407.80', '0.00', '0.00', '0.00', '-', '4', '0', '0.00%']"
"['GOOGL201120C01245000', '2020-06-25', '3:19PM', 'EDT', '1,245.00', '245.10', '291.70', '299.30', '0.00', '-', '1', '2', '77.22%']"
"['GOOGL201120C01250000', '2020-09-18', '11:58AM', 'EDT', '1,250.00', '238.31', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01255000', '2020-07-09', '8:13PM', 'EDT', '1,255.00', '148.21', '318.70', '323.80', '0.00', '-', '-', '1', '93.77%']"
"['GOOGL201120C01260000', '2020-09-03', '3:24PM', 'EDT', '1,260.00', '385.70', '0.00', '0.00', '0.00', '-', '3', '0', '0.00%']"
"['GOOGL201120C01280000', '2020-09-17', '3:25PM', 'EDT', '1,280.00', '219.00', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01285000', '2020-07-09', '8:13PM', 'EDT', '1,285.00', '162.10', '293.50', '298.80', '0.00', '-', '1', '1', '89.86%']"
"['GOOGL201120C01290000', '2020-07-09', '8:13PM', 'EDT', '1,290.00', '126.00', '219.00', '228.00', '0.00', '-', '-', '2', '54.56%']"
"['GOOGL201120C01295000', '2020-09-14', '11:22AM', 'EDT', '1,295.00', '278.00', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01300000', '2020-09-22', '3:51PM', 'EDT', '1,300.00', '193.30', '0.00', '0.00', '0.00', '-', '4', '0', '0.00%']"
"['GOOGL201120C01305000', '2020-08-06', '2:38PM', 'EDT', '1,305.00', '234.45', '312.00', '322.00', '0.00', '-', '-', '2', '105.24%']"
"['GOOGL201120C01310000', '2020-07-09', '8:13PM', 'EDT', '1,310.00', '111.10', '204.00', '213.00', '0.00', '-', '1', '1', '53.66%']"
"['GOOGL201120C01315000', '2020-09-15', '2:28PM', 'EDT', '1,315.00', '242.54', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['GOOGL201120C01320000', '2020-07-10', '9:41AM', 'EDT', '1,320.00', '239.72', '215.80', '225.00', '0.00', '-', '3', '10', '62.78%']"
"['GOOGL201120C01325000', '2020-07-09', '8:13PM', 'EDT', '1,325.00', '195.55', '260.70', '267.30', '0.00', '-', '2', '19', '85.09%']"
