0,1,2,3,4,5,6,7,8,9,10,11,12
GOOGL201030C01300000,2020-09-21,12:11AM,EDT,"1,300.00",179.90,0.00,0.00,0.00,-,1,0,0.00%
GOOGL201030C01400000,2020-09-21,2:44PM,EDT,"1,400.00",82.00,0.00,0.00,0.00,-,2,0,0.00%
GOOGL201030C01430000,2020-09-21,3:17PM,EDT,"1,430.00",75.44,0.00,0.00,0.00,-,3,0,0.00%
GOOGL201030C01440000,2020-09-22,3:09PM,EDT,"1,440.00",80.00,0.00,0.00,0.00,-,20,0,0.00%
GOOGL201030C01450000,2020-09-22,3:43PM,EDT,"1,450.00",77.99,0.00,0.00,0.00,-,17,0,0.00%
GOOGL201030C01455000,2020-09-22,2:10PM,EDT,"1,455.00",76.10,0.00,0.00,0.00,-,6,0,0.00%
GOOGL201030C01460000,2020-09-22,3:33PM,EDT,"1,460.00",70.94,0.00,0.00,0.00,-,18,0,0.01%
GOOGL201030C01470000,2020-09-22,3:33PM,EDT,"1,470.00",66.14,0.00,0.00,0.00,-,15,0,0.39%
GOOGL201030C01475000,2020-09-22,1:10PM,EDT,"1,475.00",56.20,0.00,0.00,0.00,-,15,0,0.78%
GOOGL201030C01480000,2020-09-21,12:11AM,EDT,"1,480.00",52.65,0.00,0.00,0.00,-,-,0,0.78%
GOOGL201030C01485000,2020-09-21,12:46PM,EDT,"1,485.00",43.10,0.00,0.00,0.00,-,1,0,1.56%
GOOGL201030C01490000,2020-09-21,12:46PM,EDT,"1,490.00",48.51,0.00,0.00,0.00,-,3,0,1.56%
GOOGL201030C01495000,2020-09-22,3:49PM,EDT,"1,495.00",56.35,0.00,0.00,0.00,-,2,0,1.56%
GOOGL201030C01500000,2020-09-22,12:58PM,EDT,"1,500.00",45.10,0.00,0.00,0.00,-,11,0,1.56%
GOOGL201030C01505000,2020-09-21,12:11AM,EDT,"1,505.00",88.00,0.00,0.00,0.00,-,-,0,1.56%
GOOGL201030C01510000,2020-09-21,1:37PM,EDT,"1,510.00",39.00,0.00,0.00,0.00,-,3,0,1.56%
GOOGL201030C01520000,2020-09-18,11:23AM,EDT,"1,520.00",35.10,0.00,0.00,0.00,-,1,0,3.13%
GOOGL201030C01525000,2020-09-21,12:11AM,EDT,"1,525.00",58.20,0.00,0.00,0.00,-,-,0,3.13%
GOOGL201030C01530000,2020-09-21,12:11AM,EDT,"1,530.00",45.24,0.00,0.00,0.00,-,-,0,3.13%
GOOGL201030C01535000,2020-09-21,12:11AM,EDT,"1,535.00",39.95,0.00,0.00,0.00,-,-,0,3.13%
GOOGL201030C01540000,2020-09-21,1:12PM,EDT,"1,540.00",26.79,0.00,0.00,0.00,-,4,0,3.13%
GOOGL201030C01545000,2020-09-22,1:55PM,EDT,"1,545.00",32.90,0.00,0.00,0.00,-,5,0,3.13%
GOOGL201030C01550000,2020-09-22,3:25PM,EDT,"1,550.00",33.80,0.00,0.00,0.00,-,11,0,3.13%
GOOGL201030C01555000,2020-09-22,2:53PM,EDT,"1,555.00",30.10,0.00,0.00,0.00,-,1,0,3.13%
