0,1,2,3,4,5,6,7,8,9,10,11,12
BBY201002C00090000,2020-09-04,9:45AM,EDT,90.00,18.58,0.00,0.00,0.00,-,1,0,0.00%
BBY201002C00095000,2020-09-22,3:51PM,EDT,95.00,12.81,0.00,0.00,0.00,-,1,0,0.00%
BBY201002C00097000,2020-09-11,2:17PM,EDT,97.00,10.30,0.00,0.00,0.00,-,3,0,0.00%
BBY201002C00100000,2020-09-16,3:32PM,EDT,100.00,8.00,0.00,0.00,0.00,-,2,0,0.00%
BBY201002C00102000,2020-09-22,10:37AM,EDT,102.00,6.05,0.00,0.00,0.00,-,2,0,0.00%
BBY201002C00103000,2020-09-22,11:46AM,EDT,103.00,5.30,0.00,0.00,0.00,-,1,0,0.00%
BBY201002C00105000,2020-09-22,3:51PM,EDT,105.00,4.24,0.00,0.00,0.00,-,18,0,0.00%
BBY201002C00106000,2020-09-22,12:05PM,EDT,106.00,3.50,0.00,0.00,0.00,-,14,0,0.00%
BBY201002C00107000,2020-09-22,3:40PM,EDT,107.00,3.08,0.00,0.00,0.00,-,38,0,0.00%
BBY201002C00109000,2020-09-22,3:55PM,EDT,109.00,2.03,0.00,0.00,0.00,-,21,0,1.56%
BBY201002C00110000,2020-09-22,3:59PM,EDT,110.00,1.70,0.00,0.00,0.00,-,152,0,3.13%
BBY201002C00111000,2020-09-22,1:38PM,EDT,111.00,1.26,0.00,0.00,0.00,-,15,0,6.25%
BBY201002C00112000,2020-09-22,3:52PM,EDT,112.00,1.04,0.00,0.00,0.00,-,129,0,6.25%
BBY201002C00113000,2020-09-22,3:15PM,EDT,113.00,0.80,0.00,0.00,0.00,-,82,0,6.25%
BBY201002C00114000,2020-09-22,11:41AM,EDT,114.00,0.63,0.00,0.00,0.00,-,19,0,6.25%
BBY201002C00116000,2020-09-22,3:28PM,EDT,116.00,0.36,0.00,0.00,0.00,-,3,0,12.50%
BBY201002C00117000,2020-09-18,2:48PM,EDT,117.00,0.28,0.00,0.00,0.00,-,11,0,12.50%
BBY201002C00118000,2020-09-18,2:49PM,EDT,118.00,0.15,0.00,0.00,0.00,-,2,0,12.50%
BBY201002C00119000,2020-09-22,12:18PM,EDT,119.00,0.16,0.00,0.00,0.00,-,16,0,12.50%
BBY201002C00120000,2020-09-22,10:37AM,EDT,120.00,0.14,0.00,0.00,0.00,-,100,0,12.50%
BBY201002C00122000,2020-09-10,3:50PM,EDT,122.00,0.42,0.00,0.00,0.00,-,8,0,12.50%
BBY201002C00123000,2020-09-10,1:38PM,EDT,123.00,0.46,0.00,0.00,0.00,-,7,0,25.00%
BBY201002C00125000,2020-09-17,9:30AM,EDT,125.00,0.01,0.00,0.00,0.00,-,1,0,25.00%
BBY201002C00130000,2020-09-21,3:24PM,EDT,130.00,0.06,0.00,0.00,0.00,-,74,0,25.00%
BBY201002C00135000,2020-09-21,12:42PM,EDT,135.00,0.01,0.00,0.00,0.00,-,2,0,25.00%
BBY201002C00140000,2020-09-01,3:14PM,EDT,140.00,0.27,0.00,0.00,0.00,-,4,0,25.00%
BBY201002C00145000,2020-08-24,1:21PM,EDT,145.00,1.40,0.00,0.00,0.00,-,-,0,50.00%
BBY201002C00150000,2020-09-17,10:41AM,EDT,150.00,0.02,0.00,0.00,0.00,-,1,0,50.00%
