0,1,2,3,4,5,6,7,8,9,10,11,12
ADP201023C00132000,2020-09-21,11:12AM,EDT,132.00,4.60,0.00,0.00,0.00,-,2,0,0.00%
ADP201023C00134000,2020-09-22,9:49AM,EDT,134.00,3.50,0.00,0.00,0.00,-,4,0,0.78%
ADP201023C00136000,2020-09-21,12:01AM,EDT,136.00,4.90,0.00,0.00,0.00,-,-,0,1.56%
ADP201023C00137000,2020-09-17,12:12PM,EDT,137.00,2.00,0.00,0.00,0.00,-,4,0,3.13%
ADP201023C00138000,2020-09-11,11:21AM,EDT,138.00,1.70,0.00,0.00,0.00,-,1,0,3.13%
ADP201023C00139000,2020-09-15,10:35AM,EDT,139.00,3.40,0.00,0.00,0.00,-,2,0,3.13%
ADP201023C00141000,2020-09-22,12:56PM,EDT,141.00,1.15,0.00,0.00,0.00,-,3,0,6.25%
ADP201023C00142000,2020-09-18,12:33PM,EDT,142.00,1.90,0.00,0.00,0.00,-,10,0,6.25%
ADP201023C00143000,2020-09-21,12:01AM,EDT,143.00,1.03,0.00,0.00,0.00,-,-,0,6.25%
ADP201023C00144000,2020-09-16,12:15PM,EDT,144.00,2.65,0.00,0.00,0.00,-,3,0,6.25%
ADP201023C00145000,2020-09-22,9:39AM,EDT,145.00,0.54,0.00,0.00,0.00,-,4,0,6.25%
ADP201023C00146000,2020-09-21,12:01AM,EDT,146.00,1.00,0.00,0.00,0.00,-,-,0,6.25%
ADP201023C00147000,2020-09-18,2:16PM,EDT,147.00,0.53,0.00,0.00,0.00,-,3,0,6.25%
ADP201023C00148000,2020-09-16,1:35PM,EDT,148.00,1.30,0.00,0.00,0.00,-,20,0,6.25%
ADP201023C00149000,2020-09-21,12:01AM,EDT,149.00,0.55,0.00,0.00,0.00,-,-,0,6.25%
ADP201023C00150000,2020-09-16,1:01PM,EDT,150.00,0.50,0.00,0.00,0.00,-,15,0,12.50%
ADP201023C00152500,2020-09-16,3:07PM,EDT,152.50,0.60,0.00,0.00,0.00,-,9,0,12.50%
ADP201023C00155000,2020-09-09,2:10PM,EDT,155.00,0.63,0.00,0.00,0.00,-,10,0,12.50%
ADP201023C00157500,2020-09-21,12:01AM,EDT,157.50,0.20,-,0.00,0.00,-,-,0,12.50%
ADP201023C00160000,2020-09-09,2:10PM,EDT,160.00,0.29,0.00,0.00,0.00,-,-,0,12.50%
