0,1,2,3,4,5,6,7,8,9,10,11,12
BIIB201002P00220000,2020-09-21,12:10AM,EDT,220.00,0.40,-,0.00,0.00,-,-,0,25.00%
BIIB201002P00225000,2020-09-18,2:45PM,EDT,225.00,0.20,0.00,0.00,0.00,-,30,0,25.00%
BIIB201002P00240000,2020-09-22,3:26PM,EDT,240.00,0.15,0.00,0.00,0.00,-,1,0,12.50%
BIIB201002P00245000,2020-09-21,2:30PM,EDT,245.00,0.85,0.00,0.00,0.00,-,5,0,12.50%
BIIB201002P00252500,2020-09-10,2:58PM,EDT,252.50,3.20,0.00,0.00,0.00,-,-,0,12.50%
BIIB201002P00255000,2020-09-21,3:26PM,EDT,255.00,2.00,0.00,0.00,0.00,-,17,0,12.50%
BIIB201002P00257500,2020-09-22,2:38PM,EDT,257.50,1.19,0.00,0.00,0.00,-,1,0,6.25%
BIIB201002P00260000,2020-09-22,12:09PM,EDT,260.00,2.38,0.00,0.00,0.00,-,1,0,6.25%
BIIB201002P00262500,2020-09-21,1:52PM,EDT,262.50,4.50,0.00,0.00,0.00,-,6,0,6.25%
BIIB201002P00265000,2020-09-22,2:50PM,EDT,265.00,2.68,0.00,0.00,0.00,-,5,0,3.13%
BIIB201002P00270000,2020-09-22,12:10PM,EDT,270.00,5.96,0.00,0.00,0.00,-,9,0,1.56%
BIIB201002P00272500,2020-09-22,1:17PM,EDT,272.50,5.80,0.00,0.00,0.00,-,3,0,0.20%
BIIB201002P00277500,2020-09-18,10:23AM,EDT,277.50,8.20,0.00,0.00,0.00,-,8,0,0.00%
BIIB201002P00280000,2020-09-22,1:17PM,EDT,280.00,10.68,0.00,0.00,0.00,-,3,0,0.00%
BIIB201002P00282500,2020-08-24,12:08AM,EDT,282.50,15.00,0.00,0.00,0.00,-,-,0,0.00%
BIIB201002P00285000,2020-09-18,11:49AM,EDT,285.00,13.27,0.00,0.00,0.00,-,5,0,0.00%
BIIB201002P00290000,2020-09-22,2:50PM,EDT,290.00,17.88,0.00,0.00,0.00,-,1,0,0.00%
BIIB201002P00292500,2020-08-24,12:08AM,EDT,292.50,20.75,0.00,0.00,0.00,-,-,0,0.00%
BIIB201002P00300000,2020-09-17,2:34PM,EDT,300.00,26.39,0.00,0.00,0.00,-,2,2,0.00%
BIIB201002P00310000,2020-09-10,11:29AM,EDT,310.00,39.89,0.00,0.00,0.00,-,1,0,0.00%
BIIB201002P00320000,2020-09-10,11:29AM,EDT,320.00,49.59,0.00,0.00,0.00,-,1,0,0.00%
