0,1,2,3,4,5,6,7,8,9,10,11,12
ADI201009C00115000,2020-09-18,2:21PM,EDT,115.00,3.40,0.00,0.00,0.00,-,12,0,0.39%
ADI201009C00116000,2020-09-21,2:48PM,EDT,116.00,1.90,0.00,0.00,0.00,-,12,0,1.56%
ADI201009C00117000,2020-09-21,10:54AM,EDT,117.00,1.85,0.00,0.00,0.00,-,5,0,3.13%
ADI201009C00118000,2020-09-22,11:35AM,EDT,118.00,1.40,0.00,0.00,0.00,-,10,0,3.13%
ADI201009C00119000,2020-09-22,12:36PM,EDT,119.00,1.18,0.00,0.00,0.00,-,1,0,3.13%
ADI201009C00120000,2020-09-21,3:12PM,EDT,120.00,1.00,0.00,0.00,0.00,-,2,0,6.25%
ADI201009C00121000,2020-09-18,2:14PM,EDT,121.00,1.20,0.00,0.00,0.00,-,11,0,6.25%
ADI201009C00122000,2020-09-16,3:00PM,EDT,122.00,1.60,0.00,0.00,0.00,-,15,0,6.25%
ADI201009C00123000,2020-09-16,2:39PM,EDT,123.00,1.50,0.00,0.00,0.00,-,6,0,6.25%
ADI201009C00124000,2020-09-10,10:02AM,EDT,124.00,0.85,0.00,0.00,0.00,-,19,0,6.25%
ADI201009C00125000,2020-09-16,3:43PM,EDT,125.00,0.70,0.00,0.00,0.00,-,16,0,12.50%
ADI201009C00126000,2020-09-16,11:13AM,EDT,126.00,0.85,0.00,0.00,0.00,-,4,0,12.50%
ADI201009C00127000,2020-09-16,12:09PM,EDT,127.00,0.20,0.00,0.00,0.00,-,2,0,12.50%
ADI201009C00129000,2020-09-09,10:24AM,EDT,129.00,0.70,0.00,0.00,0.00,-,4,0,12.50%
