0,1,2,3,4,5,6,7,8,9,10,11,12
AVY201016P00060000,2020-07-09,8:11PM,EDT,60.00,4.22,0.00,0.85,0.00,-,1,1,150.78%
AVY201016P00080000,2020-06-18,11:45AM,EDT,80.00,1.95,0.00,1.95,0.00,-,3,0,114.60%
AVY201016P00085000,2020-08-17,12:04AM,EDT,85.00,1.00,0.00,0.00,0.00,-,-,0,25.00%
AVY201016P00090000,2020-07-09,8:11PM,EDT,90.00,7.62,0.15,1.85,0.00,-,3,3,88.77%
AVY201016P00095000,2020-07-09,4:56PM,EDT,95.00,5.00,0.00,0.00,0.00,-,1,11,25.00%
AVY201016P00100000,2020-08-27,9:54AM,EDT,100.00,0.55,0.00,0.00,0.00,-,2,0,12.50%
AVY201016P00110000,2020-09-18,3:52PM,EDT,110.00,0.70,0.00,0.00,0.00,-,1,0,12.50%
AVY201016P00115000,2020-09-16,2:51PM,EDT,115.00,2.25,0.00,0.00,0.00,-,5,0,6.25%
AVY201016P00120000,2020-09-22,1:01PM,EDT,120.00,3.30,0.00,0.00,0.00,-,18,0,1.56%
AVY201016P00125000,2020-09-21,12:11AM,EDT,125.00,2.50,0.00,0.00,0.00,-,-,0,0.00%
AVY201016P00130000,2020-09-16,3:56PM,EDT,130.00,4.79,0.00,0.00,0.00,-,2,0,0.00%
AVY201016P00135000,2020-09-16,3:56PM,EDT,135.00,14.00,0.00,0.00,0.00,-,2,0,0.00%
AVY201016P00145000,2020-07-09,4:56PM,EDT,145.00,33.50,0.00,0.00,0.00,-,-,8,0.00%
AVY201016P00155000,2020-07-09,8:11PM,EDT,155.00,36.20,38.60,43.50,0.00,-,-,5,145.96%
