0,1,2,3,4,5,6,7,8,9,10,11,12
MO230120C00022500,2020-09-21,1:06PM,EDT,22.50,16.30,0.00,0.00,0.00,-,45,0,0.00%
MO230120C00030000,2020-09-21,3:57PM,EDT,30.00,10.50,0.00,0.00,0.00,-,10,0,0.00%
MO230120C00035000,2020-09-22,3:45PM,EDT,35.00,7.20,0.00,0.00,0.00,-,310,0,0.00%
MO230120C00040000,2020-09-22,1:53PM,EDT,40.00,5.19,0.00,0.00,0.00,-,11,0,0.78%
MO230120C00042500,2020-09-21,12:08AM,EDT,42.50,5.80,0.00,0.00,0.00,-,-,0,1.56%
MO230120C00045000,2020-09-22,12:50PM,EDT,45.00,3.24,0.00,0.00,0.00,-,2,0,3.13%
MO230120C00047500,2020-09-22,1:08PM,EDT,47.50,2.47,0.00,0.00,0.00,-,2,0,3.13%
MO230120C00050000,2020-09-21,11:58AM,EDT,50.00,2.00,0.00,0.00,0.00,-,6,0,3.13%
MO230120C00052500,2020-09-21,12:08AM,EDT,52.50,1.50,0.00,0.00,0.00,-,-,0,6.25%
MO230120C00055000,2020-09-21,9:30AM,EDT,55.00,1.70,0.00,0.00,0.00,-,2,0,6.25%
MO230120C00060000,2020-09-21,12:08AM,EDT,60.00,1.21,0.00,0.00,0.00,-,-,0,6.25%
MO230120C00065000,2020-09-21,1:03PM,EDT,65.00,0.40,0.00,0.00,0.00,-,1,0,6.25%
