0,1,2,3,4,5,6,7,8,9,10,11,12
ORCL220121P00022500,2020-08-26,11:29AM,EDT,22.50,0.40,0.00,0.00,0.00,-,5,0,25.00%
ORCL220121P00025000,2020-06-24,12:02PM,EDT,25.00,0.77,0.27,0.87,0.00,-,2,10,54.81%
ORCL220121P00027500,2020-09-18,2:15PM,EDT,27.50,0.65,0.00,0.00,0.00,-,20,0,12.50%
ORCL220121P00030000,2020-09-16,10:48AM,EDT,30.00,1.02,0.00,0.00,0.00,-,2,0,12.50%
ORCL220121P00032500,2020-09-21,3:30PM,EDT,32.50,0.99,0.00,0.00,0.00,-,4,0,12.50%
ORCL220121P00035000,2020-09-11,9:33AM,EDT,35.00,1.30,0.00,0.00,0.00,-,3,0,12.50%
ORCL220121P00037500,2020-09-22,3:08PM,EDT,37.50,1.44,0.00,0.00,0.00,-,6,0,12.50%
ORCL220121P00040000,2020-09-22,3:12PM,EDT,40.00,1.85,0.00,0.00,0.00,-,32,0,6.25%
ORCL220121P00042500,2020-09-22,11:04AM,EDT,42.50,2.46,0.00,0.00,0.00,-,11,0,6.25%
ORCL220121P00045000,2020-09-22,11:17AM,EDT,45.00,2.88,0.00,0.00,0.00,-,23,0,6.25%
ORCL220121P00047500,2020-09-22,11:17AM,EDT,47.50,3.65,0.00,0.00,0.00,-,9,0,6.25%
ORCL220121P00050000,2020-09-22,11:24AM,EDT,50.00,4.40,0.00,0.00,0.00,-,9,0,3.13%
ORCL220121P00052500,2020-09-18,11:53AM,EDT,52.50,5.25,0.00,0.00,0.00,-,7,0,3.13%
ORCL220121P00055000,2020-09-22,11:24AM,EDT,55.00,6.35,0.00,0.00,0.00,-,7,0,1.56%
ORCL220121P00057500,2020-09-22,11:07AM,EDT,57.50,7.60,0.00,0.00,0.00,-,6,0,1.56%
ORCL220121P00060000,2020-09-22,11:07AM,EDT,60.00,8.90,0.00,0.00,0.00,-,5,0,0.39%
ORCL220121P00062500,2020-09-21,9:47AM,EDT,62.50,9.75,0.00,0.00,0.00,-,5,0,0.00%
ORCL220121P00065000,2020-06-23,10:32AM,EDT,65.00,14.10,12.20,15.35,0.00,-,5,11,45.67%
ORCL220121P00070000,2020-08-12,10:16AM,EDT,70.00,18.12,14.30,19.00,0.00,-,2,0,46.58%
ORCL220121P00080000,2020-07-09,8:14PM,EDT,80.00,28.80,24.25,27.15,0.00,-,16,46,49.12%
