0,1,2,3,4,5,6,7,8,9,10,11,12
ORCL201120C00037500,2020-09-21,12:13AM,EDT,37.50,23.00,0.00,0.00,0.00,-,-,0,0.00%
ORCL201120C00040000,2020-09-14,2:06PM,EDT,40.00,19.96,0.00,0.00,0.00,-,2,0,0.00%
ORCL201120C00042500,2020-09-21,12:13AM,EDT,42.50,18.85,0.00,0.00,0.00,-,-,0,0.00%
ORCL201120C00045000,2020-09-03,9:39AM,EDT,45.00,15.66,0.00,0.00,0.00,-,1,0,0.00%
ORCL201120C00047500,2020-09-22,10:15AM,EDT,47.50,12.75,0.00,0.00,0.00,-,2,0,0.00%
ORCL201120C00050000,2020-09-22,2:41PM,EDT,50.00,10.47,0.00,0.00,0.00,-,6,0,0.00%
ORCL201120C00052500,2020-09-21,11:35AM,EDT,52.50,8.62,0.00,0.00,0.00,-,7,0,0.00%
ORCL201120C00055000,2020-09-22,3:31PM,EDT,55.00,6.40,0.00,0.00,0.00,-,11,0,0.00%
ORCL201120C00057500,2020-09-22,3:45PM,EDT,57.50,4.66,0.00,0.00,0.00,-,118,0,0.00%
ORCL201120C00060000,2020-09-22,3:54PM,EDT,60.00,3.15,0.00,0.00,0.00,-,127,0,0.00%
ORCL201120C00062500,2020-09-22,3:51PM,EDT,62.50,2.09,0.00,0.00,0.00,-,92,0,1.56%
ORCL201120C00065000,2020-09-22,3:56PM,EDT,65.00,1.33,0.00,0.00,0.00,-,88,0,3.13%
ORCL201120C00067500,2020-09-22,3:52PM,EDT,67.50,0.84,0.00,0.00,0.00,-,73,0,6.25%
ORCL201120C00070000,2020-09-22,3:57PM,EDT,70.00,0.55,0.00,0.00,0.00,-,471,0,6.25%
ORCL201120C00075000,2020-09-22,3:47PM,EDT,75.00,0.24,0.00,0.00,0.00,-,88,0,12.50%
ORCL201120C00080000,2020-09-22,3:30PM,EDT,80.00,0.14,0.00,0.00,0.00,-,82,0,12.50%
ORCL201120C00085000,2020-09-22,11:03AM,EDT,85.00,0.10,0.00,0.00,0.00,-,102,0,25.00%
ORCL201120C00090000,2020-09-22,3:40PM,EDT,90.00,0.07,0.00,0.00,0.00,-,21,0,25.00%
