0,1,2,3,4,5,6,7,8,9,10,11,12
COG210115P00003000,2020-06-24,2:48PM,EDT,3.00,0.05,0.00,0.10,0.00,-,-,2,164.06%
COG210115P00005000,2020-09-21,12:01AM,EDT,5.00,0.05,-,0.00,0.00,-,-,0,50.00%
COG210115P00008000,2020-06-24,2:14PM,EDT,8.00,0.15,0.00,0.30,0.00,-,1,25,97.85%
COG210115P00010000,2020-07-09,8:18PM,EDT,10.00,0.20,0.05,0.35,0.00,-,4,296,81.05%
COG210115P00013000,2020-09-10,12:44PM,EDT,13.00,0.35,0.00,0.00,0.00,-,20,0,12.50%
COG210115P00014000,2020-09-22,11:54AM,EDT,14.00,0.32,0.00,0.00,0.00,-,5,0,12.50%
COG210115P00015000,2020-09-21,10:43AM,EDT,15.00,0.50,0.00,0.00,0.00,-,50,0,12.50%
COG210115P00016000,2020-09-21,10:13AM,EDT,16.00,0.77,0.00,0.00,0.00,-,1,0,6.25%
COG210115P00017000,2020-09-22,11:54AM,EDT,17.00,0.92,0.00,0.00,0.00,-,11,0,6.25%
COG210115P00018000,2020-09-21,1:55PM,EDT,18.00,1.30,0.00,0.00,0.00,-,5,0,3.13%
COG210115P00019000,2020-09-16,9:31AM,EDT,19.00,2.00,0.00,0.00,0.00,-,1,0,1.56%
COG210115P00020000,2020-09-18,9:30AM,EDT,20.00,2.50,0.00,0.00,0.00,-,2,0,0.00%
COG210115P00021000,2020-07-09,8:18PM,EDT,21.00,3.70,3.70,4.50,0.00,-,-,2,72.22%
COG210115P00022000,2020-08-14,11:33AM,EDT,22.00,3.41,4.20,4.70,0.00,-,10,884,64.65%
COG210115P00023000,2020-09-21,12:01AM,EDT,23.00,4.70,0.00,0.00,0.00,-,2,0,0.00%
COG210115P00025000,2020-07-09,5:03PM,EDT,25.00,11.17,0.00,0.00,0.00,-,8,61,0.00%
COG210115P00027000,2020-07-09,8:18PM,EDT,27.00,5.50,8.80,9.70,0.00,-,3,37,87.60%
COG210115P00030000,2020-07-09,8:18PM,EDT,30.00,8.40,11.60,12.60,0.00,-,30,0,96.04%
COG210115P00032000,2019-06-10,12:13AM,EDT,32.00,8.30,8.70,9.40,0.00,-,5,5,0.00%
COG210115P00040000,2020-07-09,8:18PM,EDT,40.00,14.66,21.70,22.40,0.00,-,2,1,124.56%
