0,1,2,3,4,5,6,7,8,9,10,11,12
COG201016C00003000,2020-08-17,12:08AM,EDT,3.00,17.30,15.50,15.90,0.00,-,-,-,0.00%
COG201016C00010000,2020-07-20,11:57AM,EDT,10.00,8.02,10.00,10.40,0.00,-,7,0,264.26%
COG201016C00011000,2020-08-10,10:19AM,EDT,11.00,10.20,7.50,7.80,0.00,-,12,0,0.00%
COG201016C00012000,2020-07-09,8:17PM,EDT,12.00,6.82,7.60,8.20,0.00,-,-,1,175.20%
COG201016C00014000,2020-09-11,1:54PM,EDT,14.00,4.20,0.00,0.00,0.00,-,10,0,0.00%
COG201016C00016000,2020-09-02,11:58AM,EDT,16.00,2.80,0.00,0.00,0.00,-,5,0,0.00%
COG201016C00017000,2020-09-18,2:51PM,EDT,17.00,2.45,0.00,0.00,0.00,-,1,0,0.00%
COG201016C00018000,2020-09-15,9:37AM,EDT,18.00,1.48,0.00,0.00,0.00,-,1,0,0.00%
COG201016C00019000,2020-09-22,9:43AM,EDT,19.00,1.20,0.00,0.00,0.00,-,22,0,0.00%
COG201016C00020000,2020-09-22,11:57AM,EDT,20.00,0.71,0.00,0.00,0.00,-,5,0,3.13%
COG201016C00021000,2020-09-21,2:11PM,EDT,21.00,0.40,0.00,0.00,0.00,-,23,0,6.25%
COG201016C00022000,2020-09-22,9:43AM,EDT,22.00,0.15,0.00,0.00,0.00,-,15,0,12.50%
COG201016C00023000,2020-09-09,10:17AM,EDT,23.00,0.07,0.00,0.00,0.00,-,98,0,12.50%
COG201016C00025000,2020-09-11,2:13PM,EDT,25.00,0.08,0.00,0.00,0.00,-,3,0,25.00%
COG201016C00030000,2020-06-25,12:08PM,EDT,30.00,0.05,0.00,0.10,0.00,-,91,481,86.72%
COG201016C00035000,2020-07-09,5:03PM,EDT,35.00,0.05,0.00,0.00,0.00,-,1,56,50.00%
