0,1,2,3,4,5,6,7,8,9,10,11,12
ALL201016P00037500,2020-07-09,8:16PM,EDT,37.50,0.20,0.00,0.25,0.00,-,25,131,161.33%
ALL201016P00040000,2020-07-31,3:44PM,EDT,40.00,0.05,0.00,0.10,0.00,-,10,116,133.59%
ALL201016P00045000,2020-09-14,9:30AM,EDT,45.00,0.05,0.00,0.00,0.00,-,1,0,50.00%
ALL201016P00047500,2020-07-09,8:16PM,EDT,47.50,0.53,0.00,0.50,0.00,-,1,1,136.13%
ALL201016P00050000,2020-07-14,9:30AM,EDT,50.00,0.50,0.00,0.00,0.00,-,5,6,50.00%
ALL201016P00055000,2020-07-09,8:16PM,EDT,55.00,1.30,0.00,1.05,0.00,-,-,1,125.98%
ALL201016P00060000,2020-07-20,10:58AM,EDT,60.00,0.60,0.00,0.40,0.00,-,3,18,89.65%
ALL201016P00065000,2020-09-14,10:22AM,EDT,65.00,0.15,0.00,0.00,0.00,-,2,0,25.00%
ALL201016P00067500,2020-09-17,1:55PM,EDT,67.50,0.10,0.00,0.00,0.00,-,32,0,25.00%
ALL201016P00070000,2020-09-17,9:30AM,EDT,70.00,0.10,0.00,0.00,0.00,-,1,0,25.00%
ALL201016P00072500,2020-09-08,1:19PM,EDT,72.50,0.18,0.00,0.00,0.00,-,1,0,25.00%
ALL201016P00075000,2020-09-21,12:37PM,EDT,75.00,0.20,0.00,0.00,0.00,-,25,0,25.00%
ALL201016P00077500,2020-09-17,3:18PM,EDT,77.50,0.32,0.00,0.00,0.00,-,8,0,12.50%
ALL201016P00080000,2020-09-22,12:32PM,EDT,80.00,0.35,0.00,0.00,0.00,-,17,0,12.50%
ALL201016P00082500,2020-09-22,2:33PM,EDT,82.50,0.45,0.00,0.00,0.00,-,5,0,12.50%
ALL201016P00085000,2020-09-22,10:42AM,EDT,85.00,0.65,0.00,0.00,0.00,-,11,0,6.25%
ALL201016P00087500,2020-09-22,3:51PM,EDT,87.50,1.20,0.00,0.00,0.00,-,43,0,6.25%
ALL201016P00090000,2020-09-22,3:47PM,EDT,90.00,1.85,0.00,0.00,0.00,-,48,0,3.13%
ALL201016P00092500,2020-09-22,3:24PM,EDT,92.50,2.85,0.00,0.00,0.00,-,36,0,0.00%
ALL201016P00095000,2020-09-21,10:40AM,EDT,95.00,4.60,0.00,0.00,0.00,-,4,0,0.00%
ALL201016P00097500,2020-09-22,10:26AM,EDT,97.50,5.14,0.00,0.00,0.00,-,10,0,0.00%
ALL201016P00100000,2020-09-22,10:19AM,EDT,100.00,7.00,0.00,0.00,0.00,-,1,0,0.00%
ALL201016P00105000,2020-09-10,2:46PM,EDT,105.00,12.00,0.00,0.00,0.00,-,2,0,0.00%
ALL201016P00110000,2020-08-31,2:35PM,EDT,110.00,17.50,0.00,0.00,0.00,-,6,0,0.00%
ALL201016P00115000,2020-09-09,2:08PM,EDT,115.00,21.70,0.00,0.00,0.00,-,1,0,0.00%
ALL201016P00120000,2020-09-11,9:45AM,EDT,120.00,27.33,0.00,0.00,0.00,-,1,0,0.00%
