0,1,2,3,4,5,6,7,8,9,10,11,12
AMD201016P00020000,2020-08-14,3:56PM,EDT,20.00,0.02,0.00,0.03,0.00,-,100,"2,000",190.63%
AMD201016P00022000,2020-09-03,2:07PM,EDT,22.00,0.01,0.00,0.00,0.00,-,5,0,50.00%
AMD201016P00023000,2020-07-17,10:10AM,EDT,23.00,0.05,0.00,0.05,0.00,-,20,78,179.69%
AMD201016P00024000,2020-09-09,2:17PM,EDT,24.00,0.03,0.00,0.00,0.00,-,14,0,50.00%
AMD201016P00025000,2020-09-22,12:55PM,EDT,25.00,0.01,0.00,0.00,0.00,-,3,0,50.00%
AMD201016P00026000,2020-09-09,2:22PM,EDT,26.00,0.04,0.00,0.00,0.00,-,13,0,50.00%
AMD201016P00027000,2020-09-03,2:07PM,EDT,27.00,0.03,0.00,0.00,0.00,-,5,0,50.00%
AMD201016P00028000,2020-09-04,10:16AM,EDT,28.00,0.01,0.00,0.00,0.00,-,95,0,50.00%
AMD201016P00029000,2020-09-11,2:46PM,EDT,29.00,0.02,0.00,0.00,0.00,-,5,0,50.00%
AMD201016P00030000,2020-09-22,1:45PM,EDT,30.00,0.01,0.00,0.00,0.00,-,3,0,50.00%
AMD201016P00031000,2020-08-17,1:39PM,EDT,31.00,0.03,0.00,0.04,0.00,-,17,319,134.38%
AMD201016P00032000,2020-09-03,3:31PM,EDT,32.00,0.03,0.00,0.00,0.00,-,2,0,50.00%
AMD201016P00033000,2020-09-03,11:09AM,EDT,33.00,0.03,0.00,0.00,0.00,-,1,0,50.00%
AMD201016P00034000,2020-09-04,12:34PM,EDT,34.00,0.05,0.00,0.00,0.00,-,1,0,50.00%
AMD201016P00035000,2020-09-22,2:48PM,EDT,35.00,0.01,0.00,0.00,0.00,-,8,0,50.00%
AMD201016P00036000,2020-09-11,2:46PM,EDT,36.00,0.05,0.00,0.00,0.00,-,5,0,50.00%
AMD201016P00037000,2020-09-09,10:12AM,EDT,37.00,0.05,0.00,0.00,0.00,-,9,0,50.00%
AMD201016P00038000,2020-09-09,3:10PM,EDT,38.00,0.05,0.00,0.00,0.00,-,13,0,50.00%
AMD201016P00039000,2020-09-18,3:06PM,EDT,39.00,0.04,0.00,0.00,0.00,-,5,0,50.00%
AMD201016P00040000,2020-09-22,11:27AM,EDT,40.00,0.02,0.00,0.00,0.00,-,11,0,50.00%
AMD201016P00041000,2020-09-21,3:35PM,EDT,41.00,0.03,0.00,0.00,0.00,-,1,0,50.00%
AMD201016P00042000,2020-09-22,9:30AM,EDT,42.00,0.02,0.00,0.00,0.00,-,1,0,50.00%
AMD201016P00043000,2020-09-16,10:57AM,EDT,43.00,0.03,0.00,0.00,0.00,-,20,0,50.00%
