0,1,2,3,4,5,6,7,8,9,10,11,12
BWA201016P00010000,2020-07-09,7:53PM,EDT,10.00,0.15,0.00,0.05,0.00,-,1,6,210.94%
BWA201016P00012500,2020-07-29,11:04AM,EDT,12.50,0.05,0.00,0.10,0.00,-,2,26,193.75%
BWA201016P00015000,2020-07-29,11:04AM,EDT,15.00,0.05,0.00,0.15,0.00,-,2,860,173.44%
BWA201016P00017500,2020-08-19,10:38AM,EDT,17.50,0.05,0.00,0.10,0.00,-,4,62,137.50%
BWA201016P00022500,2020-07-09,4:53PM,EDT,22.50,0.60,0.00,0.00,0.00,-,21,123,50.00%
BWA201016P00025000,2020-08-10,9:45AM,EDT,25.00,0.15,0.00,0.30,0.00,-,8,89,94.92%
BWA201016P00027500,2020-06-22,11:09AM,EDT,27.50,1.45,0.00,0.55,0.00,-,453,783,87.11%
BWA201016P00030000,2020-09-15,10:34AM,EDT,30.00,0.02,0.00,0.00,0.00,-,10,0,25.00%
BWA201016P00032500,2020-09-17,11:53AM,EDT,32.50,0.17,0.00,0.00,0.00,-,2,0,12.50%
BWA201016P00035000,2020-09-22,2:23PM,EDT,35.00,0.70,0.00,0.00,0.00,-,4,0,6.25%
BWA201016P00037500,2020-09-22,12:29PM,EDT,37.50,1.55,0.00,0.00,0.00,-,10,0,0.00%
BWA201016P00040000,2020-09-22,1:41PM,EDT,40.00,3.40,0.00,0.00,0.00,-,2,0,0.00%
BWA201016P00042500,2020-09-17,10:50AM,EDT,42.50,3.34,0.00,0.00,0.00,-,3,0,0.00%
BWA201016P00045000,2020-09-14,3:40PM,EDT,45.00,4.90,0.00,0.00,0.00,-,10,0,0.00%
BWA201016P00047500,2020-09-10,1:14PM,EDT,47.50,5.54,0.00,0.00,0.00,-,36,0,0.00%
BWA201016P00050000,2020-09-04,10:50AM,EDT,50.00,8.27,0.00,0.00,0.00,-,5,0,0.00%
