0
"['AFL220121P00015000', '2020-07-28', '11:22AM', 'EDT', '15.00', '0.75', '0.40', '0.80', '0.00', '-', '1', '19', '56.79%']"
"['AFL220121P00017500', '2020-07-27', '1:33PM', 'EDT', '17.50', '1.16', '0.60', '0.95', '0.00', '-', '1', '11', '51.69%']"
"['AFL220121P00020000', '2020-09-16', '3:55PM', 'EDT', '20.00', '0.80', '0.00', '0.00', '0.00', '-', '2', '0', '12.50%']"
"['AFL220121P00022500', '2020-09-18', '10:30AM', 'EDT', '22.50', '1.20', '0.90', '1.40', '-0.60', '-33.33%']"
"['AFL220121P00025000', '2020-09-16', '3:08PM', 'EDT', '25.00', '1.67', '0.00', '0.00', '0.00', '-', '132', '0', '6.25%']"
"['AFL220121P00027500', '2020-09-02', '11:12AM', 'EDT', '27.50', '2.48', '0.00', '0.00', '0.00', '-', '1', '0', '6.25%']"
"['AFL220121P00030000', '2020-09-22', '12:32PM', 'EDT', '30.00', '3.20', '0.00', '0.00', '0.00', '-', '5', '0', '3.13%']"
"['AFL220121P00032500', '2020-09-18', '10:43AM', 'EDT', '32.50', '3.90', '0.00', '0.00', '0.00', '-', '4', '0', '3.13%']"
"['AFL220121P00035000', '2020-09-22', '11:02AM', 'EDT', '35.00', '5.30', '0.00', '0.00', '0.00', '-', '3', '0', '0.78%']"
"['AFL220121P00037500', '2020-09-22', '11:42AM', 'EDT', '37.50', '6.70', '0.00', '0.00', '0.00', '-', '3', '0', '0.00%']"
"['AFL220121P00040000', '2020-08-17', '2:12PM', 'EDT', '40.00', '8.00', '7.50', '8.10', '0.00', '-', '1', '0', '35.07%']"
"['AFL220121P00042500', '2020-08-07', '1:30PM', 'EDT', '42.50', '10.26', '8.90', '9.60', '0.00', '-', '4', '15', '33.61%']"
"['AFL220121P00045000', '2020-09-02', '11:59AM', 'EDT', '45.00', '11.30', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AFL220121P00047500', '2020-07-09', '5:07PM', 'EDT', '47.50', '18.50', '13.10', '14.90', '0.00', '-', '5', '29', '42.96%']"
"['AFL220121P00050000', '2020-06-26', '12:49PM', 'EDT', '50.00', '18.00', '15.00', '16.80', '0.00', '-', '1', '9', '42.33%']"
"['AFL220121P00052500', '2020-07-09', '5:07PM', 'EDT', '52.50', '19.50', '17.00', '19.30', '0.00', '-', '2', '4', '45.22%']"
"['AFL220121P00055000', '2020-08-12', '12:57PM', 'EDT', '55.00', '19.38', '19.90', '20.70', '0.00', '-', '5', '45', '40.16%']"
"['AFL220121P00070000', '2020-07-27', '1:49PM', 'EDT', '70.00', '34.95', '34.10', '35.10', '0.00', '-', '8', '44', '47.02%']"
"['AFL220121P00075000', '2020-09-04', '3:26PM', 'EDT', '75.00', '38.00', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
