0,1,2,3,4,5,6,7,8,9,10,11,12
AFL201009C00032000,2020-09-14,9:54AM,EDT,32.00,5.10,0.00,0.00,0.00,-,1,0,0.00%
AFL201009C00032500,2020-09-15,10:01AM,EDT,32.50,4.30,0.00,0.00,0.00,-,2,0,0.00%
AFL201009C00037000,2020-09-22,2:02PM,EDT,37.00,0.70,0.00,0.00,0.00,-,2,0,3.13%
AFL201009C00037500,2020-09-22,9:58AM,EDT,37.50,0.68,0.00,0.00,0.00,-,1,0,3.13%
AFL201009C00038000,2020-09-18,2:18PM,EDT,38.00,1.03,0.00,0.00,0.00,-,23,0,6.25%
AFL201009C00038500,2020-09-21,12:04AM,EDT,38.50,0.40,0.00,0.00,0.00,-,1,0,6.25%
AFL201009C00039000,2020-09-16,3:06PM,EDT,39.00,0.55,0.00,0.00,0.00,-,10,0,6.25%
AFL201009C00039500,2020-09-16,1:29PM,EDT,39.50,0.30,0.00,0.00,0.00,-,1,0,12.50%
AFL201009C00040000,2020-09-18,12:24PM,EDT,40.00,0.40,0.00,0.00,0.00,-,13,0,12.50%
AFL201009C00040500,2020-09-17,11:26AM,EDT,40.50,0.20,0.00,0.00,0.00,-,2,0,12.50%
AFL201009C00041000,2020-09-18,12:21PM,EDT,41.00,0.20,0.00,0.00,0.00,-,2,0,12.50%
AFL201009C00042000,2020-09-09,3:47PM,EDT,42.00,0.12,0.00,0.00,0.00,-,5,0,12.50%
