0,1,2,3,4,5,6,7,8,9,10,11,12
AFL200925P00030000,2020-08-24,1:01PM,EDT,30.00,0.10,0.00,0.00,0.00,-,2,0,50.00%
AFL200925P00032000,2020-09-04,12:50PM,EDT,32.00,0.12,0.00,0.00,0.00,-,1,0,25.00%
AFL200925P00032500,2020-09-16,1:47PM,EDT,32.50,0.05,0.00,0.00,0.00,-,2,0,25.00%
AFL200925P00033000,2020-09-08,1:44PM,EDT,33.00,0.09,0.00,0.00,0.00,-,2,0,25.00%
AFL200925P00033500,2020-09-10,11:47AM,EDT,33.50,0.17,0.00,0.00,0.00,-,2,0,25.00%
AFL200925P00034000,2020-09-21,2:24PM,EDT,34.00,0.10,0.00,0.00,0.00,-,1,0,25.00%
AFL200925P00034500,2020-09-22,12:55PM,EDT,34.50,0.09,0.00,0.00,0.00,-,1,0,12.50%
AFL200925P00035000,2020-09-22,12:16PM,EDT,35.00,0.15,0.00,0.00,0.00,-,1,0,12.50%
AFL200925P00035500,2020-09-22,12:42PM,EDT,35.50,0.25,0.00,0.00,0.00,-,5,0,6.25%
AFL200925P00036000,2020-09-22,2:27PM,EDT,36.00,0.36,0.00,0.00,0.00,-,29,0,3.13%
AFL200925P00036500,2020-09-22,3:33PM,EDT,36.50,0.60,0.00,0.00,0.00,-,13,0,0.00%
AFL200925P00037000,2020-09-22,12:44PM,EDT,37.00,1.00,0.00,0.00,0.00,-,1,0,0.00%
AFL200925P00037500,2020-09-22,3:59PM,EDT,37.50,1.22,0.00,0.00,0.00,-,3,0,0.00%
AFL200925P00038000,2020-09-22,3:57PM,EDT,38.00,1.66,0.00,0.00,0.00,-,16,0,0.00%
AFL200925P00038500,2020-09-08,11:00AM,EDT,38.50,2.30,0.00,0.00,0.00,-,5,0,0.00%
AFL200925P00040000,2020-09-21,12:04AM,EDT,40.00,2.80,0.00,0.00,0.00,-,-,0,0.00%
