0,1,2,3,4,5,6,7,8,9,10,11,12
AXP201002C00075000,2020-08-24,12:09AM,EDT,75.00,21.71,0.00,0.00,0.00,-,-,0,0.00%
AXP201002C00092500,2020-08-31,9:43AM,EDT,92.50,10.60,0.00,0.00,0.00,-,2,0,0.00%
AXP201002C00093000,2020-09-22,2:55PM,EDT,93.00,5.70,0.00,0.00,0.00,-,20,0,0.00%
AXP201002C00094000,2020-09-22,11:59AM,EDT,94.00,4.17,0.00,0.00,0.00,-,1,0,0.00%
AXP201002C00095000,2020-09-22,2:08PM,EDT,95.00,4.22,0.00,0.00,0.00,-,23,0,0.00%
AXP201002C00095500,2020-09-02,11:12AM,EDT,95.50,10.00,0.00,0.00,0.00,-,2,0,0.00%
AXP201002C00096000,2020-09-22,3:08PM,EDT,96.00,3.40,0.00,0.00,0.00,-,1,0,0.00%
AXP201002C00096500,2020-09-22,12:24PM,EDT,96.50,2.49,0.00,0.00,0.00,-,1,0,0.00%
AXP201002C00097000,2020-09-22,1:10PM,EDT,97.00,2.24,0.00,0.00,0.00,-,25,0,0.00%
AXP201002C00097500,2020-09-22,3:36PM,EDT,97.50,2.68,0.00,0.00,0.00,-,144,0,0.00%
AXP201002C00098000,2020-09-22,3:59PM,EDT,98.00,2.53,0.00,0.00,0.00,-,291,0,0.00%
AXP201002C00098500,2020-09-22,3:32PM,EDT,98.50,2.11,0.00,0.00,0.00,-,100,0,0.10%
AXP201002C00099000,2020-09-22,3:30PM,EDT,99.00,1.89,0.00,0.00,0.00,-,167,0,0.78%
AXP201002C00099500,2020-09-22,2:02PM,EDT,99.50,1.63,0.00,0.00,0.00,-,34,0,1.56%
AXP201002C00100000,2020-09-22,3:48PM,EDT,100.00,1.65,0.00,0.00,0.00,-,109,0,3.13%
AXP201002C00101000,2020-09-22,3:32PM,EDT,101.00,1.12,0.00,0.00,0.00,-,14,0,3.13%
AXP201002C00102000,2020-09-22,2:31PM,EDT,102.00,0.83,0.00,0.00,0.00,-,57,0,6.25%
AXP201002C00103000,2020-09-22,3:55PM,EDT,103.00,0.65,0.00,0.00,0.00,-,23,0,6.25%
AXP201002C00104000,2020-09-22,10:29AM,EDT,104.00,0.38,0.00,0.00,0.00,-,16,0,6.25%
AXP201002C00105000,2020-09-22,3:54PM,EDT,105.00,0.35,0.00,0.00,0.00,-,29,0,12.50%
AXP201002C00106000,2020-09-22,1:56PM,EDT,106.00,0.25,0.00,0.00,0.00,-,38,0,12.50%
AXP201002C00107000,2020-09-22,2:41PM,EDT,107.00,0.18,0.00,0.00,0.00,-,13,0,12.50%
AXP201002C00108000,2020-09-22,3:38PM,EDT,108.00,0.15,0.00,0.00,0.00,-,29,0,12.50%
AXP201002C00109000,2020-09-21,11:44AM,EDT,109.00,0.15,0.00,0.00,0.00,-,27,0,12.50%
AXP201002C00110000,2020-09-22,3:46PM,EDT,110.00,0.11,0.00,0.00,0.00,-,66,0,12.50%
AXP201002C00111000,2020-09-21,3:36PM,EDT,111.00,0.05,0.00,0.00,0.00,-,1,0,12.50%
AXP201002C00112000,2020-09-22,1:42PM,EDT,112.00,0.13,0.00,0.00,0.00,-,10,0,12.50%
AXP201002C00113000,2020-09-21,12:51PM,EDT,113.00,0.07,0.00,0.00,0.00,-,2,0,25.00%
AXP201002C00114000,2020-09-17,11:28AM,EDT,114.00,0.37,0.00,0.00,0.00,-,3,0,25.00%
AXP201002C00115000,2020-09-18,1:57PM,EDT,115.00,0.05,0.00,0.00,0.00,-,34,0,25.00%
AXP201002C00116000,2020-09-18,10:07AM,EDT,116.00,0.03,0.00,0.00,0.00,-,1,0,25.00%
AXP201002C00117000,2020-09-21,12:23PM,EDT,117.00,0.01,0.00,0.00,0.00,-,2,0,25.00%
AXP201002C00120000,2020-09-18,3:40PM,EDT,120.00,0.07,0.00,0.00,0.00,-,8,0,25.00%
AXP201002C00125000,2020-09-21,9:37AM,EDT,125.00,0.05,0.00,0.00,0.00,-,1,0,25.00%
AXP201002C00135000,2020-09-21,10:12AM,EDT,135.00,0.03,0.00,0.00,0.00,-,6,0,50.00%
AXP201002C00140000,2020-08-24,11:24AM,EDT,140.00,0.07,0.00,0.00,0.00,-,10,0,50.00%
