0,1,2,3,4,5,6,7,8,9,10,11,12
ADM210115P00018000,2020-07-21,1:30PM,EDT,18.00,0.05,0.00,0.05,0.00,-,15,51,69.53%
ADM210115P00020000,2020-08-12,11:44AM,EDT,20.00,0.10,0.00,0.10,0.00,-,5,38,67.97%
ADM210115P00023000,2020-09-11,12:57PM,EDT,23.00,0.07,0.00,0.00,0.00,-,1,0,25.00%
ADM210115P00030000,2020-09-22,12:53PM,EDT,30.00,0.12,0.00,0.00,0.00,-,2,0,25.00%
ADM210115P00040000,2020-09-21,11:40AM,EDT,40.00,1.00,0.00,0.00,0.00,-,36,0,6.25%
ADM210115P00045000,2020-09-22,3:25PM,EDT,45.00,2.30,0.00,0.00,0.00,-,103,0,1.56%
ADM210115P00050000,2020-09-18,9:37AM,EDT,50.00,5.04,0.00,0.00,0.00,-,7,0,0.00%
ADM210115P00052500,2020-07-09,8:18PM,EDT,52.50,21.25,12.10,13.10,0.00,-,2,7,87.13%
ADM210115P00055000,2020-07-09,8:18PM,EDT,55.00,23.50,14.30,13.80,0.00,-,4,14,84.33%
ADM210115P00057500,2020-07-09,8:18PM,EDT,57.50,12.20,16.80,18.00,0.00,-,-,22,98.93%
