0,1,2,3,4,5,6,7,8,9,10,11,12
ABBV201016C00047500,2020-09-15,3:08PM,EDT,47.50,43.42,0.00,0.00,0.00,-,6,0,0.00%
ABBV201016C00070000,2020-09-17,2:29PM,EDT,70.00,20.54,0.00,0.00,0.00,-,1,0,0.00%
ABBV201016C00075000,2020-09-18,11:29AM,EDT,75.00,15.45,0.00,0.00,0.00,-,1,0,0.00%
ABBV201016C00080000,2020-09-21,2:13PM,EDT,80.00,8.45,0.00,0.00,0.00,-,5,0,0.00%
ABBV201016C00082500,2020-09-22,3:37PM,EDT,82.50,6.40,0.00,0.00,0.00,-,3,0,0.00%
ABBV201016C00085000,2020-09-22,1:10PM,EDT,85.00,4.35,0.00,0.00,0.00,-,17,0,0.00%
ABBV201016C00087500,2020-09-22,3:57PM,EDT,87.50,2.75,0.00,0.00,0.00,-,95,0,0.00%
ABBV201016C00090000,2020-09-22,3:57PM,EDT,90.00,1.52,0.00,0.00,0.00,-,348,0,1.56%
ABBV201016C00092500,2020-09-22,3:58PM,EDT,92.50,0.72,0.00,0.00,0.00,-,165,0,3.13%
ABBV201016C00095000,2020-09-22,3:54PM,EDT,95.00,0.33,0.00,0.00,0.00,-,250,0,6.25%
ABBV201016C00097500,2020-09-22,3:59PM,EDT,97.50,0.15,0.00,0.00,0.00,-,248,0,6.25%
ABBV201016C00100000,2020-09-22,3:22PM,EDT,100.00,0.07,0.00,0.00,0.00,-,74,0,12.50%
ABBV201016C00105000,2020-09-22,2:40PM,EDT,105.00,0.04,0.00,0.00,0.00,-,6,0,12.50%
ABBV201016C00110000,2020-09-21,3:25PM,EDT,110.00,0.01,0.00,0.00,0.00,-,2,0,25.00%
ABBV201016C00115000,2020-09-08,3:19PM,EDT,115.00,0.01,0.00,0.00,0.00,-,10,0,25.00%
ABBV201016C00120000,2020-09-15,1:11PM,EDT,120.00,0.08,0.00,0.00,0.00,-,24,0,25.00%
ABBV201016C00135000,2020-09-10,9:43AM,EDT,135.00,0.04,0.00,0.00,0.00,-,-,0,25.00%
