0,1,2,3,4,5,6,7,8,9,10,11,12
ABBV220617P00047500,2020-09-01,3:39PM,EDT,47.50,2.17,0.00,0.00,0.00,-,1,0,12.50%
ABBV220617P00050000,2020-09-09,10:43AM,EDT,50.00,2.47,0.00,0.00,0.00,-,6,0,12.50%
ABBV220617P00055000,2020-09-11,3:19PM,EDT,55.00,3.31,0.00,0.00,0.00,-,2,0,6.25%
ABBV220617P00060000,2020-09-15,9:53AM,EDT,60.00,4.00,0.00,0.00,0.00,-,2,0,6.25%
ABBV220617P00065000,2020-09-14,3:44PM,EDT,65.00,5.71,0.00,0.00,0.00,-,7,0,6.25%
ABBV220617P00070000,2020-09-03,2:11PM,EDT,70.00,7.20,0.00,0.00,0.00,-,1,0,3.13%
ABBV220617P00080000,2020-09-18,1:50PM,EDT,80.00,11.58,0.00,0.00,0.00,-,10,0,1.56%
ABBV220617P00085000,2020-09-15,1:55PM,EDT,85.00,13.72,0.00,0.00,0.00,-,1,0,0.78%
ABBV220617P00087500,2020-09-11,1:01PM,EDT,87.50,15.60,0.00,0.00,0.00,-,1,0,0.20%
ABBV220617P00090000,2020-09-16,10:28AM,EDT,90.00,16.50,0.00,0.00,0.00,-,20,0,0.00%
ABBV220617P00095000,2020-08-25,11:43AM,EDT,95.00,18.10,0.00,0.00,0.00,-,1,0,0.00%
ABBV220617P00100000,2020-09-02,11:45AM,EDT,100.00,21.70,0.00,0.00,0.00,-,10,0,0.00%
ABBV220617P00105000,2020-09-18,9:55AM,EDT,105.00,27.08,0.00,0.00,0.00,-,1,0,0.00%
ABBV220617P00110000,2020-09-16,1:02PM,EDT,110.00,31.00,0.00,0.00,0.00,-,2,0,0.00%
ABBV220617P00115000,2020-09-08,2:59PM,EDT,115.00,35.55,0.00,0.00,0.00,-,2,0,0.00%
ABBV220617P00120000,2020-09-09,2:51PM,EDT,120.00,38.42,0.00,0.00,0.00,-,10,0,0.00%
ABBV220617P00125000,2020-08-18,10:39AM,EDT,125.00,39.70,42.95,44.60,0.00,-,2,0,39.57%
ABBV220617P00130000,2020-08-14,2:09PM,EDT,130.00,44.50,48.40,50.05,0.00,-,1,30,42.63%
ABBV220617P00135000,2020-07-09,4:52PM,EDT,135.00,47.80,0.00,0.00,0.00,-,-,1,0.00%
ABBV220617P00140000,2020-08-25,2:39PM,EDT,140.00,54.30,0.00,0.00,0.00,-,2,0,0.00%
ABBV220617P00145000,2020-09-16,1:01PM,EDT,145.00,62.50,0.00,0.00,0.00,-,2,0,0.00%
ABBV220617P00150000,2020-09-22,9:52AM,EDT,150.00,69.20,0.00,0.00,0.00,-,2,0,0.00%
