0
"['AAPL201218C00028750', '2020-09-22', '2:13PM', 'EDT', '28.75', '82.40', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218C00030000', '2020-09-01', '9:44AM', 'EDT', '30.00', '101.27', '0.00', '0.00', '0.00', '-', '2', '0', '0.00%']"
"['AAPL201218C00031250', '2020-08-31', '6:26PM', 'EDT', '31.25', '14.94', '0.00', '0.00', '0.00', '-', '-', '-', '0.00%']"
"['AAPL201218C00032500', '2020-08-31', '2:35PM', 'EDT', '32.50', '97.25', '0.00', '0.00', '0.00', '-', '52', '0', '0.00%']"
"['AAPL201218C00033750', '2020-08-31', '6:26PM', 'EDT', '33.75', '10.50', '0.00', '0.00', '0.00', '-', '-', '-', '0.00%']"
"['AAPL201218C00035000', '2020-08-31', '6:26PM', 'EDT', '35.00', '8.80', '0.00', '0.00', '0.00', '-', '-', '0', '0.00%']"
"['AAPL201218C00037500', '2020-08-31', '10:03AM', 'EDT', '37.50', '6.20', '0.00', '0.00', '0.00', '-', '12', '0', '0.00%']"
"['AAPL201218C00038750', '2020-09-02', '7:13PM', 'EDT', '38.75', '5.33', '0.00', '0.00', '0.00', '-', '-', '-', '0.00%']"
"['AAPL201218C00040000', '2020-09-16', '9:32AM', 'EDT', '40.00', '75.68', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218C00041250', '2020-09-02', '7:13PM', 'EDT', '41.25', '67.00', '0.00', '0.00', '0.00', '-', '4', '0', '0.00%']"
"['AAPL201218C00042500', '2020-08-31', '6:26PM', 'EDT', '42.50', '3.40', '0.00', '0.00', '0.00', '-', '-', '0', '0.00%']"
"['AAPL201218C00043750', '2020-08-31', '6:26PM', 'EDT', '43.75', '3.00', '0.00', '0.00', '0.00', '-', '-', '-', '0.00%']"
"['AAPL201218C00046250', '2020-08-31', '6:26PM', 'EDT', '46.25', '2.39', '0.00', '0.00', '0.00', '-', '-', '-', '0.00%']"
"['AAPL201218C00047500', '2020-09-10', '10:31AM', 'EDT', '47.50', '58.93', '0.00', '0.00', '0.00', '-', '3', '0', '0.00%']"
"['AAPL201218C00052500', '2020-09-01', '9:53AM', 'EDT', '52.50', '78.90', '0.00', '0.00', '0.00', '-', '-', '0', '0.00%']"
"['AAPL201218C00055000', '2020-09-10', '1:10PM', 'EDT', '55.00', '61.94', '0.00', '0.00', '0.00', '-', '10', '0', '0.00%']"
"['AAPL201218C00057500', '2020-09-18', '12:37PM', 'EDT', '57.50', '49.85', '0.00', '0.00', '0.00', '-', '16', '0', '0.00%']"
"['AAPL201218C00060000', '2020-09-22', '9:40AM', 'EDT', '60.00', '50.85', '0.00', '0.00', '0.00', '-', '6', '0', '0.00%']"
"['AAPL201218C00070000', '2020-09-22', '3:34PM', 'EDT', '70.00', '42.10', '0.00', '0.00', '0.00', '-', '9', '0', '0.00%']"
"['AAPL201218C00072500', '2020-09-21', '3:44PM', 'EDT', '72.50', '37.51', '0.00', '0.00', '0.00', '-', '28', '0', '0.00%']"
"['AAPL201218C00075000', '2020-09-22', '3:49PM', 'EDT', '75.00', '37.87', '0.00', '0.00', '0.00', '-', '21', '0', '0.00%']"
"['AAPL201218C00076250', '2020-09-21', '3:10PM', 'EDT', '76.25', '32.55', '0.00', '0.00', '0.00', '-', '24', '0', '0.00%']"
"['AAPL201218C00077500', '2020-09-21', '11:23AM', 'EDT', '77.50', '29.30', '0.00', '0.00', '0.00', '-', '6', '0', '0.00%']"
"['AAPL201218C00078750', '2020-09-18', '11:24AM', 'EDT', '78.75', '30.50', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218C00080000', '2020-09-22', '2:32PM', 'EDT', '80.00', '32.10', '0.00', '0.00', '0.00', '-', '86', '0', '0.00%']"
"['AAPL201218C00081250', '2020-09-22', '3:26PM', 'EDT', '81.25', '31.60', '0.00', '0.00', '0.00', '-', '18', '0', '0.00%']"
"['AAPL201218C00082500', '2020-09-22', '9:51AM', 'EDT', '82.50', '29.60', '0.00', '0.00', '0.00', '-', '3', '0', '0.00%']"
"['AAPL201218C00083750', '2020-09-22', '3:17PM', 'EDT', '83.75', '28.95', '0.00', '0.00', '0.00', '-', '21', '0', '0.00%']"
"['AAPL201218C00085000', '2020-09-22', '1:05PM', 'EDT', '85.00', '26.95', '0.00', '0.00', '0.00', '-', '52', '0', '0.00%']"
"['AAPL201218C00087500', '2020-09-22', '1:55PM', 'EDT', '87.50', '25.30', '0.00', '0.00', '0.00', '-', '16', '0', '0.00%']"
"['AAPL201218C00090000', '2020-09-22', '3:49PM', 'EDT', '90.00', '24.53', '0.00', '0.00', '0.00', '-', '148', '0', '0.00%']"
"['AAPL201218C00092500', '2020-09-22', '12:39PM', 'EDT', '92.50', '21.25', '0.00', '0.00', '0.00', '-', '326', '0', '0.00%']"
"['AAPL201218C00095000', '2020-09-22', '3:17PM', 'EDT', '95.00', '20.60', '0.00', '0.00', '0.00', '-', '117', '0', '0.00%']"
"['AAPL201218C00097500', '2020-09-22', '3:41PM', 'EDT', '97.50', '18.90', '0.00', '0.00', '0.00', '-', '396', '0', '0.00%']"
"['AAPL201218C00100000', '2020-09-22', '3:54PM', 'EDT', '100.00', '16.85', '0.00', '0.00', '0.00', '-', '811', '0', '0.00%']"
"['AAPL201218C00102500', '2020-09-22', '3:53PM', 'EDT', '102.50', '15.36', '0.00', '0.00', '0.00', '-', '322', '0', '0.00%']"
"['AAPL201218C00105000', '2020-09-22', '3:56PM', 'EDT', '105.00', '13.85', '0.00', '0.00', '0.00', '-', '1,044', '0', '0.00%']"
"['AAPL201218C00107500', '2020-09-22', '3:56PM', 'EDT', '107.50', '12.42', '0.00', '0.00', '0.00', '-', '599', '0', '0.00%']"
"['AAPL201218C00112500', '2020-09-22', '3:59PM', 'EDT', '112.50', '9.93', '0.00', '0.00', '0.00', '-', '2,197', '0', '0.39%']"
"['AAPL201218C00115000', '2020-09-22', '3:58PM', 'EDT', '115.00', '8.77', '0.00', '0.00', '0.00', '-', '2,120', '0', '1.56%']"
"['AAPL201218C00117500', '2020-09-22', '3:53PM', 'EDT', '117.50', '7.75', '0.00', '0.00', '0.00', '-', '492', '0', '3.13%']"
"['AAPL201218C00120000', '2020-09-22', '3:59PM', 'EDT', '120.00', '6.87', '0.00', '0.00', '0.00', '-', '1,608', '0', '3.13%']"
"['AAPL201218C00125000', '2020-09-22', '3:59PM', 'EDT', '125.00', '5.30', '0.00', '0.00', '0.00', '-', '2,440', '0', '6.25%']"
"['AAPL201218C00130000', '2020-09-22', '3:59PM', 'EDT', '130.00', '4.05', '0.00', '0.00', '0.00', '-', '10,709', '0', '6.25%']"
"['AAPL201218C00135000', '2020-09-22', '3:59PM', 'EDT', '135.00', '3.15', '0.00', '0.00', '0.00', '-', '4,570', '0', '6.25%']"
"['AAPL201218C00140000', '2020-09-22', '3:59PM', 'EDT', '140.00', '2.44', '0.00', '0.00', '0.00', '-', '1,473', '0', '12.50%']"
"['AAPL201218C00145000', '2020-09-22', '3:51PM', 'EDT', '145.00', '1.94', '0.00', '0.00', '0.00', '-', '192', '0', '12.50%']"
"['AAPL201218C00155000', '2020-09-22', '3:57PM', 'EDT', '155.00', '1.27', '0.00', '0.00', '0.00', '-', '1,271', '0', '12.50%']"
"['AAPL201218C00160000', '2020-09-22', '3:56PM', 'EDT', '160.00', '1.08', '0.00', '0.00', '0.00', '-', '400', '0', '12.50%']"
