0,1,2,3,4,5,6,7,8,9,10,11,12
AZO210319P00580000,2020-07-27,10:01AM,EDT,580.00,4.57,4.60,5.80,0.00,-,1,0,57.12%
AZO210319P00600000,2020-09-03,3:51PM,EDT,600.00,7.00,0.00,0.00,0.00,-,-,0,12.50%
AZO210319P00780000,2020-07-28,1:01PM,EDT,780.00,14.80,12.00,17.80,0.00,-,-,1,48.06%
AZO210319P00800000,2020-09-15,12:19PM,EDT,800.00,11.10,0.00,0.00,0.00,-,1,0,12.50%
AZO210319P00900000,2020-09-21,12:14AM,EDT,900.00,21.00,0.00,0.00,0.00,-,-,0,6.25%
AZO210319P00940000,2020-08-11,12:47PM,EDT,940.00,35.20,28.60,33.70,0.00,-,2,3,38.62%
AZO210319P01010000,2020-08-31,1:34PM,EDT,"1,010.00",47.20,0.00,0.00,0.00,-,2,0,3.13%
AZO210319P01050000,2020-09-18,10:53AM,EDT,"1,050.00",49.60,0.00,0.00,0.00,-,1,0,3.13%
AZO210319P01060000,2020-07-24,2:54PM,EDT,"1,060.00",70.05,51.00,58.30,0.00,-,2,2,33.31%
AZO210319P01100000,2020-09-22,9:44AM,EDT,"1,100.00",76.45,0.00,0.00,0.00,-,4,0,1.56%
AZO210319P01120000,2020-09-21,12:14AM,EDT,"1,120.00",70.80,0.00,0.00,0.00,-,-,0,1.56%
AZO210319P01130000,2020-09-21,12:14AM,EDT,"1,130.00",77.40,0.00,0.00,0.00,-,-,0,0.78%
AZO210319P01140000,2020-08-21,12:35PM,EDT,"1,140.00",81.40,75.50,85.00,0.00,-,2,4,30.50%
AZO210319P01150000,2020-09-02,10:49AM,EDT,"1,150.00",70.80,0.00,0.00,0.00,-,4,0,0.39%
AZO210319P01160000,2020-08-26,3:45PM,EDT,"1,160.00",93.00,0.00,0.00,0.00,-,-,0,0.20%
AZO210319P01170000,2020-08-28,9:49AM,EDT,"1,170.00",98.68,0.00,0.00,0.00,-,6,0,0.00%
AZO210319P01180000,2020-09-22,12:35PM,EDT,"1,180.00",112.46,0.00,0.00,0.00,-,1,0,0.00%
AZO210319P01190000,2020-08-21,12:32PM,EDT,"1,190.00",102.30,96.60,105.50,0.00,-,2,0,28.51%
AZO210319P01200000,2020-09-14,10:38AM,EDT,"1,200.00",93.70,0.00,0.00,0.00,-,2,0,0.00%
AZO210319P01210000,2020-09-18,10:53AM,EDT,"1,210.00",107.90,0.00,0.00,0.00,-,3,0,0.00%
AZO210319P01220000,2020-09-18,12:47PM,EDT,"1,220.00",116.70,100.10,111.90,0.00,-,2,2,24.87%
AZO210319P01240000,2020-09-04,3:36PM,EDT,"1,240.00",127.20,0.00,0.00,0.00,-,4,0,0.00%
AZO210319P01250000,2020-09-10,3:43PM,EDT,"1,250.00",131.00,0.00,0.00,0.00,-,2,0,0.00%
AZO210319P01260000,2020-09-21,3:44PM,EDT,"1,260.00",151.00,0.00,0.00,0.00,-,5,0,0.00%
