0,1,2,3,4,5,6,7,8,9,10,11,12
AZO210319C00580000,2020-07-23,2:07PM,EDT,580.00,591.50,625.50,645.00,0.00,-,-,2,101.93%
AZO210319C00840000,2020-07-24,11:32AM,EDT,840.00,358.97,379.00,398.00,0.00,-,1,1,65.48%
AZO210319C01050000,2020-09-22,3:07PM,EDT,"1,050.00",172.10,0.00,0.00,0.00,-,7,0,0.00%
AZO210319C01090000,2020-07-28,11:55AM,EDT,"1,090.00",162.70,173.30,181.90,0.00,-,-,1,44.80%
AZO210319C01120000,2020-07-22,9:51AM,EDT,"1,120.00",145.40,156.60,170.20,0.00,-,-,1,45.92%
AZO210319C01130000,2020-07-22,9:53AM,EDT,"1,130.00",139.70,154.80,163.70,0.00,-,-,1,45.38%
AZO210319C01150000,2020-08-19,1:34PM,EDT,"1,150.00",149.40,134.50,149.40,0.00,-,1,2,43.82%
AZO210319C01160000,2020-07-23,2:08PM,EDT,"1,160.00",117.91,133.60,146.10,0.00,-,1,1,44.20%
AZO210319C01170000,2020-09-21,2:45PM,EDT,"1,170.00",111.40,0.00,0.00,0.00,-,1,0,0.10%
AZO210319C01180000,2020-09-22,12:35PM,EDT,"1,180.00",97.86,0.00,0.00,0.00,-,1,0,0.39%
AZO210319C01190000,2020-07-22,9:51AM,EDT,"1,190.00",106.70,116.40,128.40,0.00,-,-,2,42.72%
AZO210319C01210000,2020-09-22,10:03AM,EDT,"1,210.00",107.10,0.00,0.00,0.00,-,1,0,0.78%
AZO210319C01230000,2020-07-22,9:51AM,EDT,"1,230.00",87.80,98.20,104.10,0.00,-,-,3,40.08%
AZO210319C01240000,2020-08-25,9:49AM,EDT,"1,240.00",94.30,0.00,0.00,0.00,-,2,0,1.56%
AZO210319C01250000,2020-09-18,2:52PM,EDT,"1,250.00",86.80,0.00,0.00,0.00,-,2,0,1.56%
AZO210319C01280000,2020-09-04,11:04AM,EDT,"1,280.00",90.00,0.00,0.00,0.00,-,1,0,3.13%
AZO210319C01300000,2020-09-22,11:51AM,EDT,"1,300.00",59.10,0.00,0.00,0.00,-,2,0,3.13%
AZO210319C01340000,2020-09-02,10:58AM,EDT,"1,340.00",81.40,0.00,0.00,0.00,-,4,0,3.13%
AZO210319C01360000,2020-09-09,10:26AM,EDT,"1,360.00",66.20,0.00,0.00,0.00,-,-,0,3.13%
AZO210319C01380000,2020-08-17,12:07AM,EDT,"1,380.00",37.50,53.50,58.50,0.00,-,-,2,39.70%
AZO210319C01400000,2020-09-14,12:02PM,EDT,"1,400.00",54.00,0.00,0.00,0.00,-,2,0,6.25%
AZO210319C01500000,2020-09-22,12:00PM,EDT,"1,500.00",13.82,0.00,0.00,0.00,-,2,0,6.25%
AZO210319C01520000,2020-07-28,3:50PM,EDT,"1,520.00",11.80,13.60,16.50,0.00,-,1,2,31.62%
AZO210319C01540000,2020-08-20,10:19AM,EDT,"1,540.00",14.30,10.50,14.00,0.00,-,3,6,31.20%
AZO210319C01600000,2020-09-22,12:00PM,EDT,"1,600.00",6.48,0.00,0.00,0.00,-,2,0,6.25%
AZO210319C01620000,2020-08-10,2:42PM,EDT,"1,620.00",7.15,10.50,13.20,0.00,-,1,8,34.55%
AZO210319C01660000,2020-08-24,12:12AM,EDT,"1,660.00",8.50,0.00,0.00,0.00,-,1,0,12.50%
AZO210319C01720000,2020-09-21,12:14AM,EDT,"1,720.00",3.40,0.00,0.00,0.00,-,-,0,12.50%
AZO210319C01740000,2020-09-03,1:53PM,EDT,"1,740.00",4.70,0.00,0.00,0.00,-,4,0,12.50%
AZO210319C01800000,2020-09-03,10:26AM,EDT,"1,800.00",1.50,0.00,0.00,0.00,-,1,0,12.50%
