0,1,2,3,4,5,6,7,8,9,10,11,12
APD210115P00120000,2020-09-03,11:24AM,EDT,120.00,0.35,0.00,0.00,0.00,-,2,0,25.00%
APD210115P00170000,2020-09-10,1:48PM,EDT,170.00,1.05,0.00,0.00,0.00,-,-,0,25.00%
APD210115P00190000,2020-07-23,10:29AM,EDT,190.00,3.18,1.10,3.10,0.00,-,1,5,52.27%
APD210115P00195000,2020-09-21,11:57AM,EDT,195.00,2.55,0.00,0.00,0.00,-,1,0,12.50%
APD210115P00200000,2020-07-23,10:29AM,EDT,200.00,3.82,2.00,4.10,0.00,-,1,11,51.76%
APD210115P00210000,2020-09-04,3:24PM,EDT,210.00,3.80,0.00,0.00,0.00,-,1,0,12.50%
APD210115P00220000,2020-09-10,10:32AM,EDT,220.00,3.20,0.00,0.00,0.00,-,9,0,12.50%
APD210115P00230000,2020-09-21,9:30AM,EDT,230.00,5.30,0.00,0.00,0.00,-,4,0,6.25%
APD210115P00240000,2020-09-22,2:30PM,EDT,240.00,5.60,0.00,0.00,0.00,-,6,0,6.25%
APD210115P00250000,2020-09-22,2:21PM,EDT,250.00,7.40,0.00,0.00,0.00,-,6,0,6.25%
APD210115P00260000,2020-09-22,11:09AM,EDT,260.00,10.00,0.00,0.00,0.00,-,3,0,6.25%
APD210115P00270000,2020-09-15,11:33AM,EDT,270.00,13.70,0.00,0.00,0.00,-,2,0,3.13%
APD210115P00280000,2020-09-15,12:24PM,EDT,280.00,16.20,0.00,0.00,0.00,-,2,0,1.56%
APD210115P00290000,2020-09-21,9:40AM,EDT,290.00,20.00,0.00,0.00,0.00,-,2,0,0.39%
APD210115P00300000,2020-09-15,12:21PM,EDT,300.00,19.90,0.00,0.00,0.00,-,2,0,0.00%
APD210115P00310000,2020-09-10,11:06AM,EDT,310.00,28.60,0.00,0.00,0.00,-,2,0,0.00%
