0,1,2,3,4,5,6,7,8,9,10,11,12
BKNG200925P00910000,2020-09-14,2:14PM,EDT,910.00,8.58,0.00,0.00,0.00,-,10,0,50.00%
BKNG200925P00920000,2020-09-21,9:32AM,EDT,920.00,0.05,0.00,0.00,0.00,-,1,0,50.00%
BKNG200925P01000000,2020-09-21,12:00AM,EDT,"1,000.00",0.15,-,0.00,0.00,-,1,0,50.00%
BKNG200925P01050000,2020-09-21,1:12PM,EDT,"1,050.00",0.05,-,0.00,0.00,-,14,0,50.00%
BKNG200925P01100000,2020-09-21,3:48PM,EDT,"1,100.00",0.05,-,0.00,0.00,-,34,0,50.00%
BKNG200925P01170000,2020-09-22,12:31PM,EDT,"1,170.00",0.05,0.00,0.00,0.00,-,2,0,50.00%
BKNG200925P01200000,2020-09-22,9:49AM,EDT,"1,200.00",0.10,0.00,0.00,0.00,-,9,0,50.00%
BKNG200925P01300000,2020-09-21,9:31AM,EDT,"1,300.00",1.00,0.00,0.00,0.00,-,2,0,50.00%
BKNG200925P01360000,2020-08-17,12:08AM,EDT,"1,360.00",4.40,0.00,0.00,0.00,-,-,0,50.00%
BKNG200925P01400000,2020-09-22,12:12PM,EDT,"1,400.00",0.26,0.00,0.00,0.00,-,8,0,50.00%
BKNG200925P01440000,2020-09-14,1:10PM,EDT,"1,440.00",4.99,0.00,0.00,0.00,-,2,0,25.00%
BKNG200925P01450000,2020-09-14,2:28PM,EDT,"1,450.00",0.95,0.00,0.00,0.00,-,15,0,25.00%
BKNG200925P01470000,2020-09-21,12:23PM,EDT,"1,470.00",2.50,0.00,0.00,0.00,-,1,0,25.00%
BKNG200925P01500000,2020-09-22,12:12PM,EDT,"1,500.00",1.10,0.00,0.00,0.00,-,11,0,25.00%
BKNG200925P01530000,2020-09-22,1:56PM,EDT,"1,530.00",1.70,0.00,0.00,0.00,-,25,0,25.00%
BKNG200925P01560000,2020-09-22,1:30PM,EDT,"1,560.00",4.37,0.00,0.00,0.00,-,10,0,12.50%
BKNG200925P01580000,2020-09-22,3:44PM,EDT,"1,580.00",2.00,0.00,0.00,0.00,-,22,0,12.50%
BKNG200925P01600000,2020-09-22,3:43PM,EDT,"1,600.00",3.20,0.00,0.00,0.00,-,352,0,12.50%
