0,1,2,3,4,5,6,7,8,9,10,11,12
BKNG201030C01720000,2020-09-21,12:01AM,EDT,"1,720.00",52.40,0.00,0.00,0.00,-,4,0,1.56%
BKNG201030C01730000,2020-09-21,12:09PM,EDT,"1,730.00",48.08,0.00,0.00,0.00,-,3,0,1.56%
BKNG201030C01740000,2020-09-21,12:01AM,EDT,"1,740.00",78.45,0.00,0.00,0.00,-,-,0,3.13%
BKNG201030C01755000,2020-09-21,12:01AM,EDT,"1,755.00",75.54,0.00,0.00,0.00,-,-,0,3.13%
BKNG201030C01765000,2020-09-21,12:01AM,EDT,"1,765.00",64.00,0.00,0.00,0.00,-,-,0,3.13%
BKNG201030C01775000,2020-09-21,9:49AM,EDT,"1,775.00",37.83,0.00,0.00,0.00,-,1,0,3.13%
BKNG201030C01780000,2020-09-21,12:01AM,EDT,"1,780.00",82.75,0.00,0.00,0.00,-,-,0,3.13%
BKNG201030C01785000,2020-09-21,9:49AM,EDT,"1,785.00",35.16,0.00,0.00,0.00,-,1,0,3.13%
BKNG201030C01790000,2020-09-21,12:01AM,EDT,"1,790.00",77.75,0.00,0.00,0.00,-,-,0,3.13%
BKNG201030C01800000,2020-09-21,12:01AM,EDT,"1,800.00",81.00,0.00,0.00,0.00,-,-,0,3.13%
BKNG201030C01810000,2020-09-21,12:01AM,EDT,"1,810.00",75.70,0.00,0.00,0.00,-,-,0,6.25%
BKNG201030C01815000,2020-09-21,12:01AM,EDT,"1,815.00",82.00,0.00,0.00,0.00,-,-,0,6.25%
BKNG201030C01820000,2020-09-21,12:01AM,EDT,"1,820.00",82.50,0.00,0.00,0.00,-,-,0,6.25%
BKNG201030C01830000,2020-09-14,3:11PM,EDT,"1,830.00",67.30,0.00,0.00,0.00,-,1,0,6.25%
BKNG201030C01840000,2020-09-21,12:01AM,EDT,"1,840.00",63.60,0.00,0.00,0.00,-,-,0,6.25%
BKNG201030C01850000,2020-09-22,11:31AM,EDT,"1,850.00",16.00,0.00,0.00,0.00,-,2,0,6.25%
BKNG201030C01870000,2020-09-21,12:01AM,EDT,"1,870.00",16.00,0.00,0.00,0.00,-,2,0,6.25%
BKNG201030C01900000,2020-09-21,11:28AM,EDT,"1,900.00",16.25,0.00,0.00,0.00,-,6,0,6.25%
BKNG201030C01905000,2020-09-21,12:01AM,EDT,"1,905.00",48.50,0.00,0.00,0.00,-,-,0,6.25%
BKNG201030C01930000,2020-09-14,3:11PM,EDT,"1,930.00",34.40,0.00,0.00,0.00,-,2,0,6.25%
BKNG201030C01935000,2020-09-10,10:58AM,EDT,"1,935.00",73.75,0.00,0.00,0.00,-,-,0,6.25%
BKNG201030C02020000,2020-09-21,12:01AM,EDT,"2,020.00",5.20,0.00,0.00,0.00,-,-,0,12.50%
BKNG201030C02050000,2020-09-21,12:01AM,EDT,"2,050.00",12.90,0.00,0.00,0.00,-,-,0,12.50%
BKNG201030C02100000,2020-09-21,12:01AM,EDT,"2,100.00",9.70,0.00,0.00,0.00,-,-,0,12.50%
BKNG201030C02120000,2020-09-21,12:01AM,EDT,"2,120.00",8.87,0.00,0.00,0.00,-,-,0,12.50%
BKNG201030C02180000,2020-09-21,12:01AM,EDT,"2,180.00",5.90,-,0.00,0.00,-,-,0,12.50%
