0,1,2,3,4,5,6,7,8,9,10,11,12
COF210319P00032500,2020-09-02,9:30AM,EDT,32.50,1.03,0.00,0.00,0.00,-,10,0,25.00%
COF210319P00035000,2020-09-10,3:14PM,EDT,35.00,1.10,0.00,0.00,0.00,-,10,0,25.00%
COF210319P00040000,2020-09-14,11:15AM,EDT,40.00,1.20,0.00,0.00,0.00,-,1,0,12.50%
COF210319P00042500,2020-09-14,3:03PM,EDT,42.50,1.56,0.00,0.00,0.00,-,2,0,12.50%
COF210319P00045000,2020-09-16,3:51PM,EDT,45.00,1.54,1.78,0.00,0.00,-,2,0,12.50%
COF210319P00047500,2020-09-01,3:00PM,EDT,47.50,2.64,0.00,0.00,0.00,-,3,0,12.50%
COF210319P00050000,2020-09-02,11:52AM,EDT,50.00,3.05,0.00,0.00,0.00,-,2,0,12.50%
COF210319P00055000,2020-09-21,3:00PM,EDT,55.00,3.60,0.00,0.00,0.00,-,1,0,6.25%
COF210319P00057500,2020-09-21,3:55PM,EDT,57.50,4.20,0.00,0.00,0.00,-,1,0,6.25%
COF210319P00060000,2020-09-21,2:40PM,EDT,60.00,5.10,0.00,0.00,0.00,-,50,0,6.25%
COF210319P00062500,2020-09-18,2:05PM,EDT,62.50,4.70,0.00,0.00,0.00,-,7,0,3.13%
COF210319P00067500,2020-09-22,1:33PM,EDT,67.50,8.35,0.00,0.00,0.00,-,17,0,1.56%
COF210319P00072500,2020-09-21,10:23AM,EDT,72.50,10.20,0.00,0.00,0.00,-,315,0,0.00%
COF210319P00075000,2020-09-22,3:18PM,EDT,75.00,12.50,0.00,0.00,0.00,-,27,0,0.00%
COF210319P00077500,2020-09-21,3:12PM,EDT,77.50,13.45,0.00,0.00,0.00,-,1,0,0.00%
COF210319P00082500,2020-09-21,12:00AM,EDT,82.50,13.75,0.00,0.00,0.00,-,-,0,0.00%
COF210319P00085000,2020-09-18,12:43PM,EDT,85.00,15.18,0.00,0.00,0.00,-,10,0,0.00%
COF210319P00090000,2020-09-14,3:37PM,EDT,90.00,20.03,0.00,0.00,0.00,-,2,0,0.00%
COF210319P00095000,2020-08-17,12:08AM,EDT,95.00,27.15,23.05,25.65,0.00,-,-,2,30.86%
